orthogroup	AAL	AEN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PDN	PDS	SEL	STA	SYN	UNI	ACN
MZ22527149	430.33333330000005	2.333333333	19.19682665	0.0	0.0	11	0.0	0.9361	0	6	0.42444	2.13468	0.19883	25	0.0	0.15789473684210525	1.0
MZ22527150	90.0	2.125	27.90365678	0.002	0.0	8	0.0	0.8184	0	7	0.96906	2.5762	0.37616	28	0.0	0.42105263157894735	1.0
MZ22527152	117.8333333	2.666666667	15.68373472	0.0	0.0	11	0.0	0.8739	1	6	0.4629	1.0975	0.42178	24	0.0	0.3157894736842105	1.0
MZ22527153	98.25	2.125	19.19682665	0.001	0.0	9	0.0	0.9471	0	6	0.70906	1.21539	0.5834	27	0.0	0.42105263157894735	1.0
MZ22527154	106.6666667	1.666666667	19.19682665	0.001	0.0	9	0.0	1.0854	0	6	0.51735	1.6162299999999998	0.3201	27	0.0	0.15789473684210525	1.0
MZ22527155	121.0	4.333333333	27.90365678	0.0	0.0	7	0.0	0.867	1	7	0.28382	1.32385	0.21439	28	0.0	0.15789473684210525	1.0
MZ22527156	273.2	3.6	27.90365678	0.0	0.346410162	11	0.25	1.0257	1	7	0.7673800000000001	12.22252	0.06277999999999999	24	0.0	0.21052631578947367	1.25
MZ22527160	86.11111111	1.777777778	43.0	0.0	0.0	9	0.0	0.973	1	7	0.40706	4.64369	0.08766	26	0.25	0.4736842105263158	1.0
MZ22527161	77.11111111	2.0	43.0	0.002	0.0	7	0.0	0.8513	0	7	0.33299	2.1977900000000004	0.15150999999999998	29	0.0	0.4736842105263158	1.0
MZ22527163	135.33333330000002	2.0	27.90365678	0.0	0.0	12	0.0	0.9099	0	7	0.17019	1.61432	0.10543	24	0.0	0.15789473684210525	1.0
MZ22527164	187.875	2.875	27.90365678	0.001	0.0	9	0.0	1.0316	0	7	0.74875	2.05053	0.36515	27	0.0	0.42105263157894735	1.0
MZ22527165	125.6666667	2.0	27.90365678	0.023	0.0	7	0.0	1.4291	0	7	0.44544	0.23379	1.9053	29	0.0	0.15789473684210525	1.0
MZ22527166	201.5	3.25	27.90365678	0.0	0.0	9	0.0	1.172	0	7	0.75452	2.40037	0.31433	27	0.0	0.21052631578947367	1.0
MZ22527167	186.75	3.5	27.90365678	0.0	0.0	11	0.0	1.6102	0	7	1.06164	1.7042400000000002	0.6229399999999999	25	0.0	0.21052631578947367	1.0
MZ22527169	313.0	2.0	15.68373472	0.0	0.0	10	0.0	1.2232	1	6	0.33505	5.6473900000000015	0.05933	25	0.0	0.15789473684210525	1.0
MZ22527172	112.6363636	3.272727273	43.0	0.0	0.0	8	0.0	0.8449	2	7	0.7510100000000001	2.63715	0.28478000000000003	26	0.0	0.5789473684210527	1.0
MZ22527173	142.71428569999995	2.0	27.90365678	0.0	0.0	10	0.0	1.133	0	7	0.8594200000000001	2.8015	0.30677	26	0.0	0.3684210526315789	1.0
MZ22527174	129.0	3.333333333	27.90365678	0.0	0.0	7	0.0	0.8235	1	7	0.14778	1.15811	0.1276	28	0.0	0.15789473684210525	1.0
MZ22527176	487.6666667	2.666666667	1.729225629	0.003	0.0	8	0.0	1.0392	0	6	0.06283	0.14605	0.4302	28	0.0	0.15789473684210525	1.0
MZ22527177	93.6	3.2	43.0	0.0	0.0	9	0.0	0.9544	1	7	0.64103	2.71106	0.23645	26	0.0	0.2631578947368421	1.0
MZ22527178	208.3333333	3.666666667	27.90365678	0.001	0.0	9	0.0	1.0382	0	7	0.44408	1.29705	0.34238	27	0.0	0.15789473684210525	1.0
MZ22527179	198.0	1.5	43.0	0.0	0.0	11	0.0	1.3341	0	7	0.90196	3.57602	0.25222	25	0.0	0.21052631578947367	1.0
MZ22527180	245.6666667	3.333333333	27.90365678	0.589	0.0	3	0.0	1.2038	0	7	0.63188	3.1116200000000003	0.20307	33	0.0	0.15789473684210525	1.0
MZ22527181	90.22222222	2.888888889	43.0	0.0	0.0	9	0.0	0.8155	1	7	0.15604	3.27623	0.04763	26	0.0	0.4736842105263158	1.0
MZ22527182	133.63157890000002	1.947368421	43.0	0.9565	0.0	0	0.0	0.8841	0	7	0.55672	10.89788	0.05109	36	0.207602339	1.0	1.0
MZ22527183	141.15384619999998	1.615384615	27.90365678	0.0	0.0	4	0.0	1.1157	1	7	0.46988	4.0925	0.11481	31	0.0	0.6842105263157895	1.0
MZ22527185	174.25	2.0	27.90365678	0.051	0.0	6	0.0	1.3769999999999998	0	7	0.55483	1.77416	0.31273	30	0.0	0.21052631578947367	1.0
MZ22527186	311.3333333	4.0	27.90365678	0.0	0.0	11	0.0	1.3624	1	7	0.29543	0.08838	3.34272	24	0.0	0.15789473684210525	1.0
MZ22527187	373.0	3.0	27.90365678	0.079	0.353553391	6	0.333333333	1.6601	1	7	0.53593	0.30647	1.74872	29	0.0	0.15789473684210525	1.3333333333333333
MZ22527188	73.55555556	2.888888889	43.0	0.0	0.0	8	0.0	0.8752	0	7	0.83901	2.03897	0.41149	28	0.0	0.4736842105263158	1.0
MZ22527190	93.33333333	2.166666667	43.0	0.0	0.0	10	0.0	1.3599	0	7	1.14165	4.94787	0.23074	26	0.0	0.3157894736842105	1.0
MZ22527191	132.9166667	2.527777778	43.0	0.062	0.41573971	4	0.6315789470000001	1.2224	5	7	6.5578	23.60454	0.27782	27	0.15497076	1.0	1.8947368421052633
MZ22527193	239.0	4.333333333	15.68373472	0.0	0.0	11	0.0	1.4007	0	6	0.48519	1.94124	0.24994	25	0.0	0.15789473684210525	1.0
MZ22527194	75.33333333	1.666666667	19.19682665	0.0	0.0	10	0.0	0.89	1	6	0.09654	1.30546	0.07395	25	0.0	0.3157894736842105	1.0
MZ22527195	79.4	2.4	43.0	0.044	0.0	6	0.0	0.8791	0	7	0.09502	1.08471	0.0876	30	0.0	0.2631578947368421	1.0
MZ22527197	90.69230769	2.692307692	43.0	0.0	0.255124984	7	0.083333333	0.8472	2	7	0.38218	27.83472	0.01373	27	0.0	0.631578947368421	1.0833333333333333
MZ22527198	159.5	2.0	43.0	0.139	0.0	5	0.0	0.9021	0	7	0.31778	1.2502799999999998	0.25417	31	0.0	0.21052631578947367	1.0
MZ22527199	188.5	4.0	19.19682665	0.0	0.0	11	0.0	1.0529	0	6	0.4688600000000001	2.20161	0.21296	25	0.0	0.21052631578947367	1.0
MZ22527200	177.5	3.5	27.90365678	0.061	0.0	6	0.0	1.4578	0	7	0.92256	3.06231	0.30126	30	0.0	0.21052631578947367	1.0
MZ22527201	81.0	1.666666667	15.68373472	0.0	0.0	10	0.0	0.8587	2	6	0.0072	0.46288	0.01555	24	0.0	0.15789473684210525	1.0
MZ22527202	75.81818182	2.0	43.0	0.003	0.0	7	0.0	0.8290000000000001	0	7	0.04472	3.09392	0.01445	29	0.0	0.5789473684210527	1.0
MZ22527203	66.55555556	2.0	43.0	0.0	0.0	9	0.0	0.9018	1	7	0.53859	5.54195	0.09718	26	0.0	0.4736842105263158	1.0
MZ22527204	87.55555556	2.222222222	43.0	0.078	0.0	5	0.0	0.8936	0	7	1.1040299999999998	3.79033	0.29128000000000004	31	0.0	0.4736842105263158	1.0
MZ22527205	96.07142857	2.428571429	43.0	0.0	0.24743583	5	0.076923077	0.8429	2	7	0.52054	4.0533800000000015	0.12842	29	0.0	0.6842105263157895	1.0769230769230769
MZ22527206	241.0	3.0	27.90365678	0.0	0.0	11	0.0	1.2213	0	7	0.56895	2.80765	0.20264	25	0.0	0.15789473684210525	1.0
MZ22527207	304.9	1.6	19.19682665	0.0	0.447213595	9	0.5	1.6404	3	6	4.43163	10.12353	0.43776	24	0.0	0.3157894736842105	1.6666666666666667
MZ22527208	63.0	1.75	43.0	0.036000000000000004	0.0	6	0.0	0.9498	0	7	0.22892	2.26044	0.10127	30	0.0	0.21052631578947367	1.0
MZ22527211	105.0833333	1.416666667	43.0	0.0	0.0	12	0.0	0.9643	2	7	0.22455	3.73429	0.06013	22	0.151515152	0.631578947368421	1.0
MZ22527212	107.5	3.0	43.0	0.0	0.0	11	0.0	0.8114	0	7	0.18433	2.72223	0.06771	25	0.0	0.21052631578947367	1.0
MZ22527214	212.0	3.125	43.0	0.0	0.0	9	0.0	1.1621	1	7	0.96328	3.26174	0.29533000000000004	26	0.0	0.42105263157894735	1.0
MZ22527215	200.0	2.0	19.19682665	0.418	0.0	4	0.0	0.9406	0	6	0.19343	1.20251	0.16086	32	0.0	0.42105263157894735	1.0
MZ22527216	79.14285714	2.857142857	19.19682665	0.0	0.0	9	0.0	0.8501	1	6	0.1148	1.14149	0.10057	26	0.0	0.3684210526315789	1.0
MZ22527217	73.33333333	1.166666667	43.0	0.0	0.0	10	0.0	1.5776	0	7	1.47801	5.1319300000000005	0.28800000000000003	26	0.0	0.3157894736842105	1.0
MZ22527219	125.5	1.5	19.19682665	0.0	0.0	11	0.0	0.994	0	6	0.10884	1.62273	0.06707	25	0.0	0.21052631578947367	1.0
MZ22527220	137.33333330000002	2.222222222	27.90365678	0.0	0.0	8	0.0	1.5566	0	7	1.00331	3.21352	0.31222	28	0.0	0.4736842105263158	1.0
MZ22527221	133.0	1.8	27.90365678	0.0	0.0	16	0.0	1.3885	2	7	1.60199	3.51304	0.45601	18	0.0	0.2631578947368421	1.0
MZ22527222	208.5714286	2.142857143	43.0	0.0	0.319438282	8	0.166666667	1.0304	1	7	0.1807	1.58323	0.11413	27	0.0	0.3157894736842105	1.1666666666666667
MZ22527223	64.5	2.75	19.19682665	0.002	0.0	8	0.0	0.8786	0	6	0.12508	0.50437	0.24799	28	0.0	0.21052631578947367	1.0
MZ22527224	92.44444444	2.444444444	43.0	0.0	0.0	7	0.0	0.8517	2	7	2.36052	4.5107300000000015	0.52331	27	0.0	0.4736842105263158	1.0
MZ22527227	232.4	2.8	43.0	0.0	0.0	8	0.0	0.9531	1	7	1.96746	6.04997	0.3252	27	0.0	0.5263157894736842	1.0
MZ22527228	329.3333333	2.666666667	27.90365678	0.0	0.0	11	0.0	1.5724	0	7	0.23212	3.62577	0.06402000000000001	25	0.0	0.15789473684210525	1.0
MZ22527230	63.25	2.75	27.90365678	0.0	0.0	11	0.0	0.8238	0	7	0.02545	1.54814	0.01644	25	0.0	0.21052631578947367	1.0
MZ22527231	89.16666667	2.166666667	19.19682665	0.0	0.0	11	0.0	1.1137	0	6	0.45539	1.86392	0.24432	25	0.0	0.3157894736842105	1.0
MZ22527232	89.0	3.333333333	43.0	0.0	0.0	14	0.0	0.8525	2	7	0.39877	0.8669600000000001	0.45996	20	0.0	0.3157894736842105	1.0
MZ22527233	113.5	2.0	15.68373472	0.0	0.0	10	0.0	0.8972	0	6	0.0445	1.66736	0.02669	26	0.0	0.21052631578947367	1.0
MZ22527235	106.3333333	2.0	19.19682665	0.001	0.0	9	0.0	1.3034	0	6	0.44327	0.29439	1.5057200000000002	27	0.0	0.15789473684210525	1.0
MZ22527236	115.1666667	1.5	27.90365678	0.3	0.0	4	0.0	1.4681	0	7	1.5365799999999998	5.37865	0.28568000000000005	32	0.0	0.3157894736842105	1.0
MZ22527237	104.7142857	2.0	27.90365678	0.0	0.0	6	0.0	0.8807	2	7	0.95704	4.19539	0.22812	28	0.0	0.3684210526315789	1.0
MZ22527238	125.7142857	2.571428571	15.68373472	0.0	0.319438282	9	0.166666667	1.8093	1	6	1.63726	15.72867	0.10409000000000003	26	0.0	0.3157894736842105	1.1666666666666667
MZ22527239	64.26666667	2.733333333	43.0	0.0	0.352766841	7	0.363636364	0.8972	5	7	0.54351	4.431780000000002	0.12264	24	0.0	0.5789473684210527	1.3636363636363635
MZ22527240	86.8	2.8	27.90365678	0.009000000000000001	0.0	7	0.0	1.132	0	7	0.72022	1.91169	0.37675	29	0.0	0.2631578947368421	1.0
MZ22527241	75.8	2.9	43.0	0.001	0.0	8	0.0	0.8202	0	7	0.33488	1.2735299999999998	0.26295	28	0.0	0.5263157894736842	1.0
MZ22527242	158.5714286	2.571428571	27.90365678	0.0	0.319438282	9	0.166666667	1.0226	2	7	0.5009899999999999	1.7548400000000002	0.28549	25	0.0	0.3157894736842105	1.1666666666666667
MZ22527243	225.6666667	4.666666667	19.19682665	0.0	0.0	12	0.0	0.8731	0	6	0.45577	0.68884	0.66165	24	0.0	0.15789473684210525	1.0
MZ22527244	183.6153846	1.076923077	43.0	0.0	0.0	6	0.0	1.1514	2	7	2.29862	7.477119999999998	0.30742	28	0.0	0.6842105263157895	1.0
MZ22527245	168.25	2.75	27.90365678	0.001	0.0	8	0.0	1.1598	0	7	0.43083	0.15398	2.79796	28	0.0	0.21052631578947367	1.0
MZ22527246	142.18181819999995	1.909090909	43.0	0.0	0.0	8	0.0	0.9735	1	7	0.84139	4.10412	0.20501	27	0.0	0.5789473684210527	1.0
MZ22527247	203.5	3.5	27.90365678	0.0	0.0	9	0.0	0.9078	0	7	0.25604	3.86014	0.06633	27	0.0	0.21052631578947367	1.0
MZ22527249	102.75	1.25	19.19682665	0.0	0.0	11	0.0	1.1256	0	6	0.38843	1.32466	0.29323	25	0.0	0.21052631578947367	1.0
MZ22527250	111.4	2.6	27.90365678	0.0	0.0	11	0.0	0.9585	0	7	0.8376299999999999	3.05402	0.27427	25	0.0	0.2631578947368421	1.0
MZ22527251	163.66666669999995	2.666666667	27.90365678	0.001	0.0	9	0.0	0.9507	0	7	0.51503	1.48058	0.34786	27	0.0	0.15789473684210525	1.0
MZ22527252	147.66666669999995	2.333333333	15.68373472	0.07	0.0	6	0.0	1.7708	0	6	0.81343	0.4305100000000001	1.88946	30	0.0	0.15789473684210525	1.0
MZ22527253	113.8666667	1.866666667	43.0	0.066	0.0	4	0.0	0.9343	0	7	0.55132	3.43676	0.16042	32	0.0	0.7894736842105263	1.0
MZ22527254	207.3333333	2.666666667	19.19682665	0.0	0.0	5	0.0	1.4797	2	6	0.79002	1.48121	0.5333600000000001	29	0.0	0.15789473684210525	1.0
MZ22527255	249.0	3.0	27.90365678	0.0	0.0	10	0.0	0.9437	0	7	0.05317	0.43144	0.12324	26	0.0	0.15789473684210525	1.0
MZ22527256	374.6666667	2.0	27.90365678	0.062	0.0	6	0.0	1.2631	0	7	0.35665	22.61275	0.01577	30	0.0	0.15789473684210525	1.0
MZ22527258	112.3333333	3.333333333	15.68373472	0.0	0.0	11	0.0	0.9462	0	6	0.21175	0.33421	0.63358	25	0.0	0.15789473684210525	1.0
MZ22527259	111.5714286	2.285714286	27.90365678	0.001	0.0	9	0.0	0.8420000000000001	0	7	0.26592	1.06811	0.24896	27	0.0	0.3684210526315789	1.0
MZ22527260	122.6923077	2.769230769	43.0	0.0	0.0	6	0.0	0.8548	5	7	0.8776299999999999	1.4568299999999998	0.60242	25	0.0	0.6842105263157895	1.0
MZ22527262	226.6666667	5.333333333	27.90365678	0.0	0.0	10	0.0	0.8761	0	7	0.32638	1.13305	0.28805	26	0.0	0.15789473684210525	1.0
MZ22527263	59.75	1.25	11.57917827	0.013	0.0	7	0.0	1.0037	0	6	0.16108	0.69809	0.23074	29	0.0	0.21052631578947367	1.0
MZ22527264	86.0	2.5	27.90365678	0.0	0.333333333	9	0.2	0.8181	1	7	0.08872999999999999	0.7155	0.12401	26	0.0	0.2631578947368421	1.2
MZ22527266	114.6666667	3.333333333	19.19682665	0.001	0.0	9	0.0	0.9395	0	6	0.35414	0.8096800000000001	0.43738	27	0.0	0.15789473684210525	1.0
MZ22527267	90.33333333	2.0	43.0	0.0	0.0	8	0.0	0.8105	1	7	0.0517	3.8011	0.0136	27	0.0	0.15789473684210525	1.0
MZ22527268	201.8	1.8	15.68373472	0.0	0.0	10	0.0	1.1459	0	6	0.27412	1.37055	0.20001	26	0.0	0.2631578947368421	1.0
MZ22527269	106.3333333	3.166666667	43.0	0.0	0.0	10	0.0	0.8157	0	7	0.66689	3.3925	0.19658	26	0.0	0.3157894736842105	1.0
MZ22527270	115.6666667	1.666666667	27.90365678	0.0	0.0	11	0.0	1.4552	0	7	0.7641	1.7328599999999998	0.44095	25	0.0	0.15789473684210525	1.0
MZ22527271	148.66666669999995	1.388888889	43.0	0.825	0.0	1	0.0	0.8614	0	7	0.15989	4.7871	0.0334	35	0.0	0.9473684210526316	1.0
MZ22527272	150.5	3.125	27.90365678	0.0	0.353553391	10	0.333333333	0.9354	2	7	0.8568399999999999	1.56161	0.54869	24	0.0	0.3157894736842105	1.3333333333333333
MZ22527273	126.3333333	1.888888889	43.0	0.0	0.293972368	11	0.125	1.2647	1	7	1.43139	5.032030000000002	0.28446	24	0.0	0.42105263157894735	1.125
MZ22527275	233.0	2.333333333	15.68373472	0.0	0.0	11	0.0	1.3771	0	6	0.7614	4.22358	0.18027	25	0.0	0.15789473684210525	1.0
MZ22527276	90.0	2.0	27.90365678	0.0	0.0	9	0.0	0.825	0	7	0.26953	2.27101	0.11868	27	0.0	0.3684210526315789	1.0
MZ22527277	153.6	2.0	27.90365678	0.608	0.0	3	0.0	1.4112	0	7	0.85569	4.5427	0.18837	33	0.0	0.7894736842105263	1.0
MZ22527278	449.0	3.333333333	27.90365678	0.0	0.0	9	0.0	1.5328	0	7	0.94447	1.0169	0.92877	27	0.0	0.15789473684210525	1.0
MZ22527279	88.2	2.2	43.0	0.0	0.0	8	0.0	1.0214	1	7	0.55557	4.22975	0.13135	27	0.3666666670000001	0.5263157894736842	1.0
MZ22527282	101.7272727	2.181818182	27.90365678	0.039	0.0	5	0.0	0.9366	0	7	0.39965	2.24034	0.17839000000000002	31	0.0	0.5789473684210527	1.0
MZ22527283	109.9	3.0	43.0	0.014	0.0	6	0.0	0.8428	0	7	0.38455	3.29544	0.11669000000000003	30	0.0	0.5263157894736842	1.0
MZ22527284	130.3333333	2.666666667	27.90365678	0.196	0.0	5	0.0	0.8534	0	7	0.35618	0.86766	0.41051	31	0.0	0.15789473684210525	1.0
MZ22527286	199.1666667	3.166666667	27.90365678	0.052000000000000005	0.333333333	6	0.2	1.1074	1	7	0.94642	1.93717	0.4885600000000001	29	0.0	0.2631578947368421	1.2
MZ22527289	96.4	2.1	43.0	0.001	0.0	8	0.0	0.9615	0	7	1.5300200000000002	5.2356	0.29223000000000005	28	0.122222222	0.5263157894736842	1.0
MZ22527291	74.0	2.0	1.979807516	0.003	0.0	8	0.0	1.1325	0	6	0.08891	0.1555	0.57177	28	0.0	0.15789473684210525	1.0
MZ22527292	101.0	1.6	15.68373472	0.0	0.0	10	0.0	1.0235	4	6	0.19913	1.7077	0.11661	22	0.0	0.2631578947368421	1.0
MZ22527293	146.0	1.666666667	15.68373472	0.0	0.0	10	0.0	1.2535	0	6	0.50026	2.99831	0.16685	26	0.0	0.15789473684210525	1.0
MZ22527294	110.6363636	2.272727273	27.90365678	0.578	0.0	3	0.0	0.8142	0	7	0.28169	1.92356	0.14644	33	0.0	0.5789473684210527	1.0
MZ22527295	168.33333330000005	2.0	27.90365678	0.0	0.0	10	0.0	0.9233	0	7	0.09076	0.91853	0.09881	26	0.0	0.15789473684210525	1.0
MZ22527296	72.77777778	1.111111111	43.0	0.0	0.0	7	0.0	0.9957	3	7	0.44173	1.9493	0.22661	26	0.0	0.4736842105263158	1.0
MZ22527298	64.66666667	1.333333333	11.57917827	0.001	0.0	8	0.0	0.8921	0	6	0.02409	0.79765	0.0302	28	0.0	0.15789473684210525	1.0
MZ22527299	101.6666667	1.666666667	43.0	0.036000000000000004	0.0	6	0.0	1.2517	0	7	0.51531	3.86989	0.13316	30	0.0	0.15789473684210525	1.0
MZ22527300	137.75	1.75	27.90365678	0.003	0.0	8	0.0	0.9429	0	7	1.05685	2.95443	0.35772	28	0.0	0.42105263157894735	1.0
MZ22527301	148.66666669999995	3.0	19.19682665	0.0	0.0	12	0.0	1.093	0	6	0.82847	1.88819	0.43876	24	0.0	0.15789473684210525	1.0
MZ22527302	234.3333333	3.0	43.0	0.0	0.333333333	9	0.2	2.1287	1	7	2.84246	2.61829	1.08562	26	0.0	0.2631578947368421	1.2
MZ22527303	285.5	4.0	27.90365678	0.0	0.0	13	0.0	0.8921	0	7	0.38195	1.54913	0.24656	23	0.0	0.21052631578947367	1.0
MZ22527306	105.0	2.333333333	27.90365678	0.245	0.0	4	0.0	0.8938	0	7	0.48817	1.51618	0.32197	32	0.0	0.15789473684210525	1.0
MZ22527307	154.5	2.25	1.979807516	0.002	0.353553391	8	0.333333333	1.0619	1	6	0.31832	0.29999000000000003	1.0611	27	0.0	0.15789473684210525	1.3333333333333333
MZ22527308	138.66666669999998	1.333333333	15.68373472	0.0	0.0	12	0.0	0.8818	0	6	0.15737	1.5702200000000002	0.10022	24	0.0	0.15789473684210525	1.0
MZ22527309	141.0	3.333333333	27.90365678	0.589	0.0	3	0.0	0.9965	0	7	0.18067	1.37877	0.13104000000000002	33	0.0	0.15789473684210525	1.0
MZ22527310	330.6666667	2.333333333	27.90365678	0.062	0.0	6	0.0	1.5029	0	7	0.43076	1.99322	0.21611	30	0.0	0.15789473684210525	1.0
MZ22527312	163.38888889999996	1.833333333	43.0	0.338	0.222222222	2	0.05882352900000001	0.8366	1	7	0.86436	4.93114	0.17529	33	0.0	0.8947368421052632	1.0588235294117647
MZ22527313	122.0	2.333333333	11.57917827	0.002	0.0	8	0.0	1.0804	0	6	0.15186	0.05405	2.80962	28	0.5	0.15789473684210525	1.0
MZ22527315	104.6666667	2.0	43.0	0.0	0.0	11	0.0	0.7999	0	7	0.10355	0.99318	0.10426	25	0.0	0.15789473684210525	1.0
MZ22527316	183.3333333	3.0	27.90365678	0.0	0.0	9	0.0	1.4277	0	7	0.62646	3.60627	0.17371	27	0.0	0.15789473684210525	1.0
MZ22527317	132.8571429	2.0	43.0	0.0	0.0	10	0.0	1.4404	0	7	1.13998	4.02602	0.28315	26	0.0	0.3684210526315789	1.0
MZ22527318	362.375	2.125	27.90365678	0.201	0.0	5	0.0	0.9031	0	7	0.07954	1.21522	0.06545	31	0.0	0.42105263157894735	1.0
MZ22527320	267.0	3.0	27.90365678	0.028	0.0	7	0.0	1.391	0	7	0.6409699999999999	0.5977	1.07239	29	0.0	0.15789473684210525	1.0
MZ22527321	91.83333333	2.166666667	43.0	0.0	0.0	7	0.0	0.8153	1	7	0.53233	3.2206900000000003	0.16527999999999998	28	0.0	0.3157894736842105	1.0
MZ22527322	121.6	1.0	27.90365678	0.006	0.0	7	0.0	0.9185	0	7	0.49022	5.66646	0.08651	29	0.088888889	0.5263157894736842	1.0
MZ22527323	139.3571429	2.214285714	43.0	0.129	0.0	5	0.0	0.9882	0	7	0.4898	3.54001	0.13835999999999998	31	0.153846154	0.7368421052631579	1.0
MZ22527324	162.75	3.0	27.90365678	0.0	0.0	9	0.0	1.4229	0	7	0.96378	0.5472199999999999	1.76123	27	0.0	0.21052631578947367	1.0
MZ22527325	254.6666667	2.333333333	11.78552174	0.0	0.0	5	0.0	2.1366	3	6	0.8447100000000001	1.73953	0.4856	28	0.0	0.15789473684210525	1.0
MZ22527326	76.0	3.0	43.0	0.043	0.0	6	0.0	0.8239	0	7	0.01595	3.20519	0.00498	30	0.0	0.15789473684210525	1.0
MZ22527328	119.75	3.0	15.68373472	0.0	0.0	9	0.0	0.8514	2	6	0.05501	1.39825	0.03934	25	0.0	0.21052631578947367	1.0
MZ22527329	105.0	2.666666667	43.0	0.037000000000000005	0.0	6	0.0	0.8782	0	7	0.15247	0.93536	0.16301	30	0.0	0.15789473684210525	1.0
MZ22527330	122.8	1.0	27.90365678	0.0	0.0	11	0.0	1.2323	0	7	0.62533	2.65757	0.2353	25	0.0	0.2631578947368421	1.0
MZ22527332	155.33333330000005	1.333333333	15.68373472	0.0	0.0	10	0.0	2.0386	0	6	0.96992	1.51998	0.6381100000000001	26	0.0	0.15789473684210525	1.0
MZ22527334	81.79310345	1.275862069	43.0	0.012	0.215344759	6	0.8125	0.8263	0	7	0.46738	25.07601	0.01864	30	0.166666667	0.8421052631578947	1.8125
MZ22527337	109.3333333	2.0	27.90365678	0.07200000000000001	0.0	6	0.0	0.9837	0	7	0.20703	1.12884	0.1834	30	0.0	0.15789473684210525	1.0
MZ22527338	91.6	2.0	43.0	0.002	0.0	8	0.0	0.828	0	7	0.40696	2.81468	0.14458	28	0.0	0.2631578947368421	1.0
MZ22527339	92.0	1.333333333	43.0	0.0	0.0	6	0.0	0.8092	0	7	0.008329999999999999	1.89205	0.0044	30	0.0	0.15789473684210525	1.0
MZ22527340	489.0	1.0	11.78552174	0.0	0.0	5	0.0	2.4115	3	6	1.21226	3.0757	0.39414	28	0.0	0.15789473684210525	1.0
MZ22527341	117.0	2.75	27.90365678	0.0	0.353553391	9	0.333333333	1.3406	1	7	0.39514	6.33487	0.06238	26	0.0	0.15789473684210525	1.3333333333333333
MZ22527342	86.125	3.0	43.0	0.0	0.0	9	0.0	0.8254	0	7	0.66318	3.84459	0.1725	27	0.0	0.42105263157894735	1.0
MZ22527343	109.1	3.8	27.90365678	0.0	0.0	7	0.0	0.8462	1	7	0.5765	1.7524400000000002	0.32897	28	0.0	0.5263157894736842	1.0
MZ22527344	122.625	2.375	43.0	0.0	0.0	14	0.0	0.8684	1	7	1.06745	2.58761	0.41252	21	0.0	0.42105263157894735	1.0
MZ22527345	186.3333333	3.333333333	11.78552174	0.07200000000000001	0.0	6	0.0	1.3266	0	6	0.55297	1.11802	0.4946	30	0.0	0.15789473684210525	1.0
MZ22527346	130.3333333	1.0	15.68373472	0.0	0.0	12	0.0	1.7825	0	6	0.53508	1.69782	0.31516	24	0.0	0.15789473684210525	1.0
MZ22527347	147.0	2.333333333	15.68373472	0.0	0.0	12	0.0	0.8604	0	6	0.0507	0.6159100000000001	0.08232	24	0.0	0.15789473684210525	1.0
MZ22527349	183.3333333	3.333333333	27.90365678	0.058	0.0	6	0.0	1.2891	0	7	0.96193	2.72949	0.35242	30	0.0	0.15789473684210525	1.0
MZ22527350	273.0	3.333333333	27.90365678	0.0	0.0	10	0.0	1.1195	0	7	0.37701	1.65427	0.2279	26	0.0	0.15789473684210525	1.0
MZ22527351	93.2	1.8	19.19682665	0.025	0.346410162	7	0.25	0.8753	1	6	0.35842	1.38209	0.25933	28	0.0	0.21052631578947367	1.25
MZ22527353	99.22222222	2.888888889	43.0	0.0	0.0	8	0.0	0.8593	1	7	0.18161	0.9642	0.18835	27	0.0	0.4736842105263158	1.0
MZ22527354	171.0	3.333333333	27.90365678	0.0	0.0	12	0.0	0.9902	0	7	0.49722	2.85351	0.17425	24	0.0	0.15789473684210525	1.0
MZ22527355	174.66666669999995	3.0	27.90365678	0.023	0.0	7	0.0	1.3889	0	7	0.24321	1.52813	0.15916	29	0.0	0.15789473684210525	1.0
MZ22527356	123.2	1.8	43.0	0.0	0.0	4	0.0	0.8267	1	7	0.34115	2.75953	0.12363	31	0.0	0.7894736842105263	1.0
MZ22527357	115.4	2.2	15.68373472	0.0	0.346410162	9	0.25	1.6379	1	6	1.58034	0.93604	1.68833	26	0.0	0.21052631578947367	1.25
MZ22527358	83.22222222	2.222222222	43.0	0.0	0.0	8	0.0	1.03	1	7	0.44459	3.83201	0.11602	27	0.111111111	0.4736842105263158	1.0
MZ22527359	100.0	2.166666667	19.19682665	0.0	0.0	8	0.0	0.8643	2	6	0.82809	2.83405	0.29219	26	0.0	0.3157894736842105	1.0
MZ22527361	180.6666667	2.333333333	15.68373472	0.0	0.0	10	0.0	1.3249	0	6	0.19651	0.7742	0.25382	26	0.0	0.15789473684210525	1.0
MZ22527362	184.3333333	3.333333333	27.90365678	0.062	0.0	6	0.0	1.192	0	7	0.68402	0.30161	2.2679	30	0.0	0.15789473684210525	1.0
MZ22527363	91.33333333	2.0	43.0	0.11	0.0	4	0.0	0.9216	0	7	0.14102	4.44351	0.03174	32	0.119047619	0.7894736842105263	1.0
