orthogroup	PDN
MZ22527913	0.35791999999999996
MZ22527914	0.5381600000000001
MZ22527915	0.21653000000000003
MZ22527916	0.059629999999999996
MZ22527917	0.9599200000000001
MZ22527918	0.15567999999999999
MZ22527919	2.2332
MZ22527920	0.5092800000000001
MZ22527921	1.6363
MZ22527922	1.10723
MZ22527923	0.84067
MZ22527924	0.81799
MZ22527925	0.7359600000000001
MZ22527926	0.93678
MZ22527927	0.22641999999999998
MZ22527928	0.90317
MZ22527929	0.68411
MZ22527930	0.55445
MZ22527931	0.63959
MZ22527932	1.31322
MZ22527933	0.53947
MZ22527934	1.04647
MZ22527935	0.5239
MZ22527936	0.53766
MZ22527937	0.50378
MZ22527938	2.35587
MZ22527939	2.83638
MZ22527940	0.21793
MZ22527941	0.02264
MZ22527942	0.10942
MZ22527945	0.045739999999999996
MZ22527946	0.028130000000000002
MZ22527948	0.14042000000000002
MZ22527949	0.01924
MZ22527953	0.07306
MZ22527954	0.01068
MZ22527955	0.13610999999999998
MZ22527956	0.02024
MZ22527957	0.12472000000000001
MZ22527958	0.02974
MZ22527960	0.0513
MZ22527961	0.04467
MZ22527962	0.00889
MZ22527963	0.048960000000000004
MZ22527965	0.022180000000000002
MZ22527966	0.14922
MZ22527968	0.2783
MZ22527969	0.58734
MZ22527970	0.0908
MZ22527971	0.00526
MZ22527972	0.12165999999999999
MZ22527973	0.00079
MZ22527975	0.07703
MZ22527976	0.025230000000000002
MZ22527977	0.01229
MZ22527978	0.46883
MZ22527979	0.04034
MZ22527980	0.005370000000000001
MZ22527982	0.06674
MZ22527984	0.05782999999999999
MZ22527985	0.11557
MZ22527987	0.037360000000000004
MZ22527988	0.06451
MZ22527990	0.0482
MZ22527991	0.16094
MZ22527994	0.02047
MZ22527996	0.00603
MZ22527997	0.08907000000000001
MZ22527998	0.33431
MZ22527999	0.12135
MZ22528000	0.13477
MZ22528002	0.00573
MZ22528003	0.023780000000000003
MZ22528004	0.10075
MZ22528005	0.051
MZ22528007	0.16211
MZ22528008	0.32309
MZ22528010	0.02642
MZ22528011	0.00564
MZ22528012	0.018000000000000002
MZ22528013	0.01293
MZ22528014	0.07529
MZ22528016	8e-05
MZ22528017	0.0483
MZ22528018	0.11498
MZ22528019	0.013890000000000001
MZ22528020	0.07395
MZ22528022	0.02056
MZ22528023	0.23929
MZ22528024	0.07455
MZ22528025	0.0279
MZ22528027	0.0
MZ22528028	0.08055
MZ22528029	0.062079999999999996
MZ22528030	0.07257000000000001
MZ22528031	0.94034
MZ22528032	0.02478
MZ22528034	NA
MZ22528036	0.45656
MZ22528039	0.04021
MZ22528041	0.20758000000000001
MZ22528042	0.05449
MZ22528046	0.04149
MZ22528047	0.1911
MZ22528048	0.17490999999999998
MZ22528050	0.12947999999999998
MZ22528051	0.23538
MZ22528052	0.07711
MZ22528053	0.04671
MZ22528054	0.01519
MZ22528056	0.12312000000000001
MZ22528057	0.30091
MZ22528058	0.20836
MZ22528059	0.01974
MZ22528060	0.01676
MZ22528061	0.06237
MZ22528062	0.0903
MZ22528063	0.01461
MZ22528064	0.6791
MZ22528065	0.02822
MZ22528066	0.17631
MZ22528067	0.01207
MZ22528068	0.14225
MZ22528069	0.15985
MZ22528070	0.057620000000000005
MZ22528071	0.19118
MZ22528072	0.06393
MZ22528073	0.0784
MZ22528074	0.026330000000000003
MZ22528077	0.17872000000000002
MZ22528078	0.11315
MZ22528079	0.07559
MZ22528080	0.02808
MZ22528082	3.83932
MZ22528083	0.09171
MZ22528087	0.02984
MZ22528088	0.01986
MZ22528089	0.01853
MZ22528090	0.1193
MZ22528091	0.31728
MZ22528094	0.142
MZ22528095	0.09698999999999999
MZ22528096	0.04451
MZ22528097	0.01923
MZ22528098	0.12109
MZ22528099	0.06266000000000001
MZ22528101	0.0775
MZ22528103	0.10969000000000001
MZ22528104	0.16249
MZ22528105	0.029210000000000003
MZ22528106	0.022359999999999998
MZ22528107	0.8784700000000001
MZ22528108	0.09087999999999999
MZ22528109	0.05026
MZ22528110	0.17939000000000002
MZ22528111	0.07755
MZ22528113	0.0239
MZ22528114	0.01281
MZ22528117	0.0421
MZ22528118	0.027819999999999998
MZ22528119	0.01618
MZ22528120	0.20152
MZ22528123	0.0812
MZ22528125	0.02694
MZ22528126	0.04552
MZ22528128	0.1558
MZ22528129	0.033510000000000005
MZ22528132	0.18325999999999998
MZ22528133	0.09358999999999999
MZ22528134	0.01223
MZ22528135	0.06888
MZ22528137	0.07157999999999999
MZ22528138	0.29604
MZ22528139	0.7591899999999999
MZ22528141	0.003
MZ22528142	0.06508
MZ22528143	0.16043
MZ22528144	0.43036
MZ22528145	0.00657
MZ22528146	0.11017
MZ22528148	0.21295
MZ22528150	0.061079999999999995
MZ22528152	0.02999
MZ22528156	0.00335
MZ22528157	0.05334
MZ22528158	0.03425
MZ22528159	0.10372999999999999
MZ22528163	0.01516
MZ22528164	0.07837000000000001
MZ22528165	0.18462
MZ22528166	0.09507
MZ22528168	0.0048
MZ22528169	0.17478
MZ22528171	0.02154
MZ22528172	0.03005
MZ22528173	1.59833
MZ22528174	0.07812999999999999
MZ22528175	0.02767
MZ22528178	0.05136
MZ22528179	0.29712
MZ22528180	0.011170000000000001
MZ22528182	0.23081999999999997
MZ22528183	0.01192
MZ22528184	0.10071000000000001
MZ22528185	0.03465
MZ22528186	0.014830000000000001
MZ22528187	0.11207
MZ22528189	0.02305
MZ22528191	0.14891
MZ22528192	0.3377
MZ22528193	0.03826
MZ22528194	0.83955
MZ22528195	0.09832
MZ22528196	0.01195
MZ22528197	0.2043
MZ22528198	0.20783000000000001
MZ22528200	0.00426
MZ22528201	0.13314
MZ22528202	0.27656
MZ22528203	0.15617999999999999
MZ22528205	0.05785
MZ22528206	0.7648
MZ22528207	0.013580000000000002
MZ22528208	0.13302
MZ22528209	0.029939999999999998
MZ22528211	0.009909999999999999
MZ22528212	0.0306
MZ22528213	0.21971999999999997
MZ22528215	0.0309
MZ22528216	1.43059
MZ22528218	0.1401
MZ22528219	0.0017399999999999998
MZ22528220	0.13044
MZ22528221	0.01115
MZ22528223	0.10772999999999999
MZ22528225	0.28522
MZ22528227	0.14464000000000002
MZ22528228	0.0379
MZ22528229	0.24106999999999998
MZ22528231	0.10082999999999999
MZ22528232	0.15562
MZ22528233	0.01524
MZ22528234	0.05371
MZ22528235	0.03261
MZ22528236	0.17422
MZ22528237	0.13046
MZ22528238	0.04699
MZ22528239	0.21800999999999998
MZ22528240	0.2258
MZ22528241	0.1477
MZ22528242	0.14887999999999998
MZ22528243	0.07347000000000001
MZ22528248	0.054889999999999994
MZ22528249	0.26934
MZ22528250	0.07139
MZ22528252	0.01575
MZ22528253	1e-05
MZ22528254	0.22848000000000002
MZ22528255	1.05061
MZ22528256	0.09852000000000001
MZ22528257	0.05076
MZ22528258	0.03441
MZ22528260	0.66066
MZ22528262	0.17315999999999998
MZ22528263	0.11054000000000001
MZ22528264	0.15002000000000001
MZ22528265	0.09036
MZ22528267	0.031810000000000005
MZ22528268	0.05032
MZ22528269	0.31254
MZ22528270	0.01522
MZ22528271	0.061279999999999994
MZ22528272	0.031
MZ22528273	0.08057
MZ22528275	0.00066
MZ22528276	0.02567
MZ22528277	0.03519
MZ22528278	0.07324
MZ22528279	0.2256
MZ22528281	0.036039999999999996
MZ22528282	0.0335
MZ22528283	0.0525
MZ22528284	0.03363
MZ22528286	0.06726
MZ22528287	0.16495
MZ22528288	0.00663
MZ22528289	0.033319999999999995
MZ22528290	0.21694000000000002
MZ22528292	0.02479
MZ22528293	0.16253
MZ22528294	0.10580999999999999
MZ22528295	0.00662
MZ22528296	0.02429
MZ22528297	0.03161
MZ22528299	0.05131
MZ22528301	0.018269999999999998
MZ22528303	0.07466
MZ22528304	0.23967
MZ22528305	0.08012000000000001
MZ22528306	0.08277999999999999
MZ22528307	0.21819000000000002
MZ22528309	0.0462
MZ22528310	0.02374
MZ22528313	0.12618
MZ22528314	0.009290000000000001
MZ22528315	0.21816999999999998
MZ22528316	0.4811
MZ22528317	0.19387000000000001
MZ22528318	0.02597
MZ22528319	0.01312
MZ22528320	0.12535
MZ22528321	0.06273
MZ22528322	0.23081999999999997
MZ22528325	0.008020000000000001
MZ22528326	0.01702
MZ22528327	0.0038200000000000005
MZ22528328	0.02501
MZ22528329	0.17828
MZ22528330	0.34023000000000003
MZ22528331	0.004370000000000001
MZ22528332	0.01976
MZ22528333	0.03136
MZ22528334	0.03379
MZ22528337	0.016
MZ22528338	0.13659000000000002
MZ22528339	0.22576999999999997
MZ22528340	0.06092
MZ22528343	1.27797
MZ22528344	0.00225
MZ22528345	0.16154000000000002
MZ22528346	0.00488
MZ22528347	0.21394000000000002
MZ22528348	0.16230999999999998
MZ22528349	0.13342
MZ22528353	0.031010000000000003
MZ22528354	0.10922
MZ22528355	0.31594
MZ22528357	0.12335
MZ22528359	1.15603
MZ22528360	0.39138
MZ22528361	0.07657
MZ22528362	0.00441
MZ22528364	0.054060000000000004
MZ22528365	0.01099
MZ22528366	1e-05
MZ22528368	0.07592
MZ22528369	0.016069999999999997
MZ22528370	0.02196
MZ22528373	0.13344
MZ22528374	0.04292
MZ22528375	0.79306
MZ22528376	0.008759999999999999
MZ22528377	0.02045
MZ22528378	0.01378
MZ22528380	0.08263
MZ22528381	0.11416
MZ22528382	0.45503000000000005
MZ22528383	0.03651
MZ22528384	0.01436
MZ22528385	0.05186
MZ22528386	0.12915
MZ22528387	0.20065
MZ22528388	0.03946
MZ22528389	0.029289999999999997
MZ22528390	0.02188
MZ22528391	0.10012
MZ22528392	0.02334
MZ22528393	0.19530999999999998
MZ22528394	0.0769
MZ22528395	0.0193
MZ22528396	0.11627
MZ22528397	0.00216
MZ22528398	0.42253999999999997
MZ22528399	0.42581
MZ22528400	0.31214000000000003
MZ22528403	0.33182
MZ22528404	0.01884
MZ22528405	0.03957
MZ22528406	0.015340000000000001
MZ22528407	0.09652000000000001
MZ22528408	0.0022199999999999998
MZ22528409	0.4002
MZ22528410	0.10852
MZ22528411	0.02541
MZ22528412	0.08728
MZ22528413	0.04433
MZ22528414	0.61132
MZ22528415	0.18648
MZ22528416	0.16055999999999998
MZ22528417	0.08102999999999999
MZ22528418	0.01029
MZ22528419	0.14733
MZ22528421	0.27562
MZ22528422	5e-05
MZ22528423	0.12276
MZ22528424	0.028030000000000003
MZ22528426	0.0
MZ22528427	0.02356
MZ22528428	0.16617
MZ22528429	0.01612
MZ22528430	0.13243
MZ22528431	0.02143
MZ22528432	0.28013000000000005
MZ22528433	0.90933
MZ22528434	0.0207
MZ22528435	0.44138999999999995
MZ22528436	0.07554
MZ22528437	0.032889999999999996
MZ22528438	0.13189
MZ22528439	0.27232
MZ22528440	0.46729
MZ22528441	0.04747
MZ22528442	0.14356
MZ22528444	0.26127
MZ22528445	0.13657
MZ22528446	0.16974
MZ22528447	0.07036
MZ22528448	0.25584
MZ22528450	0.095
MZ22528451	0.11102999999999999
MZ22528452	0.033030000000000004
MZ22528454	0.016640000000000002
MZ22528455	0.0
MZ22528456	0.01091
MZ22528457	0.09566000000000001
MZ22528458	0.03284
MZ22528459	0.12492
MZ22528460	0.35462
MZ22528463	0.1773
MZ22528464	0.061610000000000005
MZ22528466	0.40647
MZ22528467	0.18239
MZ22528468	5.9999999999999995e-05
MZ22528469	0.1212
MZ22528470	0.07612000000000001
MZ22528471	0.09166
MZ22528472	0.31666
MZ22528474	0.42532
MZ22528475	0.00591
MZ22528476	0.0277
MZ22528477	0.16391
MZ22528478	0.12287000000000001
MZ22528479	0.025730000000000003
MZ22528480	0.40518000000000004
MZ22528481	0.35097
MZ22528482	0.00812
MZ22528483	0.10894000000000001
MZ22528485	0.70262
MZ22528486	0.00866
MZ22528487	0.00292
MZ22528488	0.20463
MZ22528489	0.27757
MZ22528490	0.35725999999999997
MZ22528491	0.054110000000000005
MZ22528492	0.03456
MZ22528493	0.1573
MZ22528494	0.17664000000000002
MZ22528495	0.10353
MZ22528496	0.0022600000000000003
MZ22528498	0.10839000000000001
MZ22528499	0.29084
MZ22528500	0.01214
MZ22528501	0.00285
MZ22528502	0.06398999999999999
MZ22528503	0.1944
MZ22528506	0.0
MZ22528507	0.09675
MZ22528508	0.27781999999999996
MZ22528510	0.04663
MZ22528511	0.10242000000000001
MZ22528512	0.28645
MZ22528514	0.23299
MZ22528515	0.023180000000000003
MZ22528516	0.0
MZ22528518	0.032560000000000006
MZ22528519	0.02845
MZ22528521	0.04503
MZ22528522	0.11267
MZ22528523	0.1619
MZ22528524	0.23198000000000002
MZ22528526	0.6945399999999999
MZ22528527	0.09935
MZ22528528	0.19301
MZ22528529	0.08491
MZ22528530	0.16043
MZ22528531	0.05856
MZ22528532	0.12584
MZ22528534	0.5938
MZ22528535	0.06538
MZ22528536	0.08581
MZ22528537	0.19199000000000002
MZ22528538	0.1501
MZ22528539	0.0663
MZ22528540	0.19418
MZ22528541	0.19276
MZ22528543	0.0207
MZ22528544	0.02661
MZ22528545	0.80776
MZ22528547	0.06604
MZ22528548	0.0229
MZ22528549	2.13885
MZ22528550	0.03377
MZ22528551	0.0
MZ22528552	0.0
MZ22528553	0.055060000000000005
MZ22528554	0.05674
MZ22528555	0.31251
MZ22528556	0.030869999999999998
MZ22528557	0.15857000000000002
MZ22528558	0.05936
MZ22528559	0.0275
MZ22528560	0.41186999999999996
MZ22528562	0.07306
MZ22528563	0.00324
MZ22528564	0.16935999999999998
MZ22528565	0.23861
MZ22528567	0.0
MZ22528568	0.22883
MZ22528569	0.01652
MZ22528571	0.50736
MZ22528572	0.36283000000000004
MZ22528573	0.05176
MZ22528574	0.018340000000000002
MZ22528575	0.05683
MZ22528576	0.01759
MZ22528577	0.06659
MZ22528578	0.01896
MZ22528580	0.8636799999999999
MZ22528581	0.26449
MZ22528582	0.11750999999999999
MZ22528583	0.19887
MZ22528584	0.28029
MZ22528585	0.06329
MZ22528586	0.23751
MZ22528587	0.1485
MZ22528589	0.00974
MZ22528590	0.35623
MZ22528591	0.04938
MZ22528592	0.12729000000000001
MZ22528593	0.16371
MZ22528594	0.28114
MZ22528595	0.15909
MZ22528596	0.09174
MZ22528597	0.00971
MZ22528598	0.42567
MZ22528599	0.23374
MZ22528600	0.00928
MZ22528601	0.02713
MZ22528602	0.01072
MZ22528603	0.015090000000000001
MZ22528604	0.053779999999999994
MZ22528605	0.02157
MZ22528606	0.20274
MZ22528607	0.05479
MZ22528608	0.6211899999999999
MZ22528609	0.04612
MZ22528610	0.34978000000000004
MZ22528611	0.07526000000000001
MZ22528612	0.7943100000000001
MZ22528613	0.11005999999999999
MZ22528614	0.00262
MZ22528615	0.26736
MZ22528616	0.04633
MZ22528617	0.036719999999999996
MZ22528618	0.07256
MZ22528619	0.016309999999999998
MZ22528620	0.00875
MZ22528621	0.29944
MZ22528622	0.27842
MZ22528623	0.02059
MZ22528624	0.10661
MZ22528625	0.26899999999999996
MZ22528626	1e-05
MZ22528627	0.28705
MZ22528628	0.10882
MZ22528629	0.46152
MZ22528630	0.03714
MZ22528631	0.02059
MZ22528632	0.12487999999999999
MZ22528633	0.04722
MZ22528634	0.12320999999999999
MZ22528635	0.04845
MZ22528636	0.06763
MZ22528637	0.1586
MZ22528638	0.0225
MZ22528639	0.0
MZ22528640	0.00346
MZ22528641	0.20392000000000002
MZ22528642	0.09936
MZ22528643	0.0265
MZ22528644	0.08141
MZ22528645	0.09124
MZ22528646	0.2358
MZ22528647	0.23346999999999998
MZ22528648	0.06051
MZ22528649	0.014369999999999999
MZ22528651	0.78259
MZ22528652	0.10550999999999999
MZ22528653	0.40736999999999995
MZ22528654	0.06919
MZ22528655	0.07407000000000001
MZ22528656	0.30737
MZ22528657	0.010790000000000001
MZ22528658	0.0
MZ22528659	1.0602200000000002
MZ22528660	0.00266
MZ22528661	0.046939999999999996
MZ22528662	0.21288
MZ22528663	0.21741999999999997
MZ22528664	0.03272
MZ22528665	0.0258
MZ22528666	0.13137000000000001
MZ22528667	0.01763
MZ22528668	0.03327
MZ22528669	0.15464
MZ22528670	0.013569999999999999
MZ22528671	0.09033
MZ22528672	8e-05
MZ22528673	0.02012
MZ22528675	0.17365999999999998
MZ22528676	0.12805999999999998
MZ22528677	0.06062000000000001
MZ22528678	0.03451
MZ22528679	1.11087
MZ22528680	0.02509
MZ22528681	5e-05
MZ22528682	0.14464000000000002
MZ22528683	0.27748
MZ22528684	2.9999999999999997e-05
MZ22528685	0.15821
MZ22528686	0.026080000000000002
MZ22528687	0.08822
MZ22528688	0.025269999999999997
MZ22528689	0.02266
MZ22528690	0.05948
MZ22528691	0.09189
MZ22528693	0.06196
MZ22528694	0.54476
MZ22528695	0.00566
MZ22528696	0.25485
MZ22528697	0.14708
MZ22528699	0.23465
MZ22528700	0.14131
MZ22528701	0.05345
MZ22528702	0.03617
MZ22528703	0.0028699999999999997
MZ22528705	0.33307
MZ22528706	0.03361
MZ22528708	0.05967000000000001
MZ22528709	0.055439999999999996
MZ22528710	2.82939
MZ22528711	0.04518
MZ22528712	0.037360000000000004
MZ22528713	0.07379
MZ22528714	0.15029
MZ22528715	0.15482
MZ22528716	1.117
MZ22528717	0.00414
MZ22528718	0.00633
MZ22528719	0.15475
MZ22528720	0.059320000000000005
MZ22528721	0.2141
MZ22528722	0.11771
MZ22528723	0.0281
MZ22528724	0.8879
MZ22528725	0.0574
MZ22528726	0.42018
MZ22528727	0.0
MZ22528728	0.54738
MZ22528729	0.06305
MZ22528730	0.12275
MZ22528731	0.14570999999999998
MZ22528732	0.01835
MZ22528733	0.10114
MZ22528735	0.14882
MZ22528736	0.08847000000000001
MZ22528739	0.0
MZ22528740	0.007640000000000001
MZ22528741	0.07354
MZ22528742	0.37790999999999997
MZ22528743	0.21131
MZ22528744	0.14075
MZ22528745	0.07528
MZ22528746	4e-05
MZ22528747	0.45793
MZ22528749	0.36551999999999996
MZ22528750	0.01053
MZ22528752	0.037239999999999995
MZ22528754	0.07816000000000001
MZ22528756	0.28412
MZ22528757	0.0
MZ22528758	0.00633
MZ22528759	0.06279
MZ22528760	0.055260000000000004
MZ22528761	0.12895
MZ22528762	0.38316999999999996
MZ22528763	1.3720299999999999
MZ22528764	0.04294
MZ22528765	0.00915
MZ22528766	0.00942
MZ22528768	0.013309999999999999
MZ22528769	0.0762
MZ22528770	0.08745
MZ22528772	0.060820000000000006
MZ22528773	0.02512
MZ22528774	0.00807
MZ22528775	0.08825
MZ22528776	0.17097
MZ22528777	0.10004
MZ22528779	0.08802
MZ22528780	0.01594
MZ22528781	0.03123
MZ22528784	0.26208000000000004
MZ22528785	0.0
MZ22528786	0.013930000000000001
MZ22528787	0.01243
MZ22528789	0.10883
MZ22528790	0.24059
MZ22528791	0.15422
MZ22528792	0.044430000000000004
MZ22528794	0.02083
MZ22528795	0.5204300000000001
MZ22528796	0.017130000000000003
MZ22528797	2.9999999999999997e-05
MZ22528799	0.13498
MZ22528800	0.01535
MZ22528801	0.04357
MZ22528802	0.03045
MZ22528803	0.16874
MZ22528804	0.6243
MZ22528805	0.12158
MZ22528806	0.21749000000000002
MZ22528807	0.11048
MZ22528808	0.023780000000000003
MZ22528809	0.1669
MZ22528810	0.039169999999999996
MZ22528811	0.23299
MZ22528812	0.10482000000000001
MZ22528813	0.28301
MZ22528814	0.14035
MZ22528815	0.01305
MZ22528816	0.029039999999999996
MZ22528817	0.18912
MZ22528818	0.17344
MZ22528819	0.86872
MZ22528820	0.46981999999999996
MZ22528821	0.15727
MZ22528822	0.00717
MZ22528824	0.02115
MZ22528825	0.02706
MZ22528826	0.02311
MZ22528827	0.09047999999999999
MZ22528828	0.05063
MZ22528829	0.08826
MZ22528830	0.16268
MZ22528832	0.01208
MZ22528833	0.02275
MZ22528834	0.09014
MZ22528835	0.00618
MZ22528836	0.02282
MZ22528838	0.06625
MZ22528839	0.041030000000000004
MZ22528840	0.00599
MZ22528841	0.026060000000000003
MZ22528842	0.0392
MZ22528843	0.014669999999999999
MZ22528844	0.23124
MZ22528845	0.05239
MZ22528848	0.14749
MZ22528849	0.0113
MZ22528850	0.18929
MZ22528851	0.0179
MZ22528852	0.026410000000000003
MZ22528853	0.12425
MZ22528854	0.09021
MZ22528855	0.09261
MZ22528857	0.04788
MZ22528858	1.26075
MZ22528860	0.008790000000000001
MZ22528861	0.02586
MZ22528862	0.08728999999999999
MZ22528863	0.0559
MZ22528865	0.15194000000000002
MZ22528866	0.44564
MZ22528867	0.12022000000000001
MZ22528868	0.04906
MZ22528869	0.38285
MZ22528870	0.00722
MZ22528873	0.03642
MZ22528874	0.0485
MZ22528875	0.02026
MZ22528876	0.04584
MZ22528877	0.08317000000000001
MZ22528878	0.01145
MZ22528879	0.04299
MZ22528880	0.029019999999999997
MZ22528881	0.00817
MZ22528882	0.021509999999999998
MZ22528883	0.11048
MZ22528884	0.0174
MZ22528885	0.00018
MZ22528886	0.16152
MZ22528888	0.14811
MZ22528889	0.21436999999999998
MZ22528890	0.25853000000000004
MZ22528891	0.55107
MZ22528892	0.06907
MZ22528893	0.00297
MZ22528894	0.06731000000000001
MZ22528895	0.13067
MZ22528896	0.0346
MZ22528897	0.0001
MZ22528898	0.36991999999999997
MZ22528900	0.026080000000000002
MZ22528901	0.13129000000000002
MZ22528902	0.038419999999999996
MZ22528903	0.012759999999999999
MZ22528904	0.34994000000000003
MZ22528905	0.06652999999999999
MZ22528906	0.04081
MZ22528907	0.22491999999999998
MZ22528908	0.13176
MZ22528909	0.36766
MZ22528910	0.9788899999999999
MZ22528911	0.23686
MZ22528912	0.2738
MZ22528913	0.20918
MZ22528914	0.10695999999999999
MZ22528915	0.01305
MZ22528916	0.16701
MZ22528917	0.03499
MZ22528918	0.030680000000000002
MZ22528919	0.09106
MZ22528920	0.11647
MZ22528921	0.0036899999999999997
MZ22528923	0.25182
MZ22528924	0.46086000000000005
MZ22528925	0.9002100000000001
MZ22528926	0.32836
MZ22528927	0.1348
MZ22528928	0.23945999999999998
MZ22528929	0.34949
MZ22528930	0.07305
MZ22528931	0.02144
MZ22528932	0.2029
MZ22528933	0.04019
MZ22528934	0.33366
MZ22528935	0.30411
MZ22528936	0.33831999999999995
MZ22528937	0.0
MZ22528938	0.15919
MZ22528939	0.08073
MZ22528940	0.1843
MZ22528941	0.017230000000000002
MZ22528942	0.09498999999999999
MZ22528943	0.40368000000000004
MZ22528944	0.12730999999999998
MZ22528945	0.01762
MZ22528946	0.11797
MZ22528947	0.31566
MZ22528948	0.19204000000000002
MZ22528949	0.28857
MZ22528950	0.19274000000000002
MZ22528951	0.17903
MZ22528952	0.11823
MZ22528953	0.89866
MZ22528954	0.45483999999999997
MZ22528955	0.0396
MZ22528956	0.09116
MZ22528957	0.1188
MZ22528958	0.16917000000000001
MZ22528959	0.13692000000000001
MZ22528960	0.05785
MZ22528961	0.22191999999999998
MZ22528963	0.0037600000000000003
MZ22528964	0.035019999999999996
MZ22528966	0.11622
MZ22528967	0.23245
MZ22528968	0.01152
MZ22528969	0.13464
MZ22528970	0.08855
MZ22528971	0.16535999999999998
MZ22528972	0.13079000000000002
MZ22528973	0.52777
MZ22528974	1e-05
MZ22528975	0.01273
MZ22528976	0.16083
MZ22528977	1.34153
MZ22528978	0.08072
MZ22528979	0.01974
MZ22528980	0.08531
MZ22528981	0.41802
MZ22528982	1.6869599999999998
MZ22528983	0.30129
MZ22528984	0.026189999999999998
MZ22528985	0.12305
MZ22528986	0.26884
MZ22528987	0.19888
MZ22528988	0.21106
MZ22528989	0.02171
MZ22528990	0.059910000000000005
MZ22528991	0.19053
MZ22528992	0.35536999999999996
MZ22528993	0.09645
MZ22528994	0.23603000000000002
MZ22528995	0.016390000000000002
MZ22528996	0.03683
MZ22528997	0.16862
MZ22528998	0.13833
MZ22528999	0.03415
MZ22529000	0.23210999999999998
MZ22529001	0.00982
MZ22529003	0.0974
MZ22529004	0.09984
MZ22529006	0.07449
MZ22529007	0.1724
MZ22529009	0.0
MZ22529010	0.11677
MZ22529011	0.2291
MZ22529012	0.08545
MZ22529013	0.06575
MZ22529014	0.05264
MZ22529015	0.14414000000000002
MZ22529016	0.3111
MZ22529017	0.21625999999999998
MZ22529018	0.12125
MZ22529019	0.47029
MZ22529020	0.1226
MZ22529021	0.18569000000000002
MZ22529022	0.27513000000000004
MZ22529023	0.09354
MZ22529024	0.05934
MZ22529025	0.04687
MZ22529026	1e-05
MZ22529027	0.21055
MZ22529028	0.28099
MZ22529029	0.08778
MZ22529030	0.10664000000000001
MZ22529031	0.14282999999999998
MZ22529032	0.46573000000000003
MZ22529033	1.14364
MZ22529034	0.35009
MZ22529035	0.01505
MZ22529036	0.00878
MZ22529037	0.03413
MZ22529038	0.07285
MZ22529039	0.02613
MZ22529040	0.09427999999999999
MZ22529041	0.37285999999999997
MZ22529042	0.06677000000000001
MZ22529043	0.28697
MZ22529044	0.36980999999999997
MZ22529045	0.24316
MZ22529046	0.06672
MZ22529047	0.06434
MZ22529048	0.17903
MZ22529049	0.01354
MZ22529050	0.08953
MZ22529051	0.49978999999999996
