orthogroup	CON
MZ22528388	6
MZ22528389	9
MZ22528390	11
MZ22528391	7
MZ22528392	9
MZ22528393	11
MZ22528394	6
MZ22528395	7
MZ22528396	3
MZ22528397	9
MZ22528398	10
MZ22528399	10
MZ22528400	6
MZ22528403	2
MZ22528404	9
MZ22528405	12
MZ22528406	4
MZ22528407	11
MZ22528408	1
MZ22528409	7
MZ22528410	4
MZ22528411	6
MZ22528412	6
MZ22528413	11
MZ22528414	4
MZ22528415	7
MZ22528416	9
MZ22528417	7
MZ22528418	9
MZ22528419	4
MZ22528421	9
MZ22528422	6
MZ22528423	1
MZ22528424	9
MZ22528426	9
MZ22528427	12
MZ22528428	9
MZ22528429	9
MZ22528430	7
MZ22528431	9
MZ22528432	2
MZ22528433	9
MZ22528434	8
MZ22528435	10
MZ22528436	11
MZ22528437	9
MZ22528438	9
MZ22528439	10
MZ22528440	10
MZ22528441	9
MZ22528442	9
MZ22528444	2
MZ22528445	7
MZ22528446	7
MZ22528447	9
MZ22528448	9
MZ22528450	6
MZ22528451	7
MZ22528452	9
MZ22528454	9
MZ22528455	9
MZ22528456	9
MZ22528457	7
MZ22528458	1
MZ22528459	2
MZ22528460	6
MZ22528463	9
MZ22528464	9
MZ22528466	8
MZ22528467	1
MZ22528468	7
MZ22528469	4
MZ22528470	8
MZ22528471	9
MZ22528472	6
MZ22528474	2
MZ22528475	9
MZ22528476	9
MZ22528477	6
MZ22528478	7
MZ22528479	5
MZ22528480	12
MZ22528481	6
MZ22528482	7
MZ22528483	1
MZ22528485	6
MZ22528486	7
MZ22528487	9
MZ22528488	2
MZ22528489	10
MZ22528490	2
MZ22528491	7
MZ22528492	6
MZ22528493	10
MZ22528494	11
MZ22528495	10
MZ22528496	9
MZ22528498	9
MZ22528499	9
MZ22528500	1
MZ22528501	9
MZ22528502	6
MZ22528503	9
MZ22528506	9
MZ22528507	10
MZ22528508	2
MZ22528510	11
MZ22528511	10
MZ22528512	5
MZ22528514	11
MZ22528515	9
MZ22528516	9
MZ22528518	9
MZ22528519	9
MZ22528521	9
MZ22528522	10
MZ22528523	9
MZ22528524	3
MZ22528526	6
MZ22528527	9
MZ22528528	9
MZ22528529	6
MZ22528530	1
MZ22528531	6
MZ22528532	9
MZ22528534	10
MZ22528535	9
MZ22528536	11
MZ22528537	2
MZ22528538	10
MZ22528539	9
MZ22528540	6
MZ22528541	6
MZ22528543	9
MZ22528544	9
MZ22528545	6
MZ22528547	9
MZ22528548	9
MZ22528549	11
MZ22528550	9
MZ22528551	6
MZ22528552	9
MZ22528553	9
MZ22528554	6
MZ22528555	5
MZ22528556	11
MZ22528557	6
MZ22528558	12
MZ22528559	7
MZ22528560	6
MZ22528562	7
MZ22528563	12
MZ22528564	10
MZ22528565	9
MZ22528567	9
MZ22528568	7
MZ22528569	9
MZ22528571	6
MZ22528572	9
MZ22528573	4
MZ22528574	6
MZ22528575	11
MZ22528576	9
MZ22528577	6
MZ22528578	11
MZ22528580	11
MZ22528581	6
MZ22528582	9
MZ22528583	5
MZ22528584	6
MZ22528585	9
MZ22528586	1
MZ22528587	9
MZ22528589	9
MZ22528590	7
MZ22528591	7
MZ22528592	6
MZ22528593	10
MZ22528594	7
MZ22528595	7
MZ22528596	9
MZ22528597	6
MZ22528598	2
MZ22528599	2
MZ22528600	6
MZ22528601	9
MZ22528602	9
MZ22528603	9
MZ22528604	10
MZ22528605	4
MZ22528606	2
MZ22528607	9
MZ22528608	9
MZ22528609	6
MZ22528610	6
MZ22528611	7
MZ22528612	6
MZ22528613	9
MZ22528614	6
MZ22528615	5
MZ22528616	9
MZ22528617	8
MZ22528618	9
MZ22528619	9
MZ22528620	9
MZ22528621	2
MZ22528622	6
MZ22528623	11
MZ22528624	11
MZ22528625	10
MZ22528626	9
MZ22528627	5
MZ22528628	11
MZ22528629	3
MZ22528630	9
MZ22528631	12
MZ22528632	9
MZ22528633	5
MZ22528634	1
MZ22528635	12
MZ22528636	9
MZ22528637	3
MZ22528638	5
MZ22528639	6
MZ22528640	9
MZ22528641	9
MZ22528642	11
MZ22528643	12
MZ22528644	9
MZ22528645	7
MZ22528646	7
MZ22528647	9
MZ22528648	11
MZ22528649	9
MZ22528651	1
MZ22528652	11
MZ22528653	11
MZ22528654	9
MZ22528655	9
MZ22528656	11
MZ22528657	7
MZ22528658	9
MZ22528659	11
MZ22528660	9
MZ22528661	9
MZ22528662	1
MZ22528663	10
MZ22528664	6
MZ22528665	11
MZ22528666	9
MZ22528667	7
MZ22528668	9
MZ22528669	9
MZ22528670	10
MZ22528671	9
MZ22528672	11
MZ22528673	10
MZ22528675	4
MZ22528676	10
MZ22528677	1
MZ22528678	10
MZ22528679	6
MZ22528680	9
MZ22528681	11
MZ22528682	6
MZ22528683	1
MZ22528684	11
MZ22528685	6
MZ22528686	6
MZ22528687	9
MZ22528688	6
MZ22528689	9
MZ22528690	9
MZ22528691	2
MZ22528693	11
MZ22528694	6
MZ22528695	9
MZ22528696	7
MZ22528697	6
MZ22528699	9
MZ22528700	10
MZ22528701	6
MZ22528702	9
MZ22528703	9
MZ22528705	6
MZ22528706	9
MZ22528708	9
MZ22528709	9
MZ22528710	11
MZ22528711	2
MZ22528712	8
MZ22528713	10
MZ22528714	12
MZ22528715	6
MZ22528716	9
MZ22528717	5
MZ22528718	11
MZ22528719	11
MZ22528720	9
MZ22528721	10
MZ22528722	12
MZ22528723	9
MZ22528724	9
MZ22528725	7
MZ22528726	7
MZ22528727	6
MZ22528728	9
MZ22528729	10
MZ22528730	9
MZ22528731	11
MZ22528732	9
MZ22528733	7
MZ22528735	11
MZ22528736	11
MZ22528739	9
MZ22528740	9
MZ22528741	9
MZ22528742	1
MZ22528743	1
MZ22528744	6
MZ22528745	9
MZ22528746	10
MZ22528747	11
MZ22528749	2
MZ22528750	5
MZ22528752	8
MZ22528754	10
MZ22528756	10
MZ22528757	6
MZ22528758	9
MZ22528759	9
MZ22528760	9
MZ22528761	6
MZ22528762	11
MZ22528763	3
MZ22528764	9
MZ22528765	9
MZ22528766	9
MZ22528768	9
MZ22528769	6
MZ22528770	7
MZ22528772	9
MZ22528773	11
MZ22528774	9
MZ22528775	9
MZ22528776	11
MZ22528777	9
MZ22528779	10
MZ22528780	9
MZ22528781	6
MZ22528784	10
MZ22528785	9
MZ22528786	9
MZ22528787	11
MZ22528789	2
MZ22528790	9
MZ22528791	9
MZ22528792	11
MZ22528794	9
MZ22528795	10
MZ22528796	6
MZ22528797	10
MZ22528799	7
MZ22528800	9
MZ22528801	11
MZ22528802	9
MZ22528803	11
MZ22528804	11
MZ22528805	6
MZ22528806	2
MZ22528807	6
MZ22528808	9
MZ22528809	12
MZ22528810	9
MZ22528811	7
MZ22528812	6
MZ22528813	1
MZ22528814	6
MZ22528815	11
MZ22528816	9
MZ22528817	6
MZ22528818	11
MZ22528819	9
MZ22528820	9
MZ22528821	2
MZ22528822	6
MZ22528824	9
MZ22528825	9
MZ22528826	10
MZ22528827	10
MZ22528828	7
MZ22528829	9
MZ22528830	2
MZ22528832	9
MZ22528833	7
MZ22528834	9
MZ22528835	9
MZ22528836	9
MZ22528838	9
MZ22528839	9
MZ22528840	9
MZ22528841	9
MZ22528842	12
MZ22528843	9
MZ22528844	7
MZ22528845	6
MZ22528848	10
MZ22528849	9
MZ22528850	12
MZ22528851	9
MZ22528852	9
MZ22528853	9
MZ22528854	9
MZ22528855	9
MZ22528857	10
MZ22528858	1
MZ22528860	9
MZ22528861	9
MZ22528862	9
MZ22528863	11
MZ22528865	9
MZ22528866	2
MZ22528867	2
MZ22528868	3
MZ22528869	9
MZ22528870	9
MZ22528873	9
MZ22528874	5
MZ22528875	9
MZ22528876	9
MZ22528877	6
MZ22528878	3
MZ22528879	6
MZ22528880	9
MZ22528881	9
MZ22528882	9
MZ22528883	9
MZ22528884	9
MZ22528885	11
MZ22528886	9
MZ22528888	9
MZ22528889	10
MZ22528890	6
MZ22528891	6
MZ22528892	11
MZ22528893	9
MZ22528894	9
MZ22528895	9
MZ22528896	7
MZ22528897	9
MZ22528898	6
MZ22528900	9
MZ22528901	11
MZ22528902	9
MZ22528903	6
MZ22528904	5
MZ22528905	6
MZ22528906	9
MZ22528907	9
MZ22528908	6
MZ22528909	10
MZ22528910	8
MZ22528911	6
MZ22528912	9
MZ22528913	10
MZ22528914	6
MZ22528915	9
MZ22528916	9
MZ22528917	9
MZ22528918	9
MZ22528919	10
MZ22528920	2
MZ22528921	6
MZ22528923	10
MZ22528924	2
MZ22528925	7
MZ22528926	9
MZ22528927	6
MZ22528928	10
MZ22528929	4
MZ22528930	9
MZ22528931	9
MZ22528932	7
MZ22528933	11
MZ22528934	10
MZ22528935	11
MZ22528936	6
MZ22528937	9
MZ22528938	9
MZ22528939	1
MZ22528940	2
MZ22528941	9
MZ22528942	11
MZ22528943	9
MZ22528944	6
MZ22528945	9
MZ22528946	6
MZ22528947	2
MZ22528948	11
MZ22528949	2
MZ22528950	11
MZ22528951	6
MZ22528952	8
MZ22528953	7
MZ22528954	4
MZ22528955	12
MZ22528956	9
MZ22528957	12
MZ22528958	10
MZ22528959	2
MZ22528960	9
MZ22528961	10
MZ22528963	7
MZ22528964	9
MZ22528966	7
MZ22528967	10
MZ22528968	9
MZ22528969	11
MZ22528970	11
MZ22528971	6
MZ22528972	2
MZ22528973	10
MZ22528974	9
MZ22528975	12
MZ22528976	9
MZ22528977	6
MZ22528978	5
MZ22528979	9
MZ22528980	9
MZ22528981	6
MZ22528982	11
MZ22528983	2
MZ22528984	11
MZ22528985	9
MZ22528986	11
MZ22528987	6
MZ22528988	7
MZ22528989	11
MZ22528990	9
MZ22528991	9
MZ22528992	2
MZ22528993	9
MZ22528994	6
MZ22528995	9
MZ22528996	9
MZ22528997	9
MZ22528998	9
MZ22528999	9
MZ22529000	11
MZ22529001	9
MZ22529003	9
MZ22529004	9
MZ22529006	12
MZ22529007	5
MZ22529009	6
MZ22529010	9
MZ22529011	7
MZ22529012	11
MZ22529013	11
MZ22529014	9
MZ22529015	6
MZ22529016	11
MZ22529017	7
MZ22529018	12
MZ22529019	10
MZ22529020	7
MZ22529021	11
MZ22529022	6
MZ22529023	10
MZ22529024	6
MZ22529025	6
MZ22529026	9
MZ22529027	2
MZ22529028	10
MZ22529029	9
MZ22529030	9
MZ22529031	9
MZ22529032	7
MZ22529033	10
MZ22529034	10
MZ22529035	9
MZ22529036	7
MZ22529037	9
MZ22529038	4
MZ22529039	9
MZ22529040	9
MZ22529041	5
MZ22529042	7
MZ22529043	10
MZ22529044	11
MZ22529045	2
MZ22529046	10
MZ22529047	5
MZ22529048	9
MZ22529049	9
MZ22529050	6
MZ22529051	10
MZ22529052	7
MZ22529053	6
MZ22529054	5
MZ22529055	11
MZ22529056	11
MZ22529057	6
MZ22529058	4
MZ22529059	11
MZ22529060	9
MZ22529063	10
MZ22529064	10
MZ22529065	11
MZ22529066	10
MZ22529067	2
MZ22529068	9
MZ22529069	6
MZ22529070	9
MZ22529071	12
MZ22529072	2
MZ22529073	6
MZ22529074	11
MZ22529075	10
MZ22529076	10
MZ22529077	9
MZ22529078	4
MZ22529079	9
MZ22529080	9
MZ22529081	9
MZ22529082	2
MZ22529083	9
MZ22529084	9
MZ22529085	9
MZ22529086	9
MZ22529087	9
MZ22529088	12
MZ22529089	11
MZ22529090	9
MZ22529091	4
MZ22529092	2
MZ22529093	2
MZ22529094	10
MZ22529095	4
MZ22529096	9
MZ22529097	7
MZ22529098	10
MZ22529100	2
MZ22529102	2
MZ22529104	10
MZ22529105	1
MZ22529107	9
MZ22529108	9
MZ22529110	6
MZ22529112	10
MZ22529114	11
MZ22529115	3
MZ22529117	10
MZ22529118	2
MZ22529119	6
MZ22529120	11
MZ22529121	10
MZ22529123	10
MZ22529124	9
MZ22529125	11
MZ22529126	9
MZ22529127	9
MZ22529128	11
MZ22529129	10
MZ22529131	9
MZ22529132	7
MZ22529133	9
MZ22529134	9
MZ22529135	10
MZ22529137	11
MZ22529138	4
MZ22529139	9
MZ22529140	3
MZ22529141	2
MZ22529142	10
MZ22529143	9
MZ22529146	11
MZ22529147	9
MZ22529148	9
MZ22529149	5
MZ22529150	9
MZ22529151	9
MZ22529152	10
MZ22529153	5
MZ22529154	6
MZ22529155	9
MZ22529156	5
MZ22529157	9
MZ22529158	6
MZ22529159	6
MZ22529160	10
MZ22529161	9
MZ22529162	7
MZ22529163	5
MZ22529164	2
MZ22529165	9
MZ22529166	6
MZ22529167	11
MZ22529168	2
MZ22529169	9
MZ22529170	5
MZ22529171	10
MZ22529173	6
MZ22529174	9
MZ22529175	5
MZ22529176	9
MZ22529178	9
MZ22529179	5
MZ22529180	5
MZ22529181	11
MZ22529182	6
MZ22529183	7
MZ22529184	9
MZ22529185	6
MZ22529186	1
MZ22529189	5
MZ22529190	9
MZ22529191	9
MZ22529192	4
MZ22529193	9
MZ22529194	9
MZ22529196	9
MZ22529197	9
MZ22529199	10
MZ22529200	7
MZ22529201	10
MZ22529202	11
MZ22529203	9
MZ22529204	5
MZ22529205	7
MZ22529206	9
MZ22529207	9
MZ22529209	6
MZ22529210	9
MZ22529211	10
MZ22529212	2
MZ22529213	9
MZ22529214	7
MZ22529215	12
MZ22529216	7
MZ22529217	9
MZ22529218	7
MZ22529219	6
MZ22529220	6
MZ22529221	4
MZ22529222	9
MZ22529223	9
MZ22529224	9
MZ22529225	2
MZ22529226	6
MZ22529227	7
MZ22529228	6
MZ22529229	10
MZ22529230	1
MZ22529231	9
MZ22529232	6
MZ22529233	9
MZ22529234	7
MZ22529235	10
MZ22529236	9
MZ22529238	6
MZ22529239	9
MZ22529240	9
MZ22529241	2
MZ22529242	9
MZ22529243	9
MZ22529244	9
MZ22529245	11
MZ22529246	10
MZ22529247	7
MZ22529248	6
MZ22529249	11
MZ22529250	11
MZ22529252	10
MZ22529253	9
MZ22529255	9
MZ22529256	12
MZ22529257	7
MZ22529258	9
MZ22529259	10
MZ22529260	4
MZ22529261	9
MZ22529262	9
MZ22529263	6
MZ22529264	11
MZ22529265	2
MZ22529266	10
MZ22529267	2
MZ22529268	12
MZ22529269	11
MZ22529270	5
MZ22529271	10
MZ22529272	11
MZ22529273	6
MZ22529274	6
MZ22529275	9
MZ22529276	12
MZ22529277	12
MZ22529278	12
MZ22529279	6
MZ22529280	6
MZ22529281	11
MZ22529282	9
MZ22529283	9
MZ22529284	10
MZ22529285	11
MZ22529286	9
MZ22529287	12
MZ22529288	9
MZ22529289	9
MZ22529290	5
MZ22529291	9
MZ22529292	6
MZ22529293	6
MZ22529294	6
MZ22529295	9
MZ22529296	9
MZ22529297	10
MZ22529298	7
MZ22529299	10
MZ22529301	6
MZ22529302	5
MZ22529304	9
MZ22529305	2
MZ22529307	9
MZ22529308	9
MZ22529309	10
MZ22529310	9
MZ22529311	10
MZ22529312	10
MZ22529313	6
MZ22529314	12
MZ22529315	2
MZ22529316	9
MZ22529317	2
MZ22529318	11
MZ22529319	6
MZ22529320	9
MZ22529321	9
MZ22529322	9
MZ22529323	3
MZ22529324	11
MZ22529325	6
MZ22529326	5
MZ22529327	4
MZ22529328	7
MZ22529329	9
MZ22529330	1
MZ22529331	9
MZ22529332	8
MZ22529333	6
MZ22529334	4
MZ22529335	4
MZ22529336	1
MZ22529337	9
MZ22529338	4
MZ22529339	1
MZ22529340	9
MZ22529341	6
MZ22529342	11
MZ22529344	11
MZ22529345	9
MZ22529346	11
MZ22529347	7
MZ22529348	9
MZ22529350	11
MZ22529351	6
MZ22529352	9
MZ22529353	6
MZ22529354	2
MZ22529355	6
MZ22529356	8
MZ22529357	4
MZ22529358	2
MZ22529359	6
MZ22529360	9
MZ22529361	9
MZ22529362	6
MZ22529363	2
MZ22529365	9
MZ22529367	9
MZ22529368	10
MZ22529369	12
MZ22529370	5
MZ22529371	10
MZ22529372	7
MZ22529373	9
MZ22529374	4
MZ22529376	2
MZ22529377	9
MZ22529378	9
MZ22529379	11
MZ22529380	9
MZ22529381	7
MZ22529382	10
MZ22529383	10
MZ22529384	9
MZ22529386	6
MZ22529387	9
MZ22529388	10
MZ22529389	12
MZ22529390	10
MZ22529391	7
MZ22529392	4
MZ22529393	7
MZ22529394	9
MZ22529395	11
MZ22529396	9
MZ22529397	6
MZ22529398	10
MZ22529399	10
MZ22529400	9
MZ22529401	7
MZ22529402	9
MZ22529403	7
MZ22529404	6
MZ22529405	10
MZ22529406	9
MZ22529407	2
MZ22529408	10
MZ22529409	1
MZ22529410	5
MZ22529411	6
MZ22529412	2
MZ22529413	10
MZ22529414	11
MZ22529415	4
MZ22529416	9
MZ22529417	11
MZ22529418	9
MZ22529420	9
MZ22529421	8
MZ22529424	6
MZ22529426	9
MZ22529427	2
MZ22529428	4
MZ22529429	10
MZ22529430	5
MZ22529431	6
MZ22529432	9
MZ22529433	6
MZ22529434	7
MZ22529435	10
MZ22529436	7
MZ22529437	4
MZ22529438	2
MZ22529439	5
MZ22529440	9
MZ22529441	1
MZ22529442	9
MZ22529443	6
MZ22529444	10
MZ22529445	4
MZ22529446	9
MZ22529447	6
MZ22529448	7
MZ22529449	10
MZ22529450	10
MZ22529452	11
MZ22529453	6
MZ22529454	9
MZ22529455	9
MZ22529456	12
MZ22529457	9
MZ22529458	9
MZ22529459	9
MZ22529460	7
MZ22529462	10
MZ22529463	12
MZ22529464	10
MZ22529465	9
MZ22529466	10
MZ22529467	6
MZ22529468	10
MZ22529469	6
MZ22529470	2
MZ22529471	4
MZ22529472	9
MZ22529473	9
MZ22529474	6
MZ22529475	9
MZ22529477	10
MZ22529478	12
MZ22529480	7
MZ22529481	6
MZ22529482	2
MZ22529484	9
MZ22529485	6
MZ22529486	9
MZ22529487	2
MZ22529488	9
MZ22529489	9
MZ22529490	9
MZ22529491	6
MZ22529492	9
MZ22529493	7
MZ22529494	10
MZ22529495	7
MZ22529496	9
MZ22529497	4
MZ22529498	10
MZ22529499	12
MZ22529500	2
MZ22529501	5
MZ22529502	9
MZ22529503	7
MZ22529504	6
MZ22529506	7
MZ22529507	5
MZ22529508	9
MZ22529509	10
MZ22529510	9
MZ22529511	9
MZ22529513	9
MZ22529514	6
MZ22529515	7
MZ22529516	7
MZ22529517	11
MZ22529518	6
MZ22529519	10
MZ22529520	10
MZ22529521	9
MZ22529522	10
MZ22529523	10
MZ22529524	9
MZ22529525	9
MZ22529526	9
MZ22529527	11
MZ22529528	12
MZ22529529	10
MZ22529530	10
MZ22529531	10
MZ22529532	3
MZ22529533	11
MZ22529534	9
MZ22529535	11
MZ22529536	6
MZ22529537	9
MZ22529538	7
MZ22529539	10
MZ22529540	3
MZ22529541	9
MZ22529542	4
MZ22529543	10
MZ22529544	7
MZ22529546	9
MZ22529547	7
MZ22529548	2
MZ22529549	9
MZ22529550	6
MZ22529551	6
MZ22529552	2
MZ22529553	9
MZ22529554	7
MZ22529555	2
MZ22529556	4
MZ22529557	5
MZ22529558	7
MZ22529559	9
MZ22529560	9
MZ22529561	7
MZ22529563	4
MZ22529564	9
MZ22529565	7
MZ22529566	7
MZ22529568	11
MZ22529569	10
MZ22529570	7
MZ22529572	9
MZ22529573	9
MZ22529574	10
MZ22529575	7
MZ22529576	3
MZ22529577	2
MZ22529578	9
MZ22529579	9
MZ22529580	12
MZ22529581	8
MZ22529582	9
MZ22529583	11
MZ22529584	2
MZ22529585	9
MZ22529586	6
MZ22529587	10
MZ22529588	9
MZ22529589	9
MZ22529590	9
MZ22529591	10
MZ22529593	10
MZ22529594	6
MZ22529595	5
MZ22529596	6
MZ22529597	7
MZ22529598	11
MZ22529599	9
MZ22529600	10
MZ22529601	7
MZ22529602	11
MZ22529603	10
MZ22529604	7
MZ22529605	11
MZ22529606	6
MZ22529607	10
MZ22529608	4
MZ22529609	10
MZ22529610	6
MZ22529611	10
MZ22529612	10
MZ22529613	7
MZ22529614	7
MZ22529615	9
MZ22529616	9
MZ22529617	9
MZ22529618	11
MZ22529619	6
MZ22529620	11
MZ22529621	10
MZ22529622	12
MZ22529623	9
MZ22529624	12
MZ22529625	5
MZ22529626	9
MZ22529627	11
MZ22529628	10
MZ22529629	2
MZ22529630	10
MZ22529631	12
MZ22529632	9
MZ22529633	11
MZ22529634	7
MZ22529635	10
MZ22529636	9
MZ22529637	9
MZ22529638	12
MZ22529639	10
MZ22529640	12
MZ22529641	6
MZ22529642	10
MZ22529643	10
MZ22529644	10
MZ22529645	4
MZ22529646	9
MZ22529647	12
MZ22529648	6
MZ22529649	9
MZ22529650	2
MZ22529651	7
MZ22529654	5
MZ22529655	9
MZ22529656	5
MZ22529657	7
MZ22529658	10
MZ22529659	9
MZ22529660	10
MZ22529661	12
MZ22529662	10
MZ22529663	2
MZ22529665	6
MZ22529666	6
MZ22529667	10
MZ22529668	7
MZ22529669	9
MZ22529670	9
MZ22529671	7
MZ22529672	11
MZ22529673	7
MZ22529674	10
MZ22529675	10
MZ22529676	9
MZ22529677	12
MZ22529678	9
MZ22529679	9
MZ22529680	10
MZ22529681	9
MZ22529682	9
MZ22529683	2
MZ22529684	3
MZ22529686	4
MZ22529687	4
MZ22529688	7
MZ22529689	9
MZ22529690	9
MZ22529692	9
MZ22529693	10
MZ22529694	9
MZ22529695	9
MZ22529697	11
MZ22529698	3
MZ22529699	4
MZ22529700	9
MZ22529701	9
MZ22529702	6
MZ22529703	9
MZ22529704	7
MZ22529705	9
MZ22529706	11
MZ22529707	11
MZ22529708	10
MZ22529709	9
MZ22529710	11
MZ22529711	9
MZ22529712	9
MZ22529713	3
MZ22529715	2
MZ22529716	10
MZ22529717	10
MZ22529718	11
MZ22529719	8
MZ22529720	7
MZ22529721	10
MZ22529723	10
MZ22529724	10
MZ22529725	7
MZ22529726	9
MZ22529727	6
MZ22529728	2
MZ22529729	6
MZ22529730	12
MZ22529732	2
MZ22529733	7
MZ22529734	7
MZ22529735	10
MZ22529736	2
MZ22529737	7
MZ22529738	9
MZ22529739	6
MZ22529740	9
MZ22529741	2
MZ22529742	6
MZ22529743	5
MZ22529744	9
MZ22529745	6
MZ22529746	10
MZ22529747	7
MZ22529748	12
MZ22529749	7
MZ22529750	4
MZ22529751	4
MZ22529752	9
MZ22529753	9
MZ22529754	10
MZ22529755	9
MZ22529756	10
MZ22529758	5
MZ22529759	9
MZ22529760	12
MZ22529761	10
MZ22529762	6
MZ22529763	5
MZ22529764	5
MZ22529765	10
MZ22529766	4
MZ22529767	7
MZ22529768	4
MZ22529769	9
MZ22529770	7
MZ22529771	10
MZ22529772	4
MZ22529773	10
MZ22529774	4
MZ22529776	10
MZ22529778	11
MZ22529779	6
MZ22529780	10
MZ22529781	6
MZ22529782	7
MZ22529783	9
MZ22529784	9
MZ22529785	10
MZ22529786	6
MZ22529787	4
MZ22529788	10
MZ22529789	2
MZ22529790	10
MZ22529791	9
MZ22529792	5
MZ22529793	9
MZ22529794	4
MZ22529795	9
MZ22529796	10
MZ22529797	2
MZ22529798	4
MZ22529799	2
MZ22529800	12
MZ22529801	7
MZ22529802	2
MZ22529803	10
MZ22529804	10
MZ22529805	11
MZ22529807	3
MZ22529808	9
MZ22529809	4
MZ22529810	6
MZ22529811	10
MZ22529812	10
MZ22529813	9
MZ22529814	9
MZ22529815	2
MZ22529816	3
MZ22529817	9
MZ22529818	9
MZ22529819	12
MZ22529820	9
MZ22529821	7
MZ22529822	11
MZ22529823	10
MZ22529824	10
MZ22529825	10
MZ22529826	6
MZ22529827	6
MZ22529828	5
MZ22529830	9
MZ22529831	1
MZ22529832	6
MZ22529833	6
MZ22529834	10
MZ22529835	9
MZ22529837	2
MZ22529838	9
MZ22529840	7
MZ22529841	12
MZ22529842	7
MZ22529843	10
MZ22529844	4
MZ22529845	11
MZ22529847	4
MZ22529848	5
MZ22529849	5
MZ22529850	11
MZ22529851	6
MZ22529852	4
MZ22529853	6
MZ22529854	9
MZ22529855	11
MZ22529856	9
MZ22529857	8
MZ22529860	9
MZ22529861	4
MZ22529862	11
MZ22529863	12
MZ22529865	12
MZ22529866	9
MZ22529867	7
MZ22529870	5
MZ22529871	9
MZ22529872	2
MZ22529873	10
MZ22529874	5
MZ22529875	9
MZ22529876	10
MZ22529877	9
MZ22529878	2
MZ22529880	7
MZ22529881	12
MZ22529882	2
MZ22529883	3
MZ22529885	12
MZ22529886	9
MZ22529887	12
MZ22529888	11
MZ22529889	9
MZ22529890	1
MZ22529891	11
MZ22529892	10
MZ22529893	6
MZ22529894	9
MZ22529897	2
MZ22529898	7
MZ22529899	10
MZ22529900	7
MZ22529901	11
MZ22529902	2
MZ22529903	3
MZ22529904	6
MZ22529905	10
MZ22529906	10
MZ22529907	9
MZ22529908	9
MZ22529909	7
MZ22529910	6
MZ22529911	7
MZ22529912	6
MZ22529913	12
MZ22529914	7
MZ22529915	10
MZ22529916	4
MZ22529917	6
MZ22529918	6
MZ22529919	4
MZ22529920	6
MZ22529921	9
MZ22529922	6
MZ22529923	4
MZ22529924	7
MZ22529925	7
MZ22529926	2
MZ22529927	9
MZ22529928	11
MZ22529929	12
MZ22529930	2
MZ22529931	4
MZ22529932	9
MZ22529933	9
MZ22529934	10
MZ22529935	3
MZ22529936	10
MZ22529937	6
MZ22529938	6
MZ22529939	10
MZ22529940	6
MZ22529941	9
MZ22529942	5
MZ22529943	6
MZ22529944	5
MZ22529945	9
MZ22529946	9
MZ22529947	6
MZ22529948	9
MZ22529949	2
MZ22529951	9
MZ22529952	7
MZ22529953	5
MZ22529954	7
MZ22529955	9
MZ22529956	10
MZ22529957	3
MZ22529958	6
MZ22529959	2
MZ22529960	10
MZ22529962	5
MZ22529963	9
MZ22529964	10
MZ22529965	6
MZ22529966	4
MZ22529967	9
MZ22529968	9
MZ22529969	7
MZ22529970	4
MZ22529971	4
MZ22529972	10
MZ22529973	5
MZ22529974	10
MZ22529975	4
MZ22529976	10
MZ22529977	9
MZ22529979	7
MZ22529980	6
MZ22529981	9
MZ22529982	12
MZ22529983	7
MZ22529984	2
MZ22529985	12
MZ22529986	10
MZ22529987	10
MZ22529988	2
MZ22529989	10
MZ22529990	6
MZ22529991	2
MZ22529992	3
MZ22529993	10
MZ22529994	2
MZ22529995	10
MZ22529996	3
MZ22529997	11
MZ22529998	10
MZ22529999	12
MZ22530000	10
MZ22530001	10
MZ22530002	5
MZ22530003	9
MZ22530004	10
MZ22530005	10
MZ22530006	10
MZ22530007	9
MZ22530008	1
MZ22530010	7
MZ22530011	9
MZ22530012	5
MZ22530013	9
MZ22530014	9
MZ22530015	10
MZ22530016	2
MZ22530017	6
MZ22530018	10
MZ22530019	10
MZ22530020	10
MZ22530021	3
MZ22530022	7
MZ22530023	10
MZ22530024	4
MZ22530025	10
MZ22530026	6
MZ22530027	4
MZ22530028	11
MZ22530029	10
MZ22530030	2
MZ22530031	4
MZ22530032	2
MZ22530033	9
MZ22530034	10
MZ22530035	9
MZ22530036	9
MZ22530037	10
MZ22530038	3
MZ22530039	2
MZ22530040	12
MZ22530041	4
MZ22530042	6
MZ22530043	12
MZ22530044	1
MZ22530045	6
MZ22530046	4
MZ22530047	10
MZ22530048	9
MZ22530049	6
MZ22530050	10
MZ22530051	3
MZ22530052	7
MZ22530053	9
MZ22530054	6
MZ22530055	9
MZ22530056	4
MZ22530057	10
MZ22530058	10
MZ22530059	7
MZ22530060	12
MZ22530061	4
MZ22530062	11
MZ22530063	10
MZ22530064	10
MZ22530066	3
MZ22530067	10
MZ22530068	9
MZ22530069	10
MZ22530070	10
MZ22530071	12
MZ22530072	7
MZ22530073	9
MZ22530074	9
MZ22530075	4
MZ22530076	10
MZ22530077	2
MZ22530078	9
MZ22530079	10
MZ22530080	7
MZ22530081	5
MZ22530082	4
MZ22530083	11
MZ22530084	9
MZ22530085	11
MZ22530086	2
MZ22530087	6
MZ22530088	7
MZ22530089	5
