gene	UNI
GB52863	0.048780488
GB48041	0.048780488
GB40959	0.073170732
GB41594	0.048780488
GB51378	0.048780488
GB48073	0.073170732
GB53884	0.048780488
GB55851	0.048780488
GB40173	0.048780488
GB45781	0.048780488
GB42602	0.048780488
GB48212	0.048780488
GB49035	0.048780488
GB43072	0.048780488
GB42121	0.048780488
GB49815	0.048780488
GB41578	0.048780488
GB56037	0.048780488
GB44324	0.048780488
GB55924	0.048780488
GB44234	0.048780488
GB53511,GB45482,GB46350	0.073170732
GB52860	0.048780488
GB50326	0.048780488
GB46841	0.048780488
GB49547	0.12195122
GB40571	0.048780488
GB42122	0.048780488
GB43764	0.048780488
GB50502	0.048780488
GB40036	0.12195122
GB53498,GB53498	0.048780488
GB40040	0.073170732
GB45079	0.048780488
GB41535	0.048780488
GB46103	0.048780488
GB45954	0.097560976
GB46110	0.048780488
GB40111	0.048780488
GB50710	0.048780488
GB43547	0.048780488
GB44274	0.048780488
GB40125	0.048780488
GB50058	0.073170732
GB43050	0.048780488
GB53370	0.12195122
GB40178	0.048780488
GB41022,GB41023,GB43647,GB43765	0.048780488
GB46527,GB46527	0.048780488
GB52970	0.048780488
GB42345	0.048780488
GB42684	0.048780488
GB51294	0.073170732
GB53559	0.048780488
GB51184	0.073170732
GB41812	0.048780488
GB46993	0.048780488
GB46417	0.048780488
GB41380	0.048780488
GB44105	0.048780488
GB52549	0.048780488
GB47484	0.048780488
GB43994	0.048780488
GB48902	0.048780488
GB42123,GB46990	0.048780488
GB55726	0.048780488
GB43299	0.048780488
GB46518	0.048780488
GB47090	0.048780488
GB43535	0.048780488
GB52317	0.048780488
GB50227	0.048780488
GB55064	0.048780488
GB41637	0.048780488
GB52571	0.073170732
