pub_og_id	AAL	ACN	AEN	AGE	CAF	CON	EXP	CNV	STA	PDN	SEL	PDS	DUP	EVR	LCA	SYN	UNI
MZ22523636	133.55555555555554	1.0588235294117647	1.3333333333333333	43.0	0.374	2.0	1.0	0.22222222222222224	33.0	0.43096	0.05615	7.67455	0.058823529411764705	0.9331	7	0.0	0.8947368421052632
MZ22523638	139.83333333333334	1.0	2.0555555555555554	43.0	0.851	1.0	0.0	0.0	35.0	0.22459	0.05198	4.32065	0.0	0.8587	7	0.0	0.9473684210526315
MZ22523639	129.8235294117647	1.0625	2.2941176470588234	43.0	0.079	3.0	1.0	0.22782254977690689	32.0	0.11511	0.02997	3.8408	0.0625	0.8217	7	0.0	0.8421052631578947
MZ22523640	153.7058823529412	1.0	1.7647058823529411	43.0	0.0	2.0	0.0	0.0	34.0	1.47387	0.19519	7.55112	0.0	1.2008	7	0.10546875	0.8947368421052632
MZ22523641	181.0	1.0	1.3333333333333333	43.0	0.0	8.0	4.0	0.0	24.0	0.62213	0.20447	3.04258	0.0	1.1694	7	0.0	0.47368421052631576
MZ22523643	238.41176470588235	1.0	3.176470588235294	43.0	0.655	2.0	0.0	0.0	34.0	0.4159	0.07163	5.80586	0.0	0.8274	7	0.0	0.8947368421052632
MZ22523645	122.42857142857143	1.0	1.7142857142857142	43.0	0.0	11.0	0.0	0.0	25.0	1.74226	0.21754	8.00889	0.0	1.3301	7	0.0	0.3684210526315789
MZ22523647	178.1764705882353	1.0	2.0588235294117645	43.0	0.577	2.0	0.0	0.0	34.0	0.13963	0.02757	5.06487	0.0	0.8574	7	0.16176470588235295	0.8947368421052632
MZ22523649	181.33333333333334	1.0	3.0	19.196826645	0.001	9.0	0.0	0.0	27.0	0.4018	0.28722	1.39895	0.0	1.1424	6	0.0	0.15789473684210525
MZ22523650	185.125	1.0	1.875	19.196826645	0.003	8.0	0.0	0.0	28.0	2.0116	0.474	4.24384	0.0	1.9722	6	0.0	0.42105263157894735
MZ22523652	212.6	1.0	1.6	19.196826645	0.0	10.0	0.0	0.0	26.0	0.25883	0.14592	1.77372	0.0	1.0562	6	0.0	0.2631578947368421
MZ22523653	279.25	1.0	4.0	27.90365678	0.001	9.0	0.0	0.0	27.0	0.65931	0.2258	2.91988	0.0	1.2471	7	0.0	0.21052631578947367
MZ22523654	506.3333333333333	1.0	2.6666666666666665	27.90365678	0.0	9.0	0.0	0.0	27.0	0.74989	0.92708	0.80887	0.0	1.5991	7	0.0	0.15789473684210525
MZ22523655	130.0	1.0	1.0	43.0	0.252	3.0	0.0	0.0	33.0	0.02766	0.00503	5.49499	0.0	0.8176	7	0.07916666666666666	0.8421052631578947
MZ22523656	131.21052631578948	1.0	3.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.04975	0.01981	2.51196	0.0	0.8196	7	0.0	1.0
MZ22523657	156.52631578947367	1.0555555555555556	3.210526315789474	43.0	0.811	1.0	1.0	0.21700555924303477	34.0	0.16744	0.08296	2.01825	0.05555555555555555	0.8593	7	0.0	0.9473684210526315
MZ22523658	132.46666666666667	1.0	3.4	43.0	0.137	4.0	0.0	0.0	32.0	0.80699	0.20924	3.85678	0.0	0.9572	7	0.0	0.7894736842105263
MZ22523662	240.5	1.0	4.0	19.196826645	0.0	11.0	0.0	0.0	25.0	0.04197	0.09845	0.4263	0.0	1.0126	6	0.0	0.21052631578947367
MZ22523663	119.33333333333333	1.0	2.8333333333333335	43.0	0.0	11.0	1.0	0.0	24.0	0.41812	0.05944	7.03428	0.0	1.0391	7	0.0	0.3157894736842105
MZ22523668	158.44444444444446	1.0	1.8888888888888888	43.0	0.825	1.0	0.0	0.0	35.0	1.52053	0.16653	9.13066	0.0	1.0903	7	0.0	0.9473684210526315
MZ22523669	139.66666666666666	1.0	1.8333333333333333	19.196826645	0.0	9.0	3.0	0.0	24.0	0.44205	0.18827	2.34797	0.0	1.1373	6	0.13333333333333333	0.3157894736842105
MZ22523671	142.42857142857142	1.1666666666666667	2.2857142857142856	43.0	0.0	10.0	1.0	0.31943828249996986	25.0	0.29175	0.07079	4.12111	0.16666666666666666	0.974	7	0.0	0.3157894736842105
MZ22523672	156.0	1.0	2.6666666666666665	15.683734722	0.0	11.0	0.0	0.0	25.0	0.15608	0.19564	0.79779	0.0	1.0235	6	0.0	0.15789473684210525
MZ22523674	228.5	1.0	2.8333333333333335	15.683734722	0.0	10.0	0.0	0.0	26.0	1.40495	0.1755	8.00543	0.0	0.9292	6	0.0	0.3157894736842105
MZ22523675	355.3333333333333	1.5	3.1666666666666665	15.683734722	0.0	11.0	2.0	0.3333333333333333	23.0	1.96898	0.14554	13.52883	0.5	2.2963	6	0.0	0.21052631578947367
MZ22523680	156.5	1.0	2.5	27.90365678	0.001	9.0	0.0	0.0	27.0	0.55726	0.11446	4.86856	0.0	0.9396	7	0.0	0.21052631578947367
MZ22523681	126.6	1.0	4.2	27.90365678	0.0	11.0	0.0	0.0	25.0	0.10345	0.09122	1.13408	0.0	0.8328	7	0.0	0.2631578947368421
MZ22523684	157.2	1.0	3.1333333333333333	43.0	0.085	4.0	0.0	0.0	32.0	0.15856	0.11784	1.34561	0.0	0.8134	7	0.0	0.7894736842105263
MZ22523685	315.3	1.0	2.5	27.90365678	0.341	4.0	0.0	0.0	32.0	0.62778	0.15025	4.1783	0.0	1.1093	7	0.0	0.5263157894736842
MZ22523686	200.3125	1.7777777777777777	2.3125	27.90365678	0.0	9.0	5.0	0.4419417382415922	22.0	3.18689	0.37504	8.49737	0.5555555555555556	1.507	7	0.125	0.47368421052631576
MZ22523688	679.2857142857143	1.1666666666666667	4.142857142857143	19.196826645	0.0	10.0	2.0	0.31943828249996986	24.0	1.41436	0.30639	4.61614	0.16666666666666666	1.3023	6	0.0	0.3157894736842105
MZ22523689	127.66666666666667	1.0	3.0555555555555554	43.0	0.825	1.0	0.0	0.0	35.0	0.03154	0.00991	3.18405	0.0	0.8296	7	0.08496732026143791	0.9473684210526315
MZ22523691	138.86666666666667	1.0714285714285714	3.066666666666667	43.0	0.036	5.0	1.0	0.2403700850309326	30.0	0.22332	0.05461	4.08973	0.07142857142857142	0.8176	7	0.0	0.7368421052631579
MZ22523692	214.14285714285714	1.0	4.714285714285714	43.0	0.002	7.0	0.0	0.0	29.0	0.81056	0.14754	5.49371	0.0	1.0778	7	0.16666666666666666	0.3684210526315789
MZ22523697	151.88888888888889	1.0	1.0	27.90365678	0.0	9.0	1.0	0.0	26.0	1.05051	0.23321	4.50466	0.0	1.2914	7	0.0	0.47368421052631576
MZ22523698	159.31578947368422	1.0	3.210526315789474	43.0	0.9565	0.0	0.0	0.0	36.0	0.64332	0.11376	5.65501	0.0	1.009	7	0.0	1.0
MZ22523700	152.11764705882354	1.0	2.3529411764705883	43.0	0.493	2.0	0.0	0.0	34.0	0.16301	0.0523	3.1167	0.0	0.8567	7	0.0	0.8947368421052632
MZ22523701	202.83333333333334	1.0	3.3333333333333335	43.0	0.111	5.0	0.0	0.0	31.0	0.15277	0.04512	3.38573	0.0	0.9508	7	0.0	0.3157894736842105
MZ22523704	157.7058823529412	1.1333333333333333	4.588235294117647	43.0	0.205	4.0	1.0	0.29994232432898726	31.0	0.94408	0.09479	9.95958	0.13333333333333333	1.026	7	0.0	0.7894736842105263
MZ22523705	153.0	1.0	3.0	43.0	0.0	6.0	0.0	0.0	30.0	0.25235	0.04742	5.32157	0.0	0.901	7	0.0	0.6842105263157895
MZ22523707	163.625	1.0	2.5	15.683734722	0.009	7.0	0.0	0.0	29.0	0.14513	0.07161	2.02674	0.0	0.8694	6	0.0	0.42105263157894735
MZ22523712	132.66666666666666	1.0	2.0	43.0	0.215	4.0	0.0	0.0	32.0	0.5551	0.15493	3.58284	0.0	1.0074	7	0.0	0.3157894736842105
MZ22523713	136.35294117647058	1.0	1.0	43.0	0.493	2.0	0.0	0.0	34.0	0.44733	0.07008	6.3835	0.0	0.9479	7	0.15441176470588236	0.8947368421052632
MZ22523714	189.41176470588235	1.0625	2.4705882352941178	43.0	0.269	3.0	1.0	0.22782254977690689	32.0	1.56481	0.21667	7.22196	0.0625	1.3259	7	0.07083333333333333	0.8421052631578947
MZ22523717	197.83333333333334	1.0	2.0	43.0	0.7975	1.0	0.0	0.0	35.0	0.11048	0.01653	6.68328	0.0	0.8306	7	0.0	0.9473684210526315
MZ22523718	175.66666666666666	1.0	3.0	1.72922562879999	0.003	8.0	0.0	0.0	28.0	0.23426	0.70908	0.33037	0.0	1.1536	6	0.0	0.15789473684210525
MZ22523719	166.14285714285714	1.0	3.7142857142857144	19.196826645	0.0	9.0	0.0	0.0	27.0	0.88863	0.28941	3.07052	0.0	1.6624	6	0.0	0.3684210526315789
MZ22523720	412.6666666666667	1.0	1.3333333333333333	15.683734722	0.0	12.0	0.0	0.0	24.0	0.39108	0.19526	2.0029	0.0	1.1148	6	0.0	0.15789473684210525
MZ22523721	127.61538461538461	1.0	1.0	43.0	0.0	6.0	1.0	0.0	29.0	0.1973	0.03419	5.77067	0.0	0.9126	7	0.10897435897435898	0.6842105263157895
MZ22523722	139.14285714285714	1.0	3.2857142857142856	43.0	0.0	10.0	1.0	0.0	25.0	0.01154	0.03306	0.34911	0.0	0.8036	7	0.0	0.3684210526315789
MZ22523723	153.4375	1.0	2.125	43.0	0.466	3.0	0.0	0.0	33.0	0.39976	0.06961	5.7431	0.0	0.9193	7	0.0	0.8421052631578947
MZ22523725	167.58333333333334	1.0	2.0833333333333335	43.0	0.0	7.0	0.0	0.0	29.0	1.51333	0.28489	5.31199	0.0	1.6522	7	0.0	0.631578947368421
MZ22523726	149.07692307692307	1.0	2.6923076923076925	43.0	0.0	6.0	0.0	0.0	30.0	0.48141	0.08816	5.46079	0.0	0.8432	7	0.0	0.6842105263157895
MZ22523727	185.66666666666666	1.0	2.0	1.97980751599999	0.003	8.0	0.0	0.0	28.0	0.16374	0.60881	0.26895	0.0	1.0653	6	0.0	0.15789473684210525
MZ22523730	190.5	1.0	3.0	27.90365678	0.0	11.0	0.0	0.0	25.0	0.29427	0.15832	1.85866	0.0	1.137	7	0.0	0.21052631578947367
MZ22523731	246.75	1.3333333333333333	2.75	15.683734722	0.0	10.0	1.0	0.3535533905932738	25.0	0.55828	0.34665	1.61048	0.3333333333333333	1.3993	6	0.0	0.15789473684210525
MZ22523732	250.66666666666666	1.0	8.666666666666666	27.90365678	0.0	10.0	0.0	0.0	26.0	0.20294	0.18982	1.06912	0.0	1.0032	7	0.0	0.15789473684210525
MZ22523737	143.58823529411765	1.0	2.764705882352941	43.0	0.655	2.0	0.0	0.0	34.0	0.32212	0.06748	4.77377	0.0	0.9018	7	0.0	0.8947368421052632
MZ22523738	158.22222222222223	1.0	1.7777777777777777	43.0	0.0	9.0	0.0	0.0	27.0	1.16129	0.41753	2.78132	0.0	1.3164	7	0.0	0.47368421052631576
MZ22523739	226.0	1.0	1.8888888888888888	43.0	0.0	9.0	0.0	0.0	27.0	1.23746	0.26652	4.64304	0.0	1.7284	7	0.125	0.47368421052631576
MZ22523741	162.16666666666666	1.0	2.8333333333333335	43.0	0.0	11.0	0.0	0.0	25.0	0.5299	0.10077	5.2583	0.0	1.2594	7	0.0	0.3157894736842105
MZ22523742	344.8421052631579	1.0	2.1578947368421053	43.0	0.9565	0.0	0.0	0.0	36.0	0.17824	0.05479	3.25295	0.0	0.9212	7	0.0	1.0
MZ22523743	358.5	1.0	3.0	43.0	0.0	11.0	0.0	0.0	25.0	1.06846	1.76279	0.60612	0.0	1.379	7	0.0	0.3157894736842105
MZ22523744	763.6666666666666	1.0	1.6666666666666667	15.683734722	0.0	12.0	0.0	0.0	24.0	1.08683	0.30349	3.58112	0.0	2.4862	6	0.0	0.15789473684210525
MZ22523746	145.8181818181818	1.2222222222222223	3.090909090909091	43.0	0.0	9.0	5.0	0.34015067152490375	22.0	1.0545	0.03998	26.37251	0.2222222222222222	0.936	7	0.0	0.47368421052631576
MZ22523747	144.66666666666666	1.0	2.0	1.72922562879999	0.003	8.0	0.0	0.0	28.0	0.01769	0.16216	0.10909	0.0	1.0611	6	0.0	0.15789473684210525
MZ22523748	188.75	1.0	3.125	27.90365678	0.002	8.0	0.0	0.0	28.0	0.5814	1.60515	0.36221	0.0	1.3211	7	0.0	0.42105263157894735
MZ22523749	234.6	1.0	3.6	19.196826645	0.001	10.0	0.0	0.0	26.0	0.89557	0.41547	2.15554	0.0	1.1456	6	0.0	0.2631578947368421
MZ22523750	209.33333333333334	1.0	1.9166666666666667	43.0	0.0	6.0	1.0	0.0	29.0	0.72326	0.15367	4.70647	0.0	1.2036	7	0.0	0.631578947368421
MZ22523751	218.8235294117647	1.0625	3.3529411764705883	43.0	0.0	3.0	1.0	0.22782254977690689	32.0	0.3737	0.08422	4.43697	0.0625	0.9363	7	0.1875	0.8421052631578947
MZ22523752	314.3333333333333	1.0	1.3333333333333333	27.90365678	0.0	11.0	0.0	0.0	25.0	0.20803	0.09243	2.25072	0.0	1.114	7	0.0	0.15789473684210525
MZ22523753	145.42857142857142	1.0	1.2857142857142858	43.0	0.241	4.0	0.0	0.0	32.0	0.96129	0.15146	6.34699	0.0	1.1584	7	0.21428571428571427	0.7368421052631579
MZ22523755	152.0	1.75	1.5357142857142858	43.0	0.059	2.0	5.0	0.31943828249996997	29.0	0.02756	0.00405	6.81087	0.6875	0.8065	7	0.0	0.8421052631578947
MZ22523757	129.55555555555554	1.0	3.0	43.0	0.7975	1.0	0.0	0.0	35.0	0.02187	0.00419	5.21363	0.0	0.8109	7	0.06535947712418301	0.9473684210526315
MZ22523758	170.75	1.0	2.75	27.90365678	0.0	11.0	2.0	0.0	23.0	0.20141	0.10266	1.96194	0.0	1.0611	7	0.0	0.21052631578947367
MZ22523759	216.33333333333334	1.0	2.2222222222222223	43.0	0.7975	1.0	0.0	0.0	35.0	2.14306	0.25424	8.42923	0.0	1.3356	7	0.0	0.9473684210526315
MZ22523760	224.66666666666666	1.5	1.0	27.90365678	0.0	11.0	2.0	0.3333333333333333	23.0	0.76854	0.16606	4.62817	0.5	1.5371	7	0.0	0.21052631578947367
MZ22523761	157.26666666666668	1.0	1.8	43.0	0.0	4.0	0.0	0.0	32.0	0.36199	0.15486	2.33755	0.0	0.8532	7	0.0	0.7894736842105263
MZ22523763	289.1111111111111	1.2857142857142858	7.222222222222222	27.90365678	0.0	10.0	2.0	0.5443310539518174	24.0	1.2487	0.18348	6.80551	0.14285714285714285	1.434	7	0.0	0.3684210526315789
MZ22523764	276.3333333333333	1.0	3.0	27.90365678	0.001	9.0	0.0	0.0	27.0	0.79116	0.3078	2.57037	0.0	1.0202	7	0.0	0.15789473684210525
MZ22523765	271.0	1.0	2.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.89601	0.1394	6.42775	0.0	1.1426	7	0.0	1.0
MZ22523766	284.25	1.0	3.75	19.196826645	0.0	11.0	0.0	0.0	25.0	0.61968	0.24063	2.57529	0.0	1.8086	6	0.0	0.21052631578947367
MZ22523767	163.36363636363637	1.9411764705882353	3.0303030303030303	43.0	0.0	5.0	4.0	0.3736008486647865	27.0	3.86578	0.1958	19.74394	0.7058823529411765	1.3317	7	0.0	0.8947368421052632
MZ22523768	126.0	1.1111111111111112	3.0	43.0	0.0	1.0	2.0	0.282842712474619	33.0	0.04162	0.00581	7.1598	0.1111111111111111	0.8361	7	0.3079584775086505	0.9473684210526315
MZ22523770	132.33333333333334	1.0	2.3333333333333335	43.0	0.0	11.0	0.0	0.0	25.0	0.11652	0.03881	3.0022	0.0	0.8687	7	0.0	0.15789473684210525
MZ22523771	139.83333333333334	1.0	2.9444444444444446	43.0	0.82	1.0	0.0	0.0	35.0	0.01394	0.00399	3.49284	0.0	0.8256	7	0.03594771241830065	0.9473684210526315
MZ22523772	139.5	1.0909090909090908	2.0	43.0	0.0	7.0	2.0	0.26352313834736496	27.0	1.78468	0.29564	6.03665	0.09090909090909091	1.331	7	0.0	0.5789473684210527
MZ22523773	173.4	1.0	3.2666666666666666	43.0	0.077	4.0	0.0	0.0	32.0	0.26677	0.10956	2.43498	0.0	0.8452	7	0.0	0.7894736842105263
MZ22523774	171.57142857142858	1.0	3.2857142857142856	43.0	0.027	5.0	0.0	0.0	31.0	0.12568	0.04521	2.77961	0.0	0.8481	7	0.0	0.7368421052631579
MZ22523775	245.58823529411765	1.0	2.411764705882353	43.0	0.631	2.0	0.0	0.0	34.0	0.20936	0.04645	4.50754	0.0	0.871	7	0.0	0.8947368421052632
MZ22523776	328.8	1.0	2.6666666666666665	43.0	0.077	4.0	0.0	0.0	32.0	0.52697	0.12368	4.26081	0.0	1.0395	7	0.0	0.7894736842105263
MZ22523781	138.5	1.0	2.75	27.90365678	0.016	7.0	0.0	0.0	29.0	0.0859	0.04419	1.94374	0.0	0.938	7	0.0	0.21052631578947367
MZ22523782	132.9375	1.0666666666666667	3.1875	43.0	0.046	4.0	1.0	0.23385358667337136	31.0	1.32806	0.07967	16.66953	0.06666666666666667	0.9549	7	0.1238095238095238	0.7894736842105263
MZ22523785	225.6	1.25	2.4	27.90365678	0.0	7.0	1.0	0.34641016151377546	28.0	0.84475	0.1602	5.27325	0.25	1.6972	7	0.0	0.21052631578947367
MZ22523787	296.3333333333333	1.0	2.3333333333333335	15.683734722	0.0	10.0	0.0	0.0	26.0	0.6159	0.36803	1.67352	0.0	1.079	6	0.0	0.15789473684210525
MZ22523788	410.8	1.25	2.0	27.90365678	0.014	7.0	1.0	0.34641016151377546	28.0	1.36426	0.07311	18.66041	0.25	1.6545	7	0.0	0.21052631578947367
MZ22523789	118.5	1.0	2.0	9.663417743	0.014	7.0	0.0	0.0	29.0	0.06561	0.0517	1.26902	0.0	0.9681	6	0.0	0.21052631578947367
MZ22523790	137.4	1.0	1.0	43.0	0.0	12.0	0.0	0.0	24.0	0.2402	0.08359	2.87349	0.0	0.956	7	0.0	0.2631578947368421
MZ22523791	136.0	1.0	1.8333333333333333	43.0	0.0	11.0	0.0	0.0	25.0	0.95154	0.17227	5.52352	0.0	1.4238	7	0.0	0.3157894736842105
MZ22523793	116.52941176470588	1.1333333333333333	3.411764705882353	27.90365678	0.193	3.0	2.0	0.2999423243289873	31.0	2.7696	0.44544	6.21771	0.13333333333333333	0.9947	7	0.0	0.7894736842105263
MZ22523797	213.11764705882354	1.0	3.235294117647059	43.0	0.493	2.0	0.0	0.0	34.0	1.11305	0.18264	6.09427	0.0	0.9676	7	0.0	0.8947368421052632
MZ22523800	196.0	1.0	2.75	43.0	0.0	11.0	0.0	0.0	25.0	0.11722	0.05607	2.09064	0.0	0.8363	7	0.0	0.42105263157894735
MZ22523801	105.5	1.0	2.8	43.0	0.0	8.0	1.0	0.0	27.0	0.37772	0.12434	3.03786	0.0	0.8193	7	0.0	0.5263157894736842
MZ22523802	183.5	1.0	3.5	43.0	0.0	7.0	2.0	0.0	27.0	0.02671	0.0178	1.50044	0.0	0.8048	7	0.0	0.21052631578947367
MZ22523803	115.0	1.0	2.0	43.0	0.001	9.0	0.0	0.0	27.0	0.02557	0.01974	1.29545	0.0	0.8191	7	0.0	0.15789473684210525
MZ22523804	124.23529411764706	1.0	3.0	43.0	0.68	2.0	0.0	0.0	34.0	0.30962	0.05222	5.92967	0.0	0.8879	7	0.05078125	0.8947368421052632
MZ22523805	110.625	1.0	1.375	43.0	0.0	3.0	1.0	0.0	32.0	0.08706	0.02256	3.8598	0.0	0.8933	7	0.0	0.8421052631578947
MZ22523807	223.27777777777777	1.0	2.4444444444444446	43.0	0.691	1.0	0.0	0.0	35.0	0.79499	0.094	8.45748	0.0	0.9969	7	0.0	0.9473684210526315
MZ22523811	123.0	1.0	4.444444444444445	43.0	0.691	1.0	0.0	0.0	35.0	0.31302	0.02189	14.30111	0.0	0.9267	7	0.0718954248366013	0.9473684210526315
MZ22523812	134.66666666666666	1.0	1.8333333333333333	15.683734722	0.171	5.0	0.0	0.0	31.0	1.04103	0.32758	3.17797	0.0	1.2912	6	0.0	0.3157894736842105
MZ22523813	157.11764705882354	1.0625	1.2941176470588236	43.0	0.414	2.0	1.0	0.22782254977690689	33.0	0.50754	0.09961	5.0955	0.0625	0.9293	7	0.0	0.8421052631578947
MZ22523814	136.88888888888889	1.0	3.6666666666666665	43.0	0.7975	1.0	0.0	0.0	35.0	0.01587	0.00795	1.99536	0.0	0.8421	7	0.08304498269896193	0.9473684210526315
MZ22523815	118.33333333333333	1.0	3.2222222222222223	19.196826645	0.0	6.0	3.0	0.0	27.0	0.00729	0.00352	2.06939	0.0	0.8977	6	0.0	0.47368421052631576
MZ22523818	139.75	1.0	2.0	43.0	0.006	7.0	0.0	0.0	29.0	0.15108	0.05044	2.99528	0.0	0.8993	7	0.0	0.42105263157894735
MZ22523820	147.11764705882354	1.0	2.823529411764706	43.0	0.655	2.0	0.0	0.0	34.0	1.6848	0.26493	6.35944	0.0	1.1702	7	0.0	0.8947368421052632
MZ22523823	161.64705882352942	1.0	2.0	43.0	0.655	2.0	0.0	0.0	34.0	0.6957	0.07451	9.33687	0.0	0.9526	7	0.0	0.8947368421052632
MZ22523824	194.0	1.0	1.5555555555555556	43.0	0.009	7.0	0.0	0.0	29.0	0.75486	0.16707	4.51813	0.0	1.0538	7	0.0	0.47368421052631576
MZ22523825	210.25	1.3333333333333333	2.0	1.97980751599999	0.002	8.0	1.0	0.3535533905932738	27.0	0.17677	1.34059	0.13186	0.3333333333333333	1.2145	6	0.0	0.15789473684210525
MZ22523827	261.55555555555554	1.0588235294117647	2.0555555555555554	27.90365678	0.932	1.0	1.0	0.22222222222222224	34.0	2.59995	0.19124	13.59543	0.058823529411764705	1.2391	7	0.0	0.8947368421052632
MZ22523829	137.58333333333334	1.0	3.9166666666666665	43.0	0.002	7.0	0.0	0.0	29.0	0.44669	0.07539	5.92531	0.0	0.9878	7	0.08333333333333334	0.631578947368421
MZ22523830	122.27272727272727	1.0	2.0	43.0	0.002	7.0	0.0	0.0	29.0	0.97514	0.21455	4.54512	0.0	1.0856	7	0.13636363636363635	0.5789473684210527
MZ22523831	124.66666666666667	1.0588235294117647	3.0	43.0	0.496	2.0	1.0	0.22222222222222224	33.0	0.27683	0.04665	5.93444	0.058823529411764705	0.9237	7	0.1875	0.8947368421052632
MZ22523833	136.35294117647058	1.0	1.9411764705882353	43.0	0.63	2.0	0.0	0.0	34.0	0.02287	0.00336	6.80413	0.0	0.8286	7	0.0	0.8947368421052632
MZ22523836	141.31578947368422	1.0	2.9473684210526314	43.0	0.9565	0.0	0.0	0.0	36.0	0.00956	0.00127	7.50559	0.0	0.82	7	0.21929824561403508	1.0
MZ22523837	155.52941176470588	1.0625	3.0588235294117645	43.0	0.088	3.0	1.0	0.22782254977690689	32.0	0.18815	0.03041	6.18739	0.0625	0.8445	7	0.0	0.8421052631578947
MZ22523839	130.25	1.0	2.25	15.683734722	0.0	11.0	0.0	0.0	25.0	0.40242	0.25546	1.57529	0.0	1.1253	6	0.0	0.21052631578947367
MZ22523841	148.6	1.0	3.8	43.0	0.0	4.0	0.0	0.0	32.0	0.57707	0.11656	4.95095	0.0	1.1399	7	0.1	0.7894736842105263
MZ22523843	182.8	1.0	2.533333333333333	43.0	0.273	3.0	0.0	0.0	33.0	0.53412	0.16141	3.30912	0.0	0.8605	7	0.0	0.7894736842105263
MZ22523844	251.2	1.0	2.1	43.0	0.002	8.0	0.0	0.0	28.0	0.94398	0.15609	6.04775	0.0	1.1934	7	0.12222222222222222	0.5263157894736842
MZ22523845	226.06666666666666	1.0714285714285714	3.0	43.0	0.374	3.0	1.0	0.2403700850309326	32.0	0.3176	0.16347	1.94287	0.07142857142857142	0.8482	7	0.11538461538461539	0.7368421052631579
MZ22523846	245.66666666666666	1.0	2.0	15.683734722	0.0	10.0	0.0	0.0	26.0	0.40666	0.30983	1.31251	0.0	1.4068	6	0.0	0.15789473684210525
MZ22523847	179.5	1.0	2.25	27.90365678	0.002	8.0	0.0	0.0	28.0	0.41977	2.88442	0.14553	0.0	1.281	7	0.0	0.21052631578947367
MZ22523848	125.75	1.0	3.0	43.0	0.0	12.0	0.0	0.0	24.0	0.0312	0.01484	2.10273	0.0	0.7804	7	0.0	0.21052631578947367
MZ22523851	182.93333333333334	1.0	2.6	43.0	0.224	4.0	0.0	0.0	32.0	0.38135	0.21361	1.78527	0.0	0.8481	7	0.0	0.7894736842105263
MZ22523852	150.33333333333334	1.0	3.0	43.0	0.002	7.0	0.0	0.0	29.0	0.98224	0.14716	6.67465	0.0	1.2229	7	0.0	0.631578947368421
MZ22523853	155.9375	1.0666666666666667	3.25	43.0	0.158	4.0	1.0	0.23385358667337136	31.0	1.06724	0.10764	9.91506	0.06666666666666667	0.8949	7	0.0	0.7894736842105263
MZ22523854	138.14285714285714	1.0	2.857142857142857	27.90365678	0.002	9.0	0.0	0.0	27.0	0.40656	0.12974	3.13371	0.0	0.8977	7	0.0	0.3684210526315789
MZ22523856	229.58333333333334	1.0	2.5	43.0	0.0	7.0	2.0	0.0	27.0	1.31649	0.21674	6.07419	0.0	1.6569	7	0.0	0.631578947368421
MZ22523857	241.23076923076923	1.0	2.076923076923077	43.0	0.039	5.0	0.0	0.0	31.0	0.2354	0.06685	3.5213	0.0	0.8981	7	0.0	0.6842105263157895
MZ22523858	269.6666666666667	1.0	2.6666666666666665	43.0	0.172	4.0	0.0	0.0	32.0	1.81529	0.48784	3.72111	0.0	1.0598	7	0.0	0.3157894736842105
MZ22523860	126.27272727272727	1.1	2.5454545454545454	43.0	0.0	8.0	1.0	0.2727272727272727	27.0	0.79461	0.17219	4.61485	0.1	1.071	7	0.0	0.5263157894736842
MZ22523861	145.1818181818182	1.0	3.0	43.0	0.006	7.0	0.0	0.0	29.0	0.68649	0.12658	5.42324	0.0	1.0168	7	0.0	0.5789473684210527
MZ22523864	159.92307692307693	1.0	3.8461538461538463	43.0	0.003	6.0	0.0	0.0	30.0	0.17658	0.03098	5.69999	0.0	0.8674	7	0.0	0.6842105263157895
MZ22523867	191.26315789473685	1.0	2.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.60529	0.07697	7.86352	0.0	1.1398	7	0.11988304093567251	1.0
MZ22523868	160.5	1.0	2.75	1.97980751599999	0.023	7.0	0.0	0.0	29.0	0.14702	0.58569	0.25102	0.0	1.0249	6	0.0	0.21052631578947367
MZ22523869	197.5	1.0	2.5	27.90365678	0.0	10.0	0.0	0.0	26.0	0.31826	0.16591	1.91829	0.0	0.9405	7	0.0	0.21052631578947367
MZ22523870	225.9	1.0	3.9	43.0	0.003	7.0	0.0	0.0	29.0	1.47931	0.20005	7.39473	0.0	1.3527	7	0.0	0.5263157894736842
MZ22523872	139.8235294117647	1.0	1.9411764705882353	43.0	0.516	2.0	0.0	0.0	34.0	0.84917	0.15597	5.44457	0.0	0.9692	7	0.17647058823529413	0.8947368421052632
MZ22523874	132.85714285714286	1.0	2.5714285714285716	19.196826645	0.62	3.0	0.0	0.0	33.0	0.52288	0.17971	2.90955	0.0	1.0934	6	0.0	0.7368421052631579
MZ22523875	149.23076923076923	1.0	2.076923076923077	43.0	0.074	5.0	0.0	0.0	31.0	0.45669	0.08749	5.22015	0.0	1.0245	7	0.0	0.6842105263157895
MZ22523876	156.94736842105263	1.0	2.1578947368421053	43.0	0.9565	0.0	0.0	0.0	36.0	0.70818	0.08374	8.45672	0.0	0.8162	7	0.14912280701754385	1.0
MZ22523878	131.23529411764707	1.0	2.0	43.0	0.463	2.0	0.0	0.0	34.0	0.09621	0.02972	3.23763	0.0	0.8099	7	0.07720588235294118	0.8947368421052632
MZ22523879	149.6	1.0	4.4	27.90365678	0.0	9.0	2.0	0.0	25.0	0.50789	0.21851	2.32438	0.0	0.8835	7	0.0	0.2631578947368421
