orthogroup	gene	species
7327	389	516756
7327	1389	597456
7327	001a0b	7460
7328	g11793.t1	148810
7328	g11882.t1	148810
7328	g6552.t1	148810
7328	001d8c	132113
7328	00323d	132113
7328	0014c8	143995
7328	001dd0	143995
7328	1	1507135
7328	1795	156304
7328	001a7f	156304
7328	001ecf	166423
7328	2195	178035
7328	0011f6	516756
7328	2257	597456
7328	001f6f	7460
7328	00261a	7460
7328	2820	7460
7328	2081	88501
7329	g9457.t1	148810
7329	000fee	132113
7329	000fbd	143995
7329	2026	1507135
7329	001b75	156304
7329	000b72	166423
7329	607	178035
7329	00138d	516756
7329	0008bd	597456
7329	2122	7460
7329	0002c6	88501
733	g9553.t1	148810
733	00071d	132113
733	0016ca	143995
733	000d0a	1507135
733	0023c7	156304
733	000aff	166423
733	001df5	178035
733	1350	516756
733	2210	597456
733	000bc1	7460
733	1649	88501
7330	g8110.t1	148810
7330	1305	132113
7330	001d75	143995
7330	1.00E+17	1507135
7330	001ef2	156304
7330	002e7d	166423
7330	00079c	178035
7330	0026d6	516756
7330	0025a2	597456
7330	0023da	7460
7330	1364	88501
7331	g12248.t1	148810
7331	3.60E+10	132113
7331	0008c3	143995
7331	00105a	1507135
7331	00238f	156304
7331	123	178035
7331	000b60	597456
7331	1569	7460
7331	212	88501
7332	g9070.t1	148810
7332	000ba3	132113
7332	264	143995
7332	002a16	1507135
7332	1095	156304
7332	0012ef	178035
7332	00243e	516756
7332	001de9	597456
7332	00193c	7460
7332	1018	88501
7333	g2424.t1	148810
7333	3456	132113
7333	00075b	143995
7333	00182a	1507135
7333	001a97	156304
7333	00388f	166423
7333	000cec	178035
7333	0026b5	516756
7333	001f2b	597456
7333	00073a	7460
7333	0.00E+00	88501
7334	g11350.t1	148810
7334	3.40E+06	132113
7334	00157e	143995
7334	0029dd	1507135
7334	000fc4	156304
7334	001ca7	166423
7334	1.00E+13	178035
7334	0019f5	516756
7334	000e3b	597456
7334	001fc9	7460
7335	0000cd	178035
7335	2464	597456
7335	000be7	7460
7335	00237a	88501
7336	001dcc	132113
7336	000b30	143995
7336	001fdb	1507135
7336	0000c1	156304
7336	00214e	166423
7336	000dbb	178035
7336	0023cb	516756
7336	00161c	597456
7336	0026c9	7460
7336	255	88501
7337	g6167.t1	148810
7337	001f85	132113
7337	132	143995
7337	00140e	1507135
7337	977	156304
7337	000df8	156304
7337	0018d1	166423
7337	00112d	178035
7337	0004a0	516756
7337	423	597456
7337	000c26	7460
7337	00038d	88501
7338	g12619.t1	148810
7338	1106	132113
7338	2228	1507135
7338	1.40E+04	156304
7338	000ce3	166423
7338	1983	178035
7338	00231c	516756
7338	0015aa	597456
7338	0014d6	7460
7338	0025f4	88501
7339	g1558.t1	148810
7339	001abd	132113
7339	000be4	1507135
7339	000cad	156304
7339	002f7a	166423
7339	0005ae	178035
7339	001dc1	516756
7339	0004ac	597456
7339	000f00	7460
7339	0031a0	88501
734	g6227.t1	148810
734	g6238.t1	148810
734	002c35	132113
734	3721	132113
734	00286a	143995
734	00286d	143995
734	0008da	1507135
734	0008dd	1507135
734	1584	156304
734	0015a3	156304
734	00188e	166423
734	0022aa	178035
734	0022cc	178035
734	0004c9	516756
734	001a1d	516756
734	0003a8	597456
734	00043e	597456
734	000af0	7460
734	000bae	7460
734	000bfb	7460
734	0013b7	88501
734	001fb8	88501
7340	001a80	132113
7340	4.00E+09	143995
7340	0006c4	1507135
7340	0026d3	156304
7340	00369f	166423
7340	00233c	597456
7340	2650	7460
7340	0000a6	88501
7341	g10324.t1	148810
7341	0019ec	132113
7341	1298	143995
7341	1951	1507135
7341	001d39	156304
7341	000d49	178035
7341	000d26	516756
7341	00031f	597456
7341	1567	7460
7341	002b8d	88501
7342	g9789.t1	148810
7342	1959	132113
7342	000fec	143995
7342	00233a	1507135
7342	001b2c	156304
7342	00008a	166423
7342	0006ef	178035
7342	2232	516756
7342	0005d4	597456
7342	0018bb	7460
7342	2133	88501
7343	g4722.t1	148810
7343	2185	132113
7343	0025ef	156304
7343	00241b	516756
7343	2129	597456
7345	g3191.t1	148810
7345	2218	132113
7345	0019d5	143995
7345	001ac2	1507135
7345	2633	156304
7345	002a78	166423
7345	1907	178035
7345	902	516756
7345	0023fc	597456
7345	000cc1	7460
7345	002bc1	88501
7346	g7312.t1	148810
7346	0036b1	132113
7346	000a91	143995
7346	0018c7	1507135
7346	1.00E+48	156304
7346	1.90E+02	166423
7346	0016ea	178035
7346	89	516756
7346	846	7460
7346	00256c	88501
7347	g15.t1	148810
7347	3387	132113
7347	000ce4	1507135
7347	0000d2	156304
7347	001ffb	166423
7347	331	178035
7347	000b6a	516756
7347	1.00E+59	597456
7347	194	7460
7347	1043	88501
7348	g3713.t1	148810
7348	00149e	132113
7348	1.60E+07	143995
7348	00119a	1507135
7348	000ee6	156304
7348	001d81	166423
7348	0012ba	178035
7348	00163b	516756
7348	000e8b	597456
7348	2615	7460
7348	2942	88501
7349	g9715.t1	148810
7349	2.00E+18	132113
7349	000bae	143995
7349	2182	1507135
7349	001c68	156304
7349	000de7	166423
7349	1.00E+24	178035
7349	1.50E+10	516756
7349	00200b	597456
7349	2158	7460
7349	00141e	88501
735	g11079.t1	148810
735	003cee	132113
735	2647	143995
735	0.00E+00	1507135
735	2290	156304
735	924	166423
735	001e6f	178035
735	2245	516756
735	00097f	597456
735	19	7460
735	00082d	88501
7350	g10157.t1	148810
7350	1219	132113
7350	000c15	143995
7350	1979	1507135
7350	536	156304
7350	3371	166423
7350	000d4a	178035
7350	000a4d	516756
7350	1435	597456
7350	0015bb	7460
7350	002f51	88501
7351	g975.t1	148810
7351	3361	132113
7351	000c5c	143995
7351	0013b4	1507135
7351	001cad	156304
7351	00169f	166423
7351	0003b9	178035
7351	2131	516756
7351	1964	597456
7351	00117b	7460
7351	2759	88501
7352	3074	132113
7352	0008eb	143995
7352	2229	1507135
7352	239	156304
7352	003af1	166423
7352	0010f2	178035
7352	001e8f	516756
7352	1.00E+23	597456
7352	1576	7460
7352	245	88501
7353	g1583.t1	148810
7353	00037e	132113
7353	000b61	143995
7353	1347	1507135
7353	0002c8	156304
7353	002f6d	166423
7353	001a55	178035
7353	2353	516756
7353	0004b9	597456
7353	00272b	7460
7353	2335	88501
7354	g10169.t1	148810
7354	3543	132113
7354	001a29	1507135
7354	00337c	166423
7354	0025fc	178035
7354	974	88501
7355	g7245.t1	148810
7355	0001d2	132113
7355	0019a4	143995
7355	267	1507135
7355	00201e	156304
7355	00191e	166423
7355	001b7a	178035
7355	000b43	516756
7355	0021ab	597456
7355	801	7460
7355	0025ba	88501
7356	g236.t1	148810
7356	00185e	132113
7356	001bfd	143995
7356	0027c1	1507135
7356	499	156304
7356	00261d	166423
7356	398	178035
7356	000c0b	516756
7356	000d5e	597456
7356	0003b0	7460
7356	000fc1	88501
7357	g7793.t1	148810
7357	1726	132113
7357	001b37	143995
7357	001e4b	1507135
7357	2.80E+09	156304
7357	0021ba	166423
7357	00188d	178035
7357	0000f2	516756
7357	108	597456
7357	00234c	7460
7357	00316f	88501
7358	g12408.t1	148810
7358	001df5	132113
7358	000f15	143995
7358	000c2d	1507135
7358	1252	156304
7358	003b30	166423
7358	00012b	178035
7358	0009f5	516756
7358	000ad1	597456
7358	0013cf	7460
7358	000b71	88501
7359	g12453.t1	148810
7359	0010f6	132113
7359	872	143995
7359	2235	1507135
7359	001c55	156304
7359	003af8	166423
7359	0010ed	178035
7359	1.00E+89	516756
7359	00161a	597456
7359	1356	7460
7359	00023f	88501
736	g5847.t1	148810
736	001f7a	132113
736	2582	143995
736	0033ea	166423
736	000be5	7460
736	0019dc	88501
7360	g301.t1	148810
7360	531	132113
7360	000b38	143995
7360	0037c6	1507135
7360	2063	156304
7360	0025c6	166423
7360	001f47	178035
7360	00278a	516756
7360	0.00E+00	597456
7360	0011b9	7460
7360	0012d3	7460
7360	001b99	88501
7361	000a89	132113
7361	0025b2	143995
7361	000fd5	1507135
7361	0011b7	156304
7361	0030de	166423
7361	1.00E+86	178035
7361	2.50E+10	516756
7361	928	597456
7361	00034a	7460
7362	g5021.t1	148810
7362	00294c	132113
7362	00055f	143995
7362	00104f	1507135
7362	001e4e	166423
7362	00108d	178035
7362	2437	7460
7363	g12274.t1	148810
7363	1540	132113
7363	00241c	143995
7363	1222	1507135
7363	000cf9	156304
7363	233	166423
7363	00025b	178035
7363	00161e	597456
7363	2662	7460
7363	933	88501
7364	g4398.t1	148810
7364	g4401.t1	148810
7364	0008f6	132113
7364	411	143995
7364	00207f	1507135
7364	000abc	156304
7364	0002a0	166423
7364	0020ad	178035
7364	000faa	516756
7364	1055	597456
7364	0016a1	7460
7364	1934	88501
7365	g4660.t1	148810
7365	0016d2	132113
7365	0001b3	143995
7365	2919	1507135
7365	001cca	156304
7365	000ab4	166423
7365	2154	178035
7365	435	516756
7365	2254	597456
7365	00176d	7460
7365	002a70	88501
7366	g10676.t1	148810
7366	1193	132113
7366	0002bc	143995
7366	002b10	1507135
7366	00168b	156304
7366	396	166423
7366	0006ba	178035
7366	00090b	516756
7366	0005a3	597456
7366	00261e	7460
7366	001c4e	88501
7367	g4801.t1	148810
7367	003c07	132113
7367	2478	143995
7367	001bda	1507135
7367	0002ff	156304
7367	3579	166423
7367	00209e	178035
7367	0013ec	516756
7367	1625	597456
7367	1701	7460
7367	2.70E+09	88501
7368	g2668.t1	148810
7368	0028a1	132113
7368	000d69	143995
7368	0014aa	1507135
7368	001a34	156304
7368	000d98	166423
7368	0001d6	178035
7368	00060d	516756
7368	19	597456
7368	637	7460
7368	000d25	88501
7369	g6144.t1	148810
7369	001f66	132113
7369	1047	143995
7369	00141c	1507135
7369	00159e	156304
7369	0018f4	166423
7369	1.30E+03	178035
7369	0004c1	516756
7369	447	597456
7369	00038f	88501
737	g401.t1	148810
737	0032be	132113
737	0.00E+00	143995
737	001f0f	1507135
737	2110	156304
737	1981	166423
737	00234a	178035
737	392	516756
737	00138c	597456
737	001ca3	7460
737	0005bb	88501
7370	g4021.t1	148810
7370	003ba6	132113
7370	00107a	143995
7370	901	1507135
7370	111	156304
7370	000f47	166423
7370	001da7	178035
7370	00000b	516756
7370	00125e	597456
7370	0002c2	7460
7370	001aab	88501
7371	g7219.t1	148810
7371	00068d	132113
7371	0014aa	143995
7371	1.80E+07	1507135
7371	2003	156304
7371	001a32	166423
7371	0016be	178035
7371	0025dc	516756
7371	00243e	597456
7371	0009d6	7460
7371	002d62	88501
7372	g2695.t1	148810
7372	2912	132113
7372	000d22	143995
7372	001a9b	156304
7372	000dae	166423
7372	603	516756
7372	0.00E+00	597456
7372	782	7460
7372	000d37	88501
7373	g533.t1	148810
7373	2635	132113
7373	2475	1507135
7373	2173	156304
7373	000c2b	166423
7373	0005fc	178035
7373	000f86	516756
7373	000c3a	597456
7373	0011c8	7460
7374	g4445.t1	148810
7374	1521	132113
7374	00247d	143995
7374	000ae8	1507135
7374	0002d4	156304
7374	001af8	166423
7374	2068	178035
7374	1814	516756
7374	001ede	597456
7374	00169c	7460
7374	0000bb	88501
7375	g2737.t1	148810
7375	0028be	132113
7375	000a12	143995
7375	00171a	1507135
7375	0010f4	156304
7375	0013f4	166423
7375	00023f	178035
7375	0012a5	516756
7375	000dfc	597456
7375	00059a	7460
7375	002c60	88501
7376	g7041.t1	148810
7376	000f35	132113
7376	0026c2	143995
7376	372	1507135
7376	0013bb	156304
7376	00100b	166423
7376	2006	178035
7376	00017f	597456
7376	971	7460
7376	1905	88501
7377	g8158.t1	148810
7377	001bff	132113
7377	0.00E+00	143995
7377	0001ef	1507135
7377	00272d	156304
7377	001c48	166423
7377	001ee8	178035
7377	278	516756
7377	1357	597456
7377	001ade	7460
7378	g9400.t1	148810
7378	0025ca	132113
7378	000ff2	143995
7378	2047	1507135
7378	00093c	156304
7378	000bb0	166423
7378	0006c0	178035
7378	001a92	516756
7378	843	597456
7378	2161	7460
7378	00211a	88501
7379	0019b4	132113
7379	0008c5	143995
7379	0013f7	1507135
7379	0023c9	156304
7379	0011fc	178035
7379	000f6e	516756
7379	000b2d	597456
7379	0015a9	7460
7379	000b7d	88501
738	g2126.t1	148810
738	g2127.t1	148810
738	001b20	132113
738	001b21	132113
738	001ca5	143995
738	00059d	1507135
738	001f5e	156304
738	0039ed	166423
738	0014ad	178035
738	00165b	516756
738	338	597456
738	605	7460
738	0026cb	88501
7380	g13911.t1	148810
7380	1378	132113
7380	001d90	143995
7380	001dff	1507135
7380	001eba	156304
7380	002ecb	166423
7380	1688	178035
7380	00266d	516756
7380	2579	597456
7380	0021f7	7460
7380	2736	88501
7381	g3339.t1	148810
7381	776	132113
7381	524	143995
7381	002b2c	1507135
7381	00264b	156304
7381	3299	166423
7381	0009fa	178035
7381	1100	516756
7381	00037c	597456
7381	0025d8	7460
7381	0016f2	88501
7382	g1929.t1	148810
7382	1140	143995
7382	001c71	1507135
7382	00240a	156304
7382	2686	156304
7382	002ae6	166423
7382	00005d	178035
7382	1030	597456
7382	0008ca	88501
7383	g2821.t1	148810
7383	001af6	132113
7383	0009ed	143995
7383	00177f	1507135
7383	0010ee	156304
7383	1462	166423
7383	001a9d	178035
7383	0012b5	516756
7383	00250c	597456
7383	00074a	7460
7383	001a3c	88501
7384	g5352.t1	148810
7384	000c2e	132113
7384	001df1	143995
7384	00188a	1507135
7384	0012b0	156304
7384	000d36	166423
7384	001c57	178035
7384	0017c0	516756
7384	0025eb	597456
7384	000eeb	7460
7384	0018ab	88501
7385	001bd2	132113
7385	000b18	143995
7385	00222a	178035
7385	00005e	516756
7386	g14.t1	148810
7386	3332	132113
7386	0010d4	143995
7386	000ccd	1507135
7386	00213e	156304
7386	001ffa	166423
7386	393	178035
7386	000ba7	516756
7386	001e9e	597456
7386	115	7460
7386	1042	88501
7388	g12105.t1	148810
7388	00376d	132113
7388	232	143995
7388	001c61	1507135
7388	2.60E+09	156304
7388	868	166423
7388	0002ba	178035
7388	001adc	516756
7388	0011d5	597456
7388	001a13	7460
7388	0020f8	88501
7389	g4191.t1	148810
7389	000cd0	132113
7389	1135	143995
7389	001bbb	1507135
7389	00248f	156304
7389	3.10E+08	166423
7389	001fa7	178035
7389	1.80E+05	516756
7389	7	597456
7389	0016bc	7460
7389	0.00E+00	88501
739	g11871.t1	148810
739	00201d	132113
739	00099a	143995
739	001d3f	1507135
739	00258a	156304
739	0002b0	166423
739	2478	178035
739	000ab4	516756
739	132	597456
739	0022aa	7460
739	00237e	7460
739	1356	88501
7390	g11440.t1	148810
7390	00350c	132113
7390	1565	143995
7390	0015ef	1507135
7390	888	156304
7390	2189	156304
7390	00351d	166423
7390	2.50E+07	178035
7390	00067b	516756
7390	000f39	597456
7390	001f1f	7460
7390	2239	88501
7391	g8692.t1	148810
7391	002b99	132113
7391	2131	143995
7391	0006a8	1507135
7391	00161f	156304
7391	0026bc	166423
7391	0004b9	178035
7391	00024a	516756
7391	0012ec	597456
7391	0017c8	7460
7391	00071c	88501
7392	g5431.t1	148810
7392	003d94	132113
7392	654	143995
7392	2127	1507135
7392	00120a	156304
7392	1212	156304
7392	00059e	166423
7392	1557	178035
7392	0003b0	516756
7392	1694	597456
7392	001d3d	7460
7392	000edd	88501
7393	g4620.t1	148810
7393	002f1f	132113
7393	0001c8	143995
7393	0014f8	1507135
7393	677	156304
7393	0031c3	166423
7393	2094	178035
7393	1148	516756
7393	497	597456
7393	00162e	7460
7393	000dd1	88501
7394	g10713.t1	148810
7394	002de6	132113
7394	0013da	143995
7394	0.00E+00	1507135
7394	000aa5	156304
7394	349	166423
7394	2291	178035
7394	00209c	516756
7394	000de4	597456
7394	00034e	7460
7394	1991	88501
7395	g1809.t1	148810
7395	3977	132113
7395	0011ef	143995
7395	001c83	1507135
7395	000a22	156304
7395	002b08	166423
7395	2395	178035
7395	522	516756
7395	000fb8	597456
7395	000fb2	7460
7395	1568	88501
7396	g4063.t1	148810
7396	000c7c	132113
7396	1850	143995
7396	0006dc	1507135
7396	001da0	156304
7396	0009a9	166423
7396	0007cf	178035
7396	00113b	516756
7396	1572	597456
7396	00169e	7460
7396	001fbb	88501
7397	g4147.t1	148810
7397	000d03	132113
7397	710	1507135
7397	1474	156304
7397	000a75	166423
7397	0028b5	88501
7398	g12959.t1	148810
7398	001ccb	132113
7398	694	143995
7398	00046e	1507135
7398	0007da	166423
7398	563	178035
7398	000ac7	516756
7398	000ba8	597456
7398	001d31	7460
7398	0002b9	88501
7399	g9808.t1	148810
7399	1953	132113
7399	0026ab	143995
7399	0022b3	1507135
7399	001b90	156304
7399	70	166423
7399	001b1d	178035
7399	001c06	516756
7399	0005d9	597456
7399	2123	7460
7399	2931	7460
7399	000a7e	88501
74	g1105.t1	148810
74	3963	132113
74	00113e	143995
74	001b1d	1507135
74	80	156304
74	002bdb	166423
74	000a3c	178035
74	539	516756
74	1003	597456
74	000f74	7460
74	00107c	7460
74	0010d8	7460
74	0008df	88501
740	g12624.t1	148810
740	0010dc	132113
740	1968	143995
740	2237	1507135
740	0023c2	156304
740	000cd9	166423
740	00195b	178035
740	00232b	516756
740	1630	597456
740	0013f9	7460
740	0025f9	88501
7400	g4264.t1	148810
7400	000ca8	132113
7400	000ea4	143995
7400	000d83	1507135
7400	001c51	156304
7400	3242	166423
7400	001f3a	178035
7400	001bc3	516756
7400	2668	597456
7400	000fc5	7460
7400	3022	88501
7401	g9672.t1	148810
7401	000af5	132113
7401	000bad	143995
7401	000bc3	143995
7401	0010d8	1507135
7401	001c0f	156304
7401	001d35	166423
7401	001aee	178035
7401	0007cf	516756
7401	7.00E+06	597456
7401	001fde	7460
7401	000a77	88501
7402	g11050.t1	148810
7402	000dbf	132113
7402	0013b7	143995
7402	106	156304
7402	901	166423
7402	1779	178035
7402	000d9d	516756
7402	923	597456
7402	00175f	88501
7403	g1525.t1	148810
7403	0021c0	132113
7403	000b1d	143995
7403	00184d	1507135
7403	0017ff	156304
7403	1851	166423
7403	0012c5	178035
7403	2449	516756
7403	4.00E+05	597456
7403	000f07	7460
7403	0011b7	88501
7404	g4259.t1	148810
7404	000caa	132113
7404	000ea6	143995
7404	000d9a	1507135
7404	001c44	156304
7404	00323b	166423
7404	0002db	178035
7404	001bd2	516756
7404	1277	597456
7404	1110	7460
7404	793	88501
7404	2654	88501
7405	g5225.t1	148810
7405	002f68	132113
7405	00188e	143995
7405	495	1507135
7405	1246	166423
7405	1594	178035
7405	00123a	516756
7405	0019b5	597456
7405	001e3a	7460
7405	0003db	88501
7406	g10321.t1	148810
7406	1.90E+07	132113
7406	0012c9	143995
7406	1959	1507135
7406	001d29	156304
7406	00306d	166423
7406	000d59	178035
7406	000d1d	516756
7406	0002ea	597456
7406	0013b6	7460
7406	002b90	88501
7407	g9998.t1	148810
7407	0035ab	132113
7407	1219	143995
7407	0019ac	1507135
7407	2855	156304
7407	001b9d	166423
7407	001db3	178035
7407	0022bd	516756
7407	0008f4	597456
7407	1442	7460
7407	000c76	88501
7408	g11975.t1	148810
7408	g11976.t1	148810
7408	00006f	132113
7408	2023	132113
7408	2025	132113
7408	2028	132113
7408	1520	143995
7408	1525	143995
7408	0028fd	156304
7408	2907	156304
7408	001ac5	166423
7408	2037	166423
7408	00070c	516756
7408	00070e	516756
7408	712	516756
7408	713	516756
7408	0021ca	597456
7408	001d2d	7460
7408	001d5b	7460
7408	001dce	7460
7408	001dff	7460
7408	1.00E+22	7460
7408	001e5f	7460
7408	3430	88501
7408	3446	88501
7409	g3560.t1	148810
7409	00229a	132113
7409	2363	143995
7409	000a2c	1507135
7409	000ad8	156304
7409	2298	166423
7409	0008f7	178035
7409	0023b8	516756
7409	0018fe	597456
7409	000e5b	7460
7409	001fd9	88501
741	g1360.t1	148810
741	002b35	132113
741	000ac8	1507135
741	1565	156304
741	002d88	166423
741	1540	178035
741	001d72	516756
741	559	597456
741	0010ee	7460
741	0026cd	88501
7410	g4423.t1	148810
7410	0019cf	132113
7410	1.00E+97	143995
7410	0026eb	1507135
7410	000b34	156304
7410	001b0b	166423
7410	316	178035
