GB_gene_id	ACN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PHC	STA	UNI	WGA
GB45167	1.028571429	203	0.754	0.161970886	6	0.028571429	0.7218	1	16	0.6	73	0.853658537	0.9
GB43301	1	203	0.702	0	0	0	1.0356	0	16	0.57	80	1	0.85
GB46481	1	203	0.638	0	3	0	0.6929	0	16	0.59	77	0.926829268	0.88
GB51996	1.024390244	203	0.944	0.15058465	0	0.024390244	0.7182	1	16	0.57	79	1	0.93
GB51123	1.024390244	203	0.949	0.15058465	0	0.024390244	0.7618	1	16	0.59	79	1	0.91
GB45431	1	203	0.647	0	1	0	0.9211	0	16	0.12	79	0.975609756	0.61
GB48065	1	203	0.271	0	8	0	1.1087	0	16	0.23	72	0.756097561	0.73
GB55529	1	203	0.647	0	1	0	1.1099	0	16	0.17	79	0.975609756	0.85
GB49095	1	203	0.706	0	1	0	0.9159	0	16	0.28	79	0.975609756	0.84
GB48631	1	203	0.687	0	1	0	1.3396	0	16	0	79	0.975609756	0.02
GB54191	1.111111111	203	0.995	0.353553391	4	0.083333333	1.094	3	16	0.43	73	0.87804878	0.82
GB42952	1	203	0.647	0	1	0	0.7314	0	16	0.49	79	0.975609756	0.9
GB54817,GB40253	1.081081081	203	0.855	0.252487623	3	0.081081081	0.7998	3	16	0.3	74	0.902439024	0.555
GB44108	1	203	0.66	0	6	0	0.7868	0	16	0.84	74	0.829268293	0.99
GB54741	1.075	203	0.872	0.245015204	1	0.075	1.3047	3	16	0.31	76	0.975609756	0.89
GB47103	1	203	0.706	0	2	0	0.9879	0	16	0.29	78	0.951219512	0.78
GB44345	1	203	0.702	0	0	0	0.8516	0	16	0.73	80	1	0.97
GB51914	1.102564103	203	0.885	0.275166502	2	0.102564103	1.5646	4	16	0.14	74	0.951219512	0.6
GB42902	1	203	0.558	0	10	0	1.527	0	16	0.4	70	0.707317073	0.89
GB50137	2.65	203	0.001	1.101957868	13	0.5	1.315	12	16	0.28	55	0.975609756	0.9
GB42381	1.025	203	0.948	0.152317024	1	0.025	1.1841	1	16	0.22	78	0.975609756	0.69
GB46707	1.026315789	203	0.9	0.15596827	3	0.026315789	0.8868	1	16	0.46	76	0.926829268	0.88
GB54186	1	203	0.591	0	3	0	1.1095	0	16	0.44	77	0.926829268	0.94
GB46313	1	203	0.638	0	3	0	1.0499	0	16	0.16	77	0.926829268	0.63
GB46652	1.025	203	0.929	0.152317024	1	0.025	0.8652	1	16	0.36	78	0.975609756	0.74
GB51781	1.096774194	203	0.969	0.355383705	9	0.064516129	1.2656	2	16	0.29	69	0.756097561	0.86
GB47577	1	203	0.702	0	0	0	0.9741	0	16	0.53	80	1	0.88
GB41296	1	203	0.574	0	7	0	1.4277	0	16	0.13	73	0.829268293	0.46
GB45088	1	162	0.56	0	9	0	1.4575	0	14	0.37	71	0.512195122	0.81
GB50173	1	203	0.262	0	17	0	1.2397	0	16	0.46	63	0.43902439	0.93
GB50728	1	203	0.702	0	0	0	0.7839	0	16	0.67	80	1	0.95
GB53047	1.147058824	203	0.972	0.374218449	7	0.117647059	1.2347	4	16	0.2	69	0.829268293	0.87
GB45122	1	203	0.702	0	0	0	1.2255	0	16	0.43	80	1	0.95
GB51044	1.027777778	183.0129637	0.955	0.159894048	2	0.027777778	1.1741	1	16	0.23	77	0.87804878	0.62
GB49332	1.024390244	203	0.954	0.15058465	0	0.024390244	0.8609	1	16	0.31	79	1	0.56
GB52036,GB52036	1.048780488	203	0.928	0.205389788	0	0.048780488	0.8812	2	16	0.43	78	1	0.68
GB50620	1.029411765	203	0.921	0.164130361	5	0.029411765	0.8732	1	16	0.73	74	0.829268293	1
GB46544	1.076923077	203	0.887	0.24743583	2	0.076923077	0.7225	3	16	0.44	75	0.951219512	0.84
GB40108	1.025	203	0.928	0.152317024	1	0.025	1.0247	1	16	0.38	78	0.975609756	0.78
GB53151	1.025641026	203	0.91	0.15411035	1	0.025641026	1.0862	1	16	0.63	78	0.951219512	0.95
GB41697	1	203	0.66	0	1	0	0.8509	0	16	0.36	79	0.975609756	0.88
GB43731	1.1	203	0.995	0.340150672	1	0.075	1.0754	3	16	0.09	76	0.975609756	0.64
GB47781	1.026315789	203	0.928	0.15596827	2	0.026315789	1.1151	1	16	0.39	77	0.926829268	0.86
GB55983	1	203	0.647	0	1	0	1.0904	0	16	0.06	79	0.975609756	0.24
GB46149	1.057142857	203	0.84	0.219568606	6	0.057142857	1.8192	2	16	0.52	72	0.853658537	0.96
GB41720	1.025	203	0.953	0.152317024	1	0.025	1.0438	1	16	0.42	78	0.975609756	0.76
GB53663	1	203	0.664	0	1	0	1.4314	0	16	0.29	79	0.975609756	0.91
GB42787	1.047619048	203	0.877	0.203278907	6	0.047619048	1.513	1	16	0.14	73	0.512195122	0.56
GB41202,GB41202	1.024390244	203	0.943	0.15058465	0	0.024390244	1.2375	1	16	0.31	79	1	0.77
GB43809	1	82.06786156	0.889	0	5	0	2.0722	0	12	0.13	75	0.268292683	0.79
GB55472	1.025641026	203	0.907	0.15411035	2	0.025641026	0.7309	1	16	0.59	77	0.951219512	0.94
GB48634	1	203	0.465	0	5	0	1.0333	0	16	0.02	75	0.87804878	0.12
GB42111	1	203	0.66	0	4	0	1.6447	0	16	0.19	76	0.87804878	0.78
GB53950	1	203	0.66	0	1	0	1.0215	0	16	0.36	79	0.975609756	0.82
GB54345	1	177.3420531	0.844	0	6	0	1.7647	0	16	0.26	74	0.292682927	0.9
GB55608	1.028571429	203	0.877	0.161970886	6	0.028571429	1.858	1	16	0.26	73	0.853658537	0.9
GB52962	1	203	0.219	0	20	0	0.8248	0	15	0.24	60	0.146341463	0.45
GB45352	1.025	203	0.929	0.152317024	1	0.025	1.6485	1	16	0.24	78	0.975609756	0.9
GB43223	1.025641026	203	0.929	0.15411035	2	0.025641026	0.7728	1	16	0.68	77	0.951219512	0.9
GB50455,GB51663	1.975609756	203	0.723	0.07808093	1	0.975609756	0.7	0	16	0.455	79	1	0.89
GB42431	1	203	0.647	0	1	0	0.883	0	16	0.2	79	0.975609756	0.7
GB47433	1.179487179	203	0.752	0.325361512	2	0.179487179	0.7333	6	16	0.47	72	0.951219512	0.85
GB40590	1.026315789	203	0.934	0.15596827	3	0.026315789	1.1054	1	16	0.38	76	0.926829268	0.88
GB50651	1	203	0.694	0	1	0	0.9733	0	16	0.27	79	0.975609756	0.65
GB42953	1	183.0129637	0.572	0	8	0	1.4571	0	16	0.18	72	0.682926829	0.7
GB55522	1	203	0.687	0	1	0	0.9696	0	16	0.47	79	0.975609756	0.92
GB44131	1	203	0.605	0	5	0	0.8019	0	16	0.47	75	0.87804878	0.88
GB40073	1	203	0.702	0	0	0	1.1038	0	16	0.42	80	1	0.82
GB48268	1	203	0.702	0	0	0	0.7065	0	16	0.14	80	1	0.29
GB55692	1.12195122	203	0.915	0.291661041	2	0.12195122	0.7227	2	16	0.42	76	1	0.76
GB46881	1	203	0.58	0	2	0	1.1223	0	16	0.45	78	0.951219512	0.85
GB47441	1	203	0.687	0	1	0	0.9033	0	16	0.34	79	0.975609756	0.68
GB48127	1.048780488	203	0.915	0.205389788	0	0.048780488	0.8999	2	16	0.31	78	1	0.51
GB45264	1	203	0.706	0	1	0	1.0235	0	16	0.01	79	0.975609756	0.15
GB42288	1	183.0129637	0.138	0	21	0	0.8653	0	16	0.35	59	0.341463415	0.61
GB51011	1.025641026	203	0.934	0.15411035	2	0.025641026	1.5156	1	16	0.39	77	0.951219512	0.72
GB50654	1	177.3420531	0.474	0	12	0	1.5751	0	16	0.13	68	0.512195122	0.62
GB55885	1	203	0.66	0	1	0	0.7278	0	16	0.69	79	0.975609756	0.94
GB54677	1	203	0.702	0	0	0	0.8363	0	16	0.66	80	1	0.9
GB55800	1	203	0.577	0	2	0	1.0141	0	16	0.73	78	0.951219512	0.96
GB48047	1	203	0.66	0	1	0	0.8657	0	16	0.32	79	0.975609756	0.82
GB50255	1	203	0.665	0	1	0	0.8769	0	16	0.46	79	0.951219512	0.74
GB43806	1	177.3420531	0.455	0	10	0	1.6259	0	16	0.31	70	0.536585366	0.85
GB45513	1	82.06786156	0.87	0	6	0	1.8547	0	12	0.08	74	0.243902439	0.71
GB41231	1	203	0.694	0	1	0	0.7043	0	16	0.55	79	0.975609756	0.91
GB40800	1	203	0.616	0	3	0	0.8327	0	16	0.06	77	0.926829268	0.82
GB46581	1	203	0.67	0	2	0	0.7052	0	16	0.18	78	0.951219512	0.47
GB43875	1	203	0.557	0	5	0	1.1736	0	16	0.15	75	0.87804878	0.74
GB48699	1.225	203	0.754	0.340883532	4	0.225	0.7036	3	16	0.1	73	0.975609756	0.54
GB44464	1	203	0.587	0	6	0	0.8846	0	16	0.36	74	0.804878049	0.6
GB43429	1	203	0.687	0	1	0	0.9561	0	16	0.39	79	0.975609756	0.74
GB48369	1	203	0.664	0	1	0	1.0425	0	16	0.76	79	0.975609756	0.98
GB53513	1	203	0.655	0	2	0	0.9039	0	16	0.43	78	0.951219512	0.89
GB41878	1	203	0.698	0	3	0	1.0625	0	16	0.62	77	0.926829268	1
GB43761,GB53593,GB50540	3.073170732	203	0.997	0.262984786	13	0.975609756	1.0378	3	16	0.166666667	64	1	0.48
GB54846	1.263157895	203	0.885	0.433012702	9	0.210526316	1.3708	4	16	0.41	67	0.926829268	0.94
GB47629	1	203	0.702	0	0	0	0.7775	0	16	0.64	80	1	0.9
GB41543	1	203	0.683	0	2	0	0.9343	0	16	0.13	78	0.951219512	0.53
GB43540	1.05	203	0.949	0.207566616	1	0.05	1.5444	1	16	0.12	78	0.975609756	0.91
GB45945	1.289473684	203	0.987	0.432441227	8	0.236842105	1.0254	2	16	0.26	70	0.926829268	0.8
GB43481	1	203	0.654	0	3	0	0.9364	0	16	0.35	77	0.926829268	0.84
GB50363	1	203	0.659	0	2	0	1.2392	0	16	0.44	78	0.951219512	0.76
GB45449	1	183.0129637	0.743	0	1	0	1.0655	0	16	0.32	79	0.902439024	0.82
GB54448	1.025	203	0.929	0.152317024	1	0.025	0.9056	1	16	0.19	78	0.975609756	0.46
GB44294	1.027027027	203	0.912	0.157894737	4	0.027027027	1.4088	1	16	0.46	75	0.902439024	0.89
GB40558	1	82.06786156	0.696	0	12	0	0.9133	0	12	0.45	68	0.073170732	0.92
GB52648	1	203	0.621	0	2	0	0.9333	0	16	0.51	78	0.951219512	0.95
GB50817	1.125	203	0.844	0.293972368	1	0.125	0.7579	5	16	0.2	74	0.975609756	0.43
GB53549	1	203	0.702	0	0	0	0.7884	0	16	0.45	80	1	0.86
GB50355	1	203	0.66	0	1	0	1.1035	0	16	0.23	79	0.975609756	0.83
GB52730	1.025641026	203	0.933	0.15411035	2	0.025641026	1.5549	1	16	0.36	77	0.951219512	0.93
GB53015	1.025	203	0.944	0.152317024	1	0.025	1.2889	1	16	0.25	78	0.975609756	0.58
GB52977	1	203	0.706	0	3	0	1.0523	0	16	0.46	77	0.926829268	0.93
GB49607	1	203	0.814	0	7	0	1.4903	0	16	0.08	73	0.341463415	0.57
GB45432	1	177.3420531	0.755	0	9	0	1.9654	0	16	0.03	71	0.243902439	0.85
GB48267	1	203	0.479	0	4	0	1.4656	0	16	0.16	76	0.756097561	0.87
GB44170	1.024390244	203	0.954	0.15058465	0	0.024390244	1.1374	1	16	0.53	79	1	0.93
GB47157	1	203	0.379	0	14	0	1.1143	0	16	0	66	0.56097561	0.09
GB54701	1.024390244	203	0.949	0.15058465	0	0.024390244	1.075	1	16	0.31	79	1	0.67
GB52513	1	203	0.66	0	1	0	0.7129	0	16	0.62	79	0.975609756	0.95
GB44204	1	203	0.702	0	0	0	0.9491	0	16	0.99	80	1	0.96
GB51623	1.073170732	203	0.932	0.242660869	0	0.073170732	0.9617	1	16	0.57	79	1	0.88
GB46962	1	203	0.665	0	1	0	0.9796	0	16	0.45	79	0.975609756	0.9
GB42698	1	203	0.625	0	4	0	1.2834	0	16	0.37	76	0.902439024	0.9
GB55014	1.025	203	0.944	0.152317024	1	0.025	0.7201	1	16	0.48	78	0.975609756	0.91
GB54587	1.365853659	203	0.904	0.352650315	2	0.365853659	1.0328	2	16	0.39	76	1	0.74
GB41915	1.058823529	203	0.951	0.222222222	8	0.058823529	1.5774	1	16	0.21	71	0.414634146	0.81
GB52059	1	203	0.702	0	0	0	1.0504	0	16	0.62	80	1	0.92
GB41905	1	203	0.638	0	2	0	1.0757	0	16	0.39	78	0.951219512	0.95
GB44701,GB44701	1.282051282	203	0.998	0.584465568	4	0.153846154	1.8393	5	16	0.1	71	0.951219512	0.93
GB50079	1	177.3420531	0.864	0	5	0	1.5904	0	16	0.17	75	0.341463415	0.9
GB44085	1.025	203	0.94	0.152317024	1	0.025	0.8615	1	16	0.58	78	0.975609756	0.92
GB48250	1.05	203	0.929	0.207566616	1	0.05	1.0085	2	16	0.44	77	0.975609756	0.89
GB52514	1	203	0.655	0	2	0	1.0315	0	16	0.29	78	0.951219512	0.72
GB49580	1	183.0129637	0.244	0	11	0	1.2761	0	16	0.31	69	0.634146341	0.64
GB40745	1.1	203	0.984	0.39626354	1	0.05	1.0264	2	16	0.55	77	0.975609756	0.89
GB44452	1	183.0129637	0.731	0	5	0	1.8209	0	16	0.26	75	0.804878049	0.79
GB50025	1	183.0129637	0.636	0	4	0	1.2894	0	16	0.25	76	0.829268293	0.85
GB55393,GB55392	2.175	203	0.987	0.269809071	10	0.925	0.9457	4	16	0.27	66	0.975609756	0.705
GB47467	1.029411765	203	0.857	0.164130361	6	0.029411765	1.5485	1	16	0.08	73	0.829268293	0.74
GB40493	1.024390244	203	0.942	0.15058465	0	0.024390244	1.1425	1	16	0.41	79	1	0.91
GB54439,GB54439	1.073170732	203	0.934	0.242660869	0	0.073170732	1.0036	3	16	0.27	77	1	0.7
GB49773	1.025641026	203	0.929	0.15411035	2	0.025641026	1.8297	1	16	0.13	77	0.951219512	0.77
GB48402	1.024390244	203	0.954	0.15058465	0	0.024390244	0.8132	1	16	0.63	79	1	0.96
GB42276	1	203	0.474	0	8	0	0.9907	0	16	0.57	72	0.804878049	0.91
GB50147	1.027777778	183.0129637	0.951	0.159894048	2	0.027777778	1.0983	1	16	0.56	77	0.87804878	0.96
GB48459	1	203	0.296	0	15	0	1.3225	0	16	0.07	65	0.487804878	0.49
GB46604	1	203	0.577	0	5	0	1.1477	0	16	0.36	75	0.804878049	0.81
GB48465	1.05	203	0.887	0.207566616	1	0.05	1.491	2	16	0.31	77	0.975609756	0.75
GB49028	1	203	0.694	0	1	0	0.7418	0	16	0.65	79	0.975609756	0.96
GB52986	1	203	0.702	0	0	0	1.0348	0	16	0.23	80	1	0.75
GB47191	1.058823529	183.0129637	0.894	0.222222222	4	0.058823529	1.6159	2	16	0.05	74	0.829268293	0.8
GB54421	1.05	203	0.932	0.207566616	1	0.05	1.1283	2	16	0.39	77	0.975609756	0.89
GB51839,GB55468	2.073170732	203	0.793	0.308585342	10	0.829268293	1.2414	4	16	0.27	66	1	0.71
GB47186	1.027027027	203	0.916	0.157894737	3	0.027027027	1.3596	1	16	0.27	76	0.902439024	0.41
GB41970	1.024390244	203	0.935	0.15058465	0	0.024390244	0.7557	1	16	0.28	79	1	0.87
GB54108	1	203	0.561	0	4	0	1.0587	0	16	0.01	76	0.853658537	0.24
GB41806	1	203	0.696	0	1	0	0.9307	0	16	0.51	79	0.975609756	0.85
GB42562	1	203	0.555	0	4	0	0.865	0	16	0.74	76	0.902439024	0.98
GB46243	1	203	0.683	0	1	0	0.8137	0	16	0.4	79	0.975609756	0.78
GB41317	1	203	0.687	0	2	0	1.0834	0	16	0.38	78	0.951219512	0.78
GB55873	1	203	0.702	0	0	0	1.4412	0	16	0.25	80	1	0.83
GB42852	1.083333333	203	0.958	0.335299919	5	0.055555556	1.1819	2	16	0.36	73	0.87804878	0.82
GB40879	1	203	0.694	0	1	0	1.2185	0	16	0.28	79	0.975609756	0.8
GB45493	1	203	0.66	0	1	0	0.851	0	16	0.57	79	0.975609756	0.87
GB49110,GB49110	1.1	203	0.862	0.272727273	1	0.1	0.853	4	16	0.52	75	0.975609756	0.89
GB42897	1	203	0.621	0	2	0	1.0597	0	16	0.53	78	0.951219512	0.85
GB45181	1	203	0.702	0	0	0	1.0455	0	16	0.1	80	1	0.41
GB48659	1	203	0.702	0	0	0	0.7866	0	16	0.35	80	1	0.66
GB54517	1.086956522	183.0129637	0.6	0.259229628	12	0.086956522	1.2976	2	15	0.22	66	0.56097561	0.8
GB44708	1.121212121	203	0.59	0.29108999	7	0.121212121	1.3218	4	16	0.38	69	0.804878049	0.76
GB54761	1.027777778	203	0.855	0.159894048	4	0.027777778	0.7905	1	16	0.2	75	0.87804878	0.59
GB48333	1	203	0.702	0	0	0	0.7176	0	16	0.43	80	1	0.9
GB44903	1	203	0.702	0	0	0	0.7064	0	16	0.24	80	1	0.65
GB51427	1.025	203	0.94	0.152317024	1	0.025	1.3427	1	16	0.37	78	0.975609756	0.96
GB47178	1	203	0.621	0	2	0	1.0181	0	16	0.66	78	0.951219512	0.99
GB40890	1	203	0.624	0	2	0	1.3997	0	16	0.12	78	0.951219512	0.29
GB55642	1.025	203	0.942	0.152317024	1	0.025	0.9658	1	16	0.26	78	0.975609756	0.73
GB46194	1.175	203	0.995	0.420717445	7	0.125	1.5403	1	16	0.45	72	0.975609756	0.96
GB48602	1.105263158	203	0.827	0.277664376	3	0.105263158	0.9715	4	16	0.6	73	0.926829268	0.92
GB46639	1.090909091	203	0.827	0.263523138	5	0.090909091	1.6323	3	16	0.21	72	0.804878049	0.7
GB45450	1	177.3420531	0.32	0	16	0	2.3296	0	16	0.18	64	0.268292683	0.95
GB49341	1	203	0.659	0	2	0	0.8083	0	16	0.11	78	0.951219512	0.48
GB52773	1	203	0.576	0	4	0	0.8932	0	16	0.4	76	0.902439024	0.69
GB42302	1	203	0.566	0	4	0	1.1647	0	16	0.32	76	0.902439024	0.72
GB47093	1	203	0.664	0	1	0	1.0053	0	16	0.32	79	0.975609756	0.85
GB48299	1.03125	203	0.806	0.168720132	7	0.03125	0.993	1	16	0.65	72	0.780487805	0.99
GB49119	1	203	0.702	0	0	0	1.2203	0	16	0.08	80	1	0.46
GB51076	1	203	0.668	0	4	0	1.0557	0	16	0.59	76	0.902439024	0.93
GB45940	1.027027027	203	0.925	0.157894737	3	0.027027027	1.0626	1	16	0.36	76	0.902439024	0.79
GB54447	1	203	0.66	0	2	0	0.7122	0	16	1	78	0.951219512	1
GB43735	1	203	0.702	0	0	0	1.1782	0	16	0.58	80	1	0.97
GB55005	1.142857143	203	0.96	0.370809924	6	0.114285714	1.8425	4	16	0.15	70	0.853658537	0.82
GB41703	1.076923077	203	0.84	0.24743583	2	0.076923077	1.0925	3	16	0.51	75	0.951219512	0.81
GB54221	1	203	0.598	0	2	0	0.8526	0	16	0.34	78	0.951219512	0.88
GB52009	1	203	0.66	0	1	0	0.9863	0	16	0.4	79	0.975609756	0.88
GB48400	1	203	0.605	0	3	0	1.2861	0	16	0.22	77	0.926829268	0.86
GB55947	1	203	0.196	0	14	0	1.1505	0	16	0.09	66	0.56097561	0.92
GB43858	1	203	0.664	0	1	0	0.8735	0	16	0.72	79	0.975609756	0.97
GB47310	1	203	0.647	0	2	0	0.8108	0	16	0.48	78	0.951219512	0.72
GB50007	1.05	203	0.916	0.207566616	6	0.05	1.7892	1	16	0.11	73	0.487804878	0.6
GB45171	1	203	0.278	0	8	0	0.6968	0	16	0.51	72	0.804878049	0.93
GB45909,GB45913	1.846153846	203	0.904	0.434347105	7	0.615384615	0.9977	10	16	0.47	63	0.951219512	0.975
GB50833	1	183.0129637	0.706	0	3	0	1.2207	0	16	0.46	77	0.853658537	0.89
GB40426	1	183.0129637	0.608	0	6	0	0.8552	0	16	0.4	74	0.780487805	0.81
GB54521	1.027777778	203	0.84	0.159894048	5	0.027777778	1.0441	1	16	0.8	74	0.87804878	0.94
GB45674	1.025641026	203	0.904	0.15411035	2	0.025641026	1.5665	1	16	0.41	77	0.951219512	0.92
GB55927,GB55924,GB43802,GB55924,GB42602,GB48735,GB48735,GB48735,GB48735	2.1875	203	0.003	1.334931016	23	0.25	1.644	3	15	0.036666667	54	0.390243902	0.41
GB49417	1	203	0.635	0	2	0	1.0821	0	16	0.32	78	0.951219512	0.78
GB54258	1.025	203	0.915	0.152317024	1	0.025	1.1419	1	16	0.25	78	0.975609756	0.86
GB44460	1	203	0.66	0	1	0	1.2398	0	16	0.39	79	0.975609756	0.75
GB43208	1	82.06786156	0.889	0	5	0	2.0702	0	12	0.16	75	0.268292683	0.78
GB42809	1	203	0.702	0	0	0	0.8273	0	16	0.53	80	1	0.9
GB42449	1.055555556	183.0129637	0.992	0.31137262	2	0.027777778	1.1966	1	16	0.48	77	0.87804878	0.86
GB49516	1.025	203	0.938	0.152317024	1	0.025	0.7656	1	16	0.43	78	0.975609756	0.88
GB47023	1.025	203	0.944	0.152317024	1	0.025	0.8082	1	16	0.3	78	0.975609756	0.69
GB55643	1.024390244	203	0.952	0.15058465	0	0.024390244	1.026	1	16	0.31	79	1	0.88
GB41335	1	203	0.664	0	1	0	1.0513	0	16	0.22	79	0.975609756	0.63
GB47994	1	203	0.621	0	8	0	1.2724	0	16	0.36	72	0.731707317	0.76
GB48694	1.038461538	177.3420531	0.869	0.185185185	8	0.038461538	1.2372	1	16	0.04	71	0.634146341	0.54
GB46978	1	203	0.66	0	1	0	0.8877	0	16	0.54	79	0.975609756	0.92
GB53548	1	203	0.683	0	2	0	1.0052	0	16	0.66	78	0.951219512	0.96
GB48082	1.051282051	203	0.806	0.209812811	2	0.051282051	1.0224	2	16	0.7	76	0.951219512	0.87
GB51014	1	203	0.702	0	0	0	0.7478	0	16	0.2	80	1	0.6
GB48735	2.6	162	0.363	0.733799386	15	0.8	1.6839	5	14	0.01	60	0.243902439	0.26
GB49809	1	203	0.763	0	4	0	0.8208	0	16	0.19	76	0.43902439	0.56
GB51244	1.029411765	203	0.802	0.164130361	7	0.029411765	1.3765	1	16	0.15	72	0.829268293	0.6
GB46443	1	203	0.702	0	0	0	0.8906	0	16	0.57	80	1	0.89
GB42860	1.025	203	0.933	0.152317024	1	0.025	1.1577	1	16	0.72	78	0.975609756	0.95
GB43482	1.048780488	203	0.932	0.205389788	0	0.048780488	1.165	2	16	0.24	78	1	0.89
GB47238	1	203	0.702	0	0	0	0.8062	0	16	0.44	80	1	0.85
GB50507,GB50507	1.051282051	203	0.864	0.209812811	2	0.051282051	1.5282	2	16	0.21	76	0.951219512	0.58
GB46060	1	203	0.665	0	5	0	1.3307	0	16	0.34	75	0.87804878	0.9
GB53415	1	203	0.626	0	1	0	0.9574	0	16	0.58	79	0.975609756	0.91
GB41903	1	203	0.611	0	3	0	1.5745	0	16	0.39	77	0.926829268	0.93
GB45908	1	203	0.614	0	3	0	0.8346	0	16	0.4	77	0.926829268	0.89
GB49585	1	203	0.66	0	1	0	0.7203	0	16	0.43	79	0.975609756	0.86
GB52258	1	203	0.689	0	2	0	0.7546	0	16	0.46	78	0.951219512	0.76
GB50123	1	203	0.702	0	0	0	0.7728	0	16	0.31	80	1	0.8
GB45635	1	203	0.7	0	1	0	1.0445	0	16	0.32	79	0.975609756	0.61
GB46215	1.052631579	203	0.862	0.212132034	3	0.052631579	1.1285	2	16	0.6	75	0.926829268	0.9
GB53228	1.275	203	0.993	1.227488567	2	0.05	1.0064	3	16	0.25	75	0.975609756	0.76
GB47943	1	177.3420531	0.706	0	6	0	1.4835	0	16	0.12	74	0.682926829	0.57
GB49226	1	203	0.694	0	1	0	1.168	0	16	0.34	79	0.975609756	0.88
GB53190	1	203	0.664	0	1	0	1.104	0	16	0.41	79	0.975609756	0.77
GB40219	1	203	0.639	0	4	0	1.1029	0	16	0.1	76	0.902439024	0.42
GB50938	1	203	0.702	0	0	0	1.0466	0	16	0.65	80	1	1
GB45358	1.075	203	0.905	0.245015204	1	0.075	0.7479	3	16	0.47	76	0.975609756	0.86
GB52674	1	203	0.736	0	3	0	0.988	0	16	0.3	77	0.536585366	0.69
GB54223	1	203	0.558	0	8	0	1.381	0	16	0.34	72	0.804878049	0.82
GB54254	1.051282051	203	0.9	0.209812811	2	0.051282051	1.0108	2	16	0.77	76	0.951219512	0.95
GB53082	1.025641026	203	0.929	0.15411035	2	0.025641026	1.2697	1	16	0.59	77	0.951219512	0.93
GB52796	1	203	0.7	0	1	0	1.0633	0	16	0.17	79	0.975609756	0.41
GB43624	1.078947368	203	0.834	0.249925628	3	0.078947368	1.3786	3	16	0.2	74	0.926829268	0.68
GB52531	1	203	0.702	0	0	0	0.7236	0	16	0.44	80	1	0.68
GB46476	1.03030303	183.0129637	0.915	0.166378066	4	0.03030303	0.7883	1	16	0.34	75	0.804878049	0.85
GB42625	1	203	0.491	0	7	0	1.2768	0	16	0.25	73	0.829268293	0.46
GB54326	1	203	0.664	0	4	0	1.3662	0	16	0.32	76	0.902439024	0.85
GB53186	1	203	0.66	0	1	0	1.3072	0	16	0.21	79	0.975609756	0.84
GB44237	1	203	0.702	0	0	0	0.7132	0	16	0.41	80	1	0.81
GB41039	1.05	203	0.904	0.207566616	1	0.05	0.7472	2	16	0.46	77	0.975609756	0.91
GB51498	1.097560976	203	0.86	0.270345001	0	0.097560976	1.2909	4	16	0.22	76	1	0.86
GB49641	1	203	0.48	0	5	0	1.0583	0	16	0.37	75	0.707317073	0.7
GB45560	1.1	203	0.986	0.340150672	1	0.075	1.1232	3	16	0.33	76	0.975609756	0.73
GB53699	1.024390244	203	0.949	0.15058465	0	0.024390244	0.7974	1	16	0.6	79	1	0.92
GB55748	1.025	203	0.934	0.152317024	1	0.025	1.0031	1	16	0.6	78	0.975609756	0.93
GB50550	1.25	203	0.952	0.447213595	6	0.1875	1.6279	6	16	0.09	68	0.780487805	0.78
GB48366	1	203	0.66	0	1	0	1.3442	0	16	0.44	79	0.975609756	0.88
GB41018,GB41018	1.048780488	203	0.91	0.205389788	0	0.048780488	0.7731	2	16	0.01	78	1	0.55
GB51005	1	203	0.683	0	2	0	0.7701	0	16	0.02	78	0.951219512	0.06
GB42736	1.025	203	0.915	0.152317024	1	0.025	0.8044	1	16	0.65	78	0.975609756	0.92
GB50600	1	203	0.655	0	2	0	1.0128	0	16	0.42	78	0.951219512	0.85
GB44147	1	203	0.694	0	1	0	0.7389	0	16	0.35	79	0.975609756	0.75
GB46334,GB41275	1.024390244	203	0.943	0.15058465	0	0.024390244	1.2058	1	16	0.27	79	1	0.7
GB44490	1.025	203	0.934	0.152317024	1	0.025	0.9845	1	16	0.33	78	0.975609756	0.82
GB51046	1.051282051	203	0.993	0.300703122	2	0.025641026	0.9448	1	16	0.44	77	0.951219512	0.92
GB53418	1	203	0.655	0	2	0	0.9099	0	16	0.23	78	0.951219512	0.78
GB46985	1	203	0.66	0	1	0	0.7768	0	16	0.13	79	0.975609756	0.54
GB49013	1.075	203	0.875	0.245015204	1	0.075	0.7567	3	16	0.42	76	0.975609756	0.8
GB40789	1.142857143	177.3420531	0.417	0.306186218	20	0.142857143	0.96	1	16	0.08	59	0.170731707	0.24
GB47401	1.024390244	203	0.94	0.15058465	0	0.024390244	1.0144	1	16	0.27	79	1	0.48
GB44960	1	203	0.683	0	2	0	0.7581	0	16	0.36	78	0.951219512	0.73
GB55081	1	203	0.687	0	1	0	0.8978	0	16	0.55	79	0.975609756	0.89
GB50634	1	203	0.702	0	0	0	0.9694	0	16	0.54	80	1	0.89
GB49305	1.025641026	203	0.862	0.15411035	2	0.025641026	0.9196	1	16	0.57	77	0.951219512	0.92
GB46945	1	183.0129637	0.704	0	4	0	0.9083	0	16	0.3	76	0.829268293	0.42
GB47304	1	203	0.683	0	2	0	1.0637	0	16	0.45	78	0.951219512	0.88
