pub_og_id	ACN	AGE	CNV	CON	DUP	EVR	EXP	PHC	STA	UNI	WGA
25772at7399	1.052631579	203	0.212132034	3	0.052631579	1.1285	2	0.6	75	0.926829268	0.9
25777at7399	1.275	203	1.227488567	2	0.05	1.0064	3	0.25	75	0.975609756	0.76
25779at7399	1	177.3420531	0	6	0	1.4835	0	0.12	74	0.682926829	0.57
25784at7399	1	203	0	1	0	1.168	0	0.34	79	0.975609756	0.88
25787at7399	1	203	0	1	0	1.104	0	0.41	79	0.975609756	0.77
25788at7399	1	203	0	4	0	1.1029	0	0.1	76	0.902439024	0.42
25794at7399	1	203	0	0	0	1.0466	0	0.65	80	1	1
25797at7399	1.075	203	0.245015204	1	0.075	0.7479	3	0.47	76	0.975609756	0.86
25801at7399	1	203	0	3	0	0.988	0	0.3	77	0.536585366	0.69
25805at7399	1	203	0	8	0	1.381	0	0.34	72	0.804878049	0.82
25807at7399	1.051282051	203	0.209812811	2	0.051282051	1.0108	2	0.77	76	0.951219512	0.95
25812at7399	1.025641026	203	0.15411035	2	0.025641026	1.2697	1	0.59	77	0.951219512	0.93
25813at7399	1	203	0	1	0	1.0633	0	0.17	79	0.975609756	0.41
25817at7399	1.078947368	203	0.249925628	3	0.078947368	1.3786	3	0.2	74	0.926829268	0.68
25823at7399	1	203	0	0	0	0.7236	0	0.44	80	1	0.68
25824at7399	1.03030303	183.0129637	0.166378066	4	0.03030303	0.7883	1	0.34	75	0.804878049	0.85
25825at7399	1	203	0	7	0	1.2768	0	0.25	73	0.829268293	0.46
25828at7399	1	203	0	4	0	1.3662	0	0.32	76	0.902439024	0.85
25832at7399	1	203	0	1	0	1.3072	0	0.21	79	0.975609756	0.84
25835at7399	1	203	0	0	0	0.7132	0	0.41	80	1	0.81
25836at7399	1.05	203	0.207566616	1	0.05	0.7472	2	0.46	77	0.975609756	0.91
25842at7399	1.097560976	203	0.270345001	0	0.097560976	1.2909	4	0.22	76	1	0.86
25843at7399	1	203	0	5	0	1.0583	0	0.37	75	0.707317073	0.7
25845at7399	1.1	203	0.340150672	1	0.075	1.1232	3	0.33	76	0.975609756	0.73
25847at7399	1.024390244	203	0.15058465	0	0.024390244	0.7974	1	0.6	79	1	0.92
25848at7399	1.025	203	0.152317024	1	0.025	1.0031	1	0.6	78	0.975609756	0.93
25862at7399	1.25	203	0.447213595	6	0.1875	1.6279	6	0.09	68	0.780487805	0.78
25866at7399	1	203	0	1	0	1.3442	0	0.44	79	0.975609756	0.88
25871at7399	1.048780488	203	0.205389788	0	0.048780488	0.7731	2	0.01	78	1	0.55
25872at7399	1	203	0	2	0	0.7701	0	0.02	78	0.951219512	0.06
25874at7399	1.025	203	0.152317024	1	0.025	0.8044	1	0.65	78	0.975609756	0.92
25875at7399	1	203	0	2	0	1.0128	0	0.42	78	0.951219512	0.85
25879at7399	1	203	0	1	0	0.7389	0	0.35	79	0.975609756	0.75
25884at7399	1.024390244	203	0.15058465	0	0.024390244	1.2058	1	0.27	79	1	0.7
25894at7399	1.025	203	0.152317024	1	0.025	0.9845	1	0.33	78	0.975609756	0.82
25901at7399	1.051282051	203	0.300703122	2	0.025641026	0.9448	1	0.44	77	0.951219512	0.92
25902at7399	1	203	0	2	0	0.9099	0	0.23	78	0.951219512	0.78
25918at7399	1	203	0	1	0	0.7768	0	0.13	79	0.975609756	0.54
25919at7399	1.075	203	0.245015204	1	0.075	0.7567	3	0.42	76	0.975609756	0.8
25921at7399	1.142857143	177.3420531	0.306186218	20	0.142857143	0.96	1	0.08	59	0.170731707	0.24
25922at7399	1.024390244	203	0.15058465	0	0.024390244	1.0144	1	0.27	79	1	0.48
25923at7399	1	203	0	2	0	0.7581	0	0.36	78	0.951219512	0.73
25930at7399	1	203	0	1	0	0.8978	0	0.55	79	0.975609756	0.89
25931at7399	1	203	0	0	0	0.9694	0	0.54	80	1	0.89
25935at7399	1.025641026	203	0.15411035	2	0.025641026	0.9196	1	0.57	77	0.951219512	0.92
25936at7399	1	183.0129637	0	4	0	0.9083	0	0.3	76	0.829268293	0.42
25938at7399	1	203	0	2	0	1.0637	0	0.45	78	0.951219512	0.88
25939at7399	1.025641026	203	0.15411035	2	0.025641026	0.9636	1	0.26	77	0.951219512	0.89
25946at7399	1	165.1934818	0	4	0	1.0796	0	0.67	76	0.292682927	0.98
25954at7399	1.2	162	0.333333333	19	0.2	1.2207	1	0.33	60	0.12195122	0.91
25961at7399	1.147058824	183.0129637	0.374218449	3	0.117647059	1.2821	3	0.03	74	0.829268293	0.37
25964at7399	1	203	0	4	0	1.4565	0	0.31	76	0.902439024	0.76
25969at7399	1.026315789	203	0.15596827	3	0.026315789	1.4645	1	0.3	76	0.926829268	0.86
25984at7399	1	203	0	4	0	0.9216	0	0	76	0.902439024	0
25986at7399	1	183.0129637	0	1	0	1.0119	0	0.26	79	0.902439024	0.82
25987at7399	1	203	0	5	0	1.1517	0	0.34	75	0.87804878	0.84
25988at7399	1.025641026	203	0.15411035	2	0.025641026	1.1663	1	0.28	77	0.951219512	0.92
25991at7399	2.025	203	0.434560887	18	0.75	1.1655	5	0.38	57	0.975609756	0.69
25994at7399	1.075	203	0.245015204	1	0.075	1.0996	3	0.33	76	0.975609756	0.89
26010at7399	1	203	0	0	0	1.1891	0	0.38	80	1	0.91
26011at7399	1.026315789	203	0.15596827	3	0.026315789	0.7776	1	0.77	76	0.926829268	0.95
26014at7399	1.05	203	0.207566616	1	0.05	1.1334	2	0.14	77	0.975609756	0.79
26015at7399	1	203	0	0	0	1.2159	0	0.67	80	1	1
26021at7399	1	203	0	1	0	0.7848	0	0.8	79	0.975609756	0.99
26028at7399	1	177.3420531	0	3	0	1.151	0	0.11	77	0.756097561	0.21
26034at7399	1	203	0	1	0	0.7841	0	0.73	79	0.975609756	0.94
26040at7399	1	203	0	0	0	0.8444	0	0.48	80	1	0.89
26041at7399	1	203	0	1	0	0.7955	0	0.46	79	0.975609756	0.89
26047at7399	1.025	203	0.152317024	1	0.025	0.7034	1	0.43	78	0.975609756	0.89
26055at7399	1.024390244	203	0.15058465	0	0.024390244	0.8187	1	0.5	79	1	0.89
26056at7399	1	203	0	2	0	1.0335	0	0.19	78	0.951219512	0.68
26059at7399	1.03030303	183.0129637	0.166378066	5	0.03030303	1.9705	1	0.01	74	0.804878049	0.63
26068at7399	1	82.06786156	0	6	0	1.6788	0	0.21	74	0.243902439	0.88
26080at7399	1	203	0	1	0	0.8838	0	0.45	79	0.975609756	0.66
26081at7399	1	203	0	2	0	0.8666	0	0	78	0.951219512	0.06
26089at7399	1.12195122	203	0.448690597	0	0.073170732	1.0062	3	0.04	77	1	0.14
26091at7399	1	203	0	4	0	0.8178	0	0.28	76	0.902439024	0.67
26099at7399	1.1	203	0.340150672	1	0.075	1.1263	3	0.25	76	0.975609756	0.74
26106at7399	1	45.85966719	0	9	0	1.5973	0	0.16	71	0.146341463	0.5
26116at7399	1	203	0	1	0	0.8012	0	0.39	79	0.975609756	0.83
26136at7399	1	203	0	19	0	0.8313	0	0.37	61	0.512195122	0.86
26140at7399	1	203	0	2	0	1.0868	0	0.29	78	0.951219512	0.77
26141at7399	1.05	203	0.297380857	1	0.025	1.1036	1	0.37	78	0.975609756	0.78
26142at7399	1	203	0	0	0	0.8854	0	0.21	80	1	0.45
26143at7399	1	203	0	1	0	0.9571	0	0.09	79	0.975609756	0.3
26145at7399	1.025	203	0.152317024	1	0.025	0.9586	1	0.32	78	0.975609756	0.59
26161at7399	1	162	0	13	0	1.4994	0	0.25	67	0.414634146	0.82
26165at7399	1.045454545	203	0.199242422	6	0.045454545	1.4016	1	0.19	73	0.536585366	0.84
26167at7399	1	203	0	3	0	1.0829	0	0.22	77	0.926829268	0.62
26169at7399	1.073170732	203	0.318181818	0	0.048780488	1.0589	2	0.08	78	1	0.5
26170at7399	1	183.0129637	0	3	0	1.1222	0	0.61	77	0.853658537	0.93
26173at7399	1	183.0129637	0	7	0	1.572	0	0.49	73	0.707317073	0.85
26179at7399	1	203	0	2	0	1.138	0	0.21	78	0.951219512	0.72
26180at7399	1.027027027	183.0129637	0.157894737	1	0.027027027	1.4688	1	0.13	78	0.902439024	0.61
26181at7399	1.025641026	203	0.15411035	2	0.025641026	1.4788	1	0.22	77	0.951219512	0.89
26182at7399	1	68.3196966	0	8	0	0.9698	0	0.38	72	0.146341463	0.79
26183at7399	1.051282051	203	0.209812811	2	0.051282051	1.9154	2	0.17	76	0.951219512	0.73
26190at7399	1	203	0	2	0	0.8313	0	0.59	78	0.951219512	0.94
26191at7399	1	203	0	0	0	0.7959	0	0.47	80	1	0.9
26195at7399	1	203	0	3	0	1.2374	0	0.34	77	0.902439024	0.88
26201at7399	1.08	203	0.362887369	13	0.04	1.1907	1	0.08	66	0.609756098	0.61
26202at7399	1.048780488	203	0.294165364	0	0.024390244	1.2738	1	0.38	79	1	0.88
26205at7399	1	203	0	19	0	1.2482	0	0.17	61	0.390243902	0.69
26210at7399	1	203	0	1	0	0.7833	0	0.45	79	0.975609756	0.94
26212at7399	1.024390244	203	0.15058465	0	0.024390244	0.9084	1	0.68	79	1	0.93
26214at7399	1	203	0	3	0	0.7311	0	0.04	77	0.926829268	0.4
26226at7399	1	183.0129637	0	3	0	0.8541	0	0.39	77	0.853658537	0.86
26229at7399	1.025641026	203	0.15411035	2	0.025641026	1.1766	1	0.24	77	0.951219512	0.87
26233at7399	1.025641026	203	0.15411035	2	0.025641026	1.1994	1	0.55	77	0.951219512	0.94
26236at7399	1.026315789	203	0.15596827	3	0.026315789	1.5213	1	0.66	76	0.926829268	0.93
26241at7399	1	183.0129637	0	10	0	1.2204	0	0.1	70	0.682926829	0.44
26244at7399	1	183.0129637	0	5	0	1.056	0	0.42	75	0.780487805	0.92
26251at7399	1	203	0	1	0	1.1491	0	0.38	79	0.975609756	0.91
26254at7399	1.097560976	203	0.270345001	0	0.097560976	1.4962	4	0.23	76	1	0.85
26259at7399	1	203	0	6	0	0.8827	0	0.38	74	0.829268293	0.68
26261at7399	1.025	203	0.152317024	1	0.025	0.8895	1	0.38	78	0.975609756	0.91
26262at7399	1.026315789	203	0.15596827	3	0.026315789	1.0666	1	0.51	76	0.926829268	0.87
26263at7399	1	203	0	0	0	0.7627	0	0.52	80	1	0.88
26264at7399	1.033333333	203	0.173714994	10	0.033333333	1.0039	1	0.44	69	0.731707317	0.84
26265at7399	1.05	177.3420531	0.207566616	13	0.05	1.1438	1	0.32	66	0.487804878	0.95
26273at7399	1	203	0	1	0	0.7783	0	0.39	79	0.975609756	0.64
26275at7399	1.025641026	203	0.15411035	2	0.025641026	1.1534	1	0.22	77	0.951219512	0.79
26278at7399	1.090909091	183.0129637	0.263523138	5	0.090909091	1.8369	3	0.09	72	0.804878049	0.92
26279at7399	1	183.0129637	0	4	0	0.776	0	0.27	76	0.829268293	0.75
26280at7399	1	203	0	0	0	0.7309	0	0.49	80	1	0.93
26281at7399	1	203	0	0	0	1.0796	0	0.31	80	1	0.64
26285at7399	1.025	203	0.152317024	1	0.025	0.7109	1	0.51	78	0.975609756	0.82
26288at7399	1.029411765	203	0.164130361	7	0.029411765	0.931	1	0.26	72	0.829268293	0.9
26289at7399	1.05	203	0.207566616	1	0.05	0.8957	2	0.2	77	0.975609756	0.51
26290at7399	1.066666667	203	0.233853587	8	0.066666667	1.4242	2	0.27	70	0.731707317	0.74
26292at7399	1	183.0129637	0	5	0	1.2991	0	0.45	75	0.804878049	0.81
26294at7399	1	203	0	2	0	0.9941	0	0.29	78	0.951219512	0.89
26295at7399	1	183.0129637	0	4	0	1.4214	0	0.07	76	0.829268293	0.82
26296at7399	1.025	203	0.152317024	1	0.025	1.7437	1	0.19	78	0.975609756	0.82
26297at7399	1	203	0	0	0	0.9984	0	0.36	80	1	0.89
26298at7399	1	203	0	1	0	0.8701	0	0.33	79	0.975609756	0.64
26299at7399	1.076923077	203	0.324718612	2	0.051282051	1.3159	2	0.02	76	0.951219512	0.07
26307at7399	1.024390244	203	0.15058465	0	0.024390244	1.137	1	0.63	79	1	0.97
26309at7399	1.066666667	177.3420531	0.233853587	9	0.066666667	1.4664	1	0.03	70	0.365853659	0.68
26312at7399	1	203	0	0	0	0.8423	0	0.36	80	1	0.78
26315at7399	1.025641026	203	0.15411035	2	0.025641026	0.7033	1	0.55	77	0.951219512	0.945
26316at7399	1	183.0129637	0	2	0	1.1855	0	0.34	78	0.804878049	0.9
26319at7399	1	203	0	1	0	1.5293	0	0.21	79	0.975609756	0.7
26320at7399	1	203	0	2	0	0.9126	0	0.37	78	0.951219512	0.82
26334at7399	1	203	0	2	0	0.8461	0	0.6	78	0.951219512	0.85
26336at7399	1.027027027	203	0.157894737	4	0.027027027	1.0647	1	0.41	75	0.902439024	0.93
26339at7399	1	203	0	1	0	0.8935	0	0.7	79	0.975609756	0.87
26344at7399	1.125	203	0.354860432	1	0.1	1.5278	3	0.08	76	0.975609756	0.84
26347at7399	1	82.06786156	0	6	0	2.0499	0	0.07	74	0.243902439	0.76
26357at7399	1	203	0	2	0	1.1704	0	0.24	78	0.87804878	0.89
26358at7399	1.034482759	203	0.176383421	12	0.034482759	0.9832	1	0.5	67	0.707317073	0.89
26362at7399	1.025641026	203	0.15411035	2	0.025641026	1.0804	1	0.35	77	0.951219512	0.86
26364at7399	1	203	0	2	0	0.9252	0	0.54	78	0.951219512	0.81
26371at7399	1.026315789	203	0.15596827	3	0.026315789	0.7963	1	0.59	76	0.926829268	0.9
26373at7399	1	203	0	1	0	0.9804	0	0.03	79	0.975609756	0.86
26374at7399	1.048780488	203	0.205389788	0	0.048780488	1.0028	2	0.2	78	1	0.56
26377at7399	1.051282051	203	0.209812811	2	0.051282051	1.2714	2	0.52	76	0.951219512	0.98
26381at7399	1.05	203	0.207566616	1	0.05	1.1251	2	0.2	77	0.975609756	0.79
26386at7399	1.076923077	203	0.24743583	2	0.076923077	0.8222	2	0.5	76	0.951219512	0.88
26389at7399	1	183.0129637	0	2	0	1.1703	0	0.07	78	0.87804878	0.47
26396at7399	1	203	0	13	0	1.7497	0	0.23	67	0.585365854	0.61
26405at7399	1.090909091	177.3420531	0.263523138	7	0.090909091	1.84	1	0.07	72	0.268292683	0.73
26408at7399	1.025	203	0.152317024	1	0.025	0.798	1	0.27	78	0.975609756	0.79
26417at7399	1.05	183.0129637	0.207566616	4	0.05	1.0584	1	0.53	75	0.487804878	0.96
26418at7399	1.05	203	0.207566616	15	0.05	1.001	1	0.11	64	0.487804878	0.52
26420at7399	1.052631579	203	0.212132034	3	0.052631579	1.1777	2	0.15	75	0.926829268	0.69
26422at7399	1	203	0	1	0	0.8358	0	0.52	79	0.975609756	0.73
26432at7399	1.026315789	203	0.15596827	3	0.026315789	1.3171	1	0.13	76	0.926829268	0.81
26441at7399	1	203	0	15	0	0.8673	0	0.12	65	0.585365854	0.42
26449at7399	1	203	0	2	0	1.0404	0	0.55	78	0.951219512	0.87
26457at7399	1.0625	183.0129637	0.327515551	6	0.03125	1.2957	1	0.24	73	0.780487805	0.84
26458at7399	1.075	203	0.245015204	3	0.075	1.1565	0	0.63	77	0.975609756	0.9
26461at7399	1	203	0	10	0	1.444	0	0.24	70	0.341463415	0.67
26463at7399	1	203	0	3	0	0.8241	0	0.84	77	0.926829268	0.97
26464at7399	1	203	0	2	0	1.2856	0	0.42	78	0.902439024	0.95
26469at7399	2	203	1.069044968	21	0.285714286	1.6566	4	0.01	55	0.341463415	0.283333333
26470at7399	1.075	203	0.245015204	1	0.075	1.2074	3	0.34	76	0.975609756	0.68
26474at7399	1	203	0	2	0	0.8144	0	0.43	78	0.951219512	0.87
26479at7399	1	203	0	8	0	0.897	0	0.1	72	0.804878049	0.52
26482at7399	1	203	0	5	0	0.9116	0	0.4	75	0.87804878	0.91
26483at7399	1.025	203	0.152317024	1	0.025	0.7236	1	0.28	78	0.975609756	0.72
26488at7399	1	203	0	3	0	0.9353	0	0.35	77	0.926829268	0.83
26491at7399	1.125	203	0.293972368	3	0.125	1.0117	1	0.23	76	0.975609756	0.87
26494at7399	3.394736842	203	1.147941359	18	0.526315789	1.5827	12	0.02	50	0.926829268	0.59
26495at7399	1.025	203	0.152317024	1	0.025	1.2966	1	0.11	78	0.975609756	0.31
26498at7399	1	203	0	10	0	1.7357	0	0.17	70	0.756097561	0.9
26509at7399	1.083333333	177.3420531	0.255124984	10	0.083333333	1.8957	2	0.15	68	0.585365854	0.82
26510at7399	1	203	0	4	0	0.717	0	0.65	76	0.902439024	0.94
26513at7399	1	203	0	2	0	0.8997	0	0.39	78	0.951219512	0.85
26521at7399	1	203	0	2	0	0.8528	0	0.73	78	0.951219512	0.88
26524at7399	1.391304348	165.1934818	0.461400721	10	0.304347826	1.4354	4	0.036666667	66	0.56097561	0.773333333
26529at7399	1.029411765	203	0.164130361	7	0.029411765	1.317	1	0.64	72	0.829268293	0.99
26535at7399	1	203	0	10	0	0.9874	0	0.28	70	0.12195122	0.58
26538at7399	1	203	0	2	0	1.8889	0	0.28	78	0.951219512	0.85
26541at7399	1.025	203	0.152317024	1	0.025	0.7663	1	0.52	78	0.975609756	0.94
26543at7399	1	203	0	1	0	0.7774	0	0.35	79	0.975609756	0.88
26561at7399	1.028571429	183.0129637	0.161970886	3	0.028571429	1.2955	1	0.6	76	0.853658537	0.95
26564at7399	1.026315789	203	0.15596827	2	0.026315789	0.8562	1	0.6	77	0.926829268	0.89
26571at7399	1	203	0	2	0	1.1833	0	0.4	78	0.951219512	0.85
26580at7399	1	203	0	6	0	0.9372	0	0.25	74	0.853658537	0.66
26582at7399	1.073170732	203	0.242660869	0	0.073170732	0.9594	3	0.31	77	1	0.83
26585at7399	1.102564103	203	0.343367978	2	0.076923077	1.1373	3	0.37	75	0.951219512	0.85
26593at7399	1	203	0	2	0	1.0536	0	0.31	78	0.951219512	0.47
26597at7399	1	203	0	0	0	0.7649	0	0.49	80	1	0.91
26598at7399	1.162162162	203	0.317167016	2	0.162162162	1.5917	6	0.12	72	0.902439024	0.74
26600at7399	1.075	203	0.245015204	1	0.075	0.7171	2	0.09	77	0.975609756	0.47
26613at7399	1	203	0	0	0	0.7905	0	0.36	80	1	0.8
26614at7399	1	203	0	3	0	0.8881	0	0.4	77	0.926829268	0.84
26616at7399	1.051282051	203	0.209812811	2	0.051282051	1.4205	2	0.19	76	0.951219512	0.71
26618at7399	1	203	0	1	0	0.8506	0	0.6	79	0.975609756	0.93
26622at7399	1.028571429	203	0.161970886	3	0.028571429	1.4313	1	0.14	76	0.853658537	0.45
26625at7399	1	203	0	1	0	0.8072	0	0.33	79	0.975609756	0.71
26631at7399	1.025	203	0.152317024	1	0.025	1.2464	1	0.55	78	0.975609756	0.88
26635at7399	1.097560976	203	0.270345001	0	0.097560976	1.0541	4	0.14	76	1	0.46
26637at7399	1	203	0	1	0	1.0519	0	0.43	79	0.975609756	0.75
26639at7399	1.073170732	203	0.242660869	0	0.073170732	0.7395	3	0.23	77	1	0.68
26649at7399	1.071428571	183.0129637	0.240370085	8	0.071428571	1.0823	1	0.28	71	0.341463415	0.81
26654at7399	1.425	203	0.584766081	4	0.225	1.1392	5	0.09	71	0.975609756	0.5
26655at7399	1.107142857	177.3420531	0.369210424	7	0.071428571	1.6663	2	0.28	71	0.682926829	0.84
26664at7399	1	203	0	3	0	1.0207	0	0.23	77	0.926829268	0.57
26667at7399	1	203	0	10	0	0.9715	0	0.39	70	0.292682927	0.8
26669at7399	1	203	0	0	0	1.0149	0	0.56	80	1	0.91
26670at7399	1.051282051	203	0.300703122	2	0.025641026	1.3856	1	0.03	77	0.951219512	0.06
26673at7399	1.024390244	203	0.15058465	0	0.024390244	1.1451	1	0.69	79	1	0.96
26674at7399	1	45.85966719	0	11	0	1.0378	0	0.43	69	0.097560976	0.76
26677at7399	1	203	0	1	0	1.1275	0	0.17	79	0.975609756	0.87
26679at7399	1	203	0	12	0	0.9754	0	0.29	68	0.634146341	0.87
26680at7399	1.051282051	203	0.300703122	2	0.025641026	1.2898	1	0.07	77	0.951219512	0.57
26681at7399	1	203	0	16	0	1.6816	0	0.2	64	0.463414634	0.61
26685at7399	1.024390244	203	0.15058465	0	0.024390244	1.2253	1	0.62	79	1	0.96
26686at7399	1.441176471	183.0129637	0.451292743	3	0.352941176	1.3853	10	0.11	67	0.829268293	0.47
26697at7399	1	203	0	2	0	0.702	0	0.44	78	0.951219512	0.83
26703at7399	1	203	0	4	0	1.2847	0	0.22	76	0.902439024	0.85
26707at7399	1	183.0129637	0	12	0	1.2724	0	0.08	68	0.170731707	0.61
26712at7399	1	203	0	2	0	1.1589	0	0.57	78	0.951219512	0.87
26718at7399	1	203	0	1	0	0.713	0	0.66	79	0.975609756	0.89
26721at7399	1	203	0	2	0	0.7669	0	0.07	78	0.951219512	0.32
26725at7399	1	203	0	4	0	1.1604	0	0.51	76	0.902439024	0.92
26730at7399	1.05	203	0.207566616	1	0.05	1.244	2	0.43	77	0.975609756	0.9
26734at7399	1	203	0	11	0	1.6023	0	0.03	69	0.585365854	0.76
26738at7399	1.1	177.3420531	0.272727273	8	0.1	1.4087	1	0.07	71	0.243902439	0.36
26743at7399	1.024390244	203	0.15058465	0	0.024390244	0.6976	1	0.31	79	1	0.79
26745at7399	1	203	0	0	0	0.8132	0	0.8	80	1	0.99
26746at7399	1	203	0	1	0	0.8401	0	0.92	79	0.975609756	1
26750at7399	1.28125	203	0.350914502	14	0.28125	1.2351	2	0.14	64	0.780487805	0.81
26752at7399	1.024390244	203	0.15058465	0	0.024390244	0.8274	1	0	79	1	0.95
26755at7399	1	203	0	2	0	1.7201	0	0.14	78	0.951219512	0.82
26756at7399	1	203	0	3	0	1.5902	0	0.54	77	0.926829268	1
26757at7399	1	203	0	3	0	0.88	0	0.3	77	0.926829268	0.61
26758at7399	1.028571429	203	0.161970886	6	0.028571429	0.8207	1	0.49	73	0.853658537	0.84
26765at7399	1	203	0	1	0	1.347	0	0.25	79	0.975609756	0.95
26767at7399	1	203	0	4	0	1.6482	0	0.28	76	0.902439024	0.91
26769at7399	1	203	0	0	0	1.2715	0	0.58	80	1	0.95
26771at7399	1	203	0	5	0	1.656	0	0.16	75	0.487804878	0.78
26775at7399	1	203	0	0	0	0.755	0	0.64	80	1	0.96
26789at7399	1	203	0	1	0	0.9289	0	0.27	79	0.975609756	0.84
26794at7399	1.03125	203	0.168720132	7	0.03125	1.456	1	0.48	72	0.780487805	0.74
26798at7399	1.025	203	0.152317024	1	0.025	0.8268	1	0.75	78	0.975609756	0.97
26800at7399	1.073170732	203	0.318181818	0	0.048780488	1.3524	2	0.06	78	1	0.64
26803at7399	1	183.0129637	0	3	0	1.6802	0	0.11	77	0.853658537	0.84
26812at7399	1	183.0129637	0	22	0	1.3313	0	0.14	58	0.12195122	0.12
26814at7399	1	203	0	3	0	0.6919	0	0.59	77	0.926829268	0.89
26816at7399	1	203	0	0	0	0.9234	0	0.45	80	1	0.92
26821at7399	1.027777778	203	0.159894048	4	0.027777778	1.0787	1	0.27	75	0.87804878	0.6
26824at7399	1	203	0	1	0	1.3632	0	0.33	79	0.975609756	0.92
26827at7399	1	203	0	3	0	1.0674	0	0.38	77	0.926829268	0.74
26834at7399	1.025	203	0.152317024	1	0.025	1.4535	1	0.52	78	0.975609756	0.98
26837at7399	1.025641026	203	0.15411035	2	0.025641026	1.1923	1	0.47	77	0.951219512	0.97
26841at7399	1.025641026	203	0.15411035	2	0.025641026	0.7522	1	0.57	77	0.951219512	0.92
26843at7399	1.25	203	0.389871774	2	0.225	0.7143	7	0.22	71	0.975609756	0.76
26845at7399	1.025641026	203	0.15411035	2	0.025641026	0.9171	1	0.18	77	0.951219512	0.67
26848at7399	1	203	0	1	0	1.1939	0	0.18	79	0.975609756	0.51
26852at7399	1	203	0	6	0	1.1557	0	0.07	74	0.56097561	0.81
26854at7399	1.041666667	183.0129637	0.191833261	11	0.041666667	1.2323	1	0	68	0.585365854	0
26859at7399	1	203	0	1	0	1.1971	0	0.26	79	0.975609756	0.88
26860at7399	1	203	0	20	0	1.2746	0	0.16	60	0.487804878	0.39
26875at7399	1	203	0	2	0	0.9314	0	0.13	78	0.951219512	0.65
26876at7399	1.025	203	0.152317024	1	0.025	0.9006	1	0.65	78	0.975609756	0.93
26885at7399	1	203	0	1	0	1.164	0	0.17	79	0.975609756	0.62
26886at7399	1.03125	203	0.168720132	5	0.03125	1.181	1	0.27	74	0.780487805	0.86
26890at7399	1	82.06786156	0	5	0	1.6032	0	0.09	75	0.268292683	0.84
26892at7399	1.631578947	203	0.66579895	13	0.368421053	1.3436	7	0.1	60	0.926829268	0.57
26895at7399	1.076923077	203	0.24743583	2	0.076923077	0.6965	3	0.34	75	0.951219512	0.83
26896at7399	1	203	0	2	0	0.8233	0	0.33	78	0.951219512	0.76
26897at7399	1.051282051	203	0.209812811	2	0.051282051	0.8635	2	0.42	76	0.951219512	0.93
26899at7399	1	203	0	2	0	0.8674	0	0.5	78	0.951219512	0.94
26900at7399	1	183.0129637	0	4	0	1.213	0	0.29	76	0.804878049	0.83
26903at7399	1.025641026	203	0.15411035	2	0.025641026	0.9995	1	0.07	77	0.951219512	0.54
26905at7399	1	203	0	5	0	0.9272	0	0.41	75	0.87804878	0.88
26908at7399	1	203	0	2	0	0.8363	0	0.03	78	0.951219512	0.77
26910at7399	1	203	0	7	0	1.5472	0	0.05	73	0.756097561	0.55
26913at7399	1	203	0	1	0	0.9341	0	0.36	79	0.975609756	0.74
26927at7399	1.026315789	203	0.15596827	3	0.026315789	1.2326	1	0.41	76	0.926829268	0.73
26931at7399	1.054054054	203	0.214528212	4	0.054054054	1.2766	2	0.32	74	0.902439024	0.83
26933at7399	1.045454545	162	0.199242422	10	0.045454545	0.922	1	0.38	69	0.536585366	0.79
26935at7399	1.034482759	203	0.176383421	6	0.034482759	1.1646	1	0.24	73	0.707317073	0.43
26936at7399	1	203	0	0	0	1.236	0	0.13	80	1	0.37
26938at7399	1	203	0	0	0	0.7748	0	0.65	80	1	0.9
26939at7399	1	203	0	5	0	0.8562	0	0.15	75	0.87804878	0.45
26945at7399	1	203	0	2	0	1.3833	0	0.31	78	0.951219512	0.85
26947at7399	1	203	0	0	0	0.8015	0	0.21	80	1	0.88
26949at7399	5.65	203	0.647349821	32	0.9	1.5341	14	0.115	34	0.975609756	0.6875
26951at7399	1.024390244	203	0.15058465	0	0.024390244	1.4936	1	0.3	79	1	0.69
26960at7399	1	203	0	2	0	1.743	0	0.32	78	0.951219512	0.76
26964at7399	1.024390244	203	0.15058465	0	0.024390244	0.9692	1	0.64	79	1	0.87
26966at7399	1	203	0	4	0	1.2868	0	0.11	76	0.902439024	0.54
26968at7399	1.024390244	203	0.15058465	0	0.024390244	1.0052	1	0.33	79	1	0.7
26970at7399	1	165.1934818	0	11	0	1.1608	0	0.16	69	0.365853659	0.57
26971at7399	1.078947368	203	0.249925628	2	0.078947368	0.9642	3	0.49	75	0.926829268	0.85
26982at7399	1	183.0129637	0	3	0	1.5583	0	0	77	0.853658537	0.55
26989at7399	1	203	0	3	0	1.3745	0	0.33	77	0.829268293	0.6
26998at7399	1	203	0	0	0	0.793	0	0.13	80	1	0.58
26999at7399	1.028571429	203	0.161970886	6	0.028571429	0.8958	1	0.6	73	0.853658537	0.91
27002at7399	1	203	0	2	0	1.2779	0	0.76	78	0.951219512	0.99
27005at7399	1.033333333	203	0.173714994	11	0.033333333	0.9857	1	0.33	68	0.731707317	0.71
27006at7399	1	203	0	0	0	0.9086	0	0.22	80	1	0.74
27007at7399	1.027027027	203	0.157894737	4	0.027027027	1.2696	1	0.82	75	0.902439024	1
27009at7399	1.272727273	183.0129637	0.484452142	9	0.181818182	1.4142	2	0.22	69	0.268292683	0.65
27014at7399	1.025	203	0.152317024	1	0.025	1.0678	1	0.49	78	0.975609756	0.91
